idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0," No, The 1975 is an English rock band, but Mayday Parade is an American rock band.",no,0.000507116317749,3.057962417602539,0.1726107150316238,0.1176470588235294,0.1176470588235294,Are Chris Marker and Yvonne Rainer American?
1, Netherlands,Netherlands,0.0005083084106445,0.2905135154724121,1.0,1.0,1.0, Jacques van den Broek is the CEO of a firm headquartered in what country?
2, Elsie the Cow,Elsie the Cow,0.0005090236663818,0.6796622276306152,1.0000001192092896,1.0,1.0,"What brand mascot that was later used by Eagle Brand was voiced in commercials by an actress who also voiced a character in ""Astro Boy""?"
3, Southpaw,Antoine Fuqua,0.0004849433898925,0.5389404296875,0.0790295898914337,0.0,0.0,Roger Birnbaum produced the 2016 Western action film directed by whom?
4, Lita Ford,Lita Ford,0.0004982948303222,0.5500845909118652,1.0,1.0,1.0,Which Runaways member later was nominated for a Grammy Award for Best Female Rock Vocal Performance in 1993?
5, Hanson.,Hanson,0.0005114078521728,0.4533212184906006,0.9654935598373412,1.0,1.0,"""Move Over"" is a song by British girl group, the Spice Girls, also part of this Pepsi campaign were live singles from other musical acts such as which American pop rock band from Tulsa, Oklahoma, United States, formed by brothers Isaac (guitar, bass, piano, vocals), Taylor (keyboards, piano, guitar, drums, vocals) and Zac (drums, piano, guitar, vocals)?"
6," June 5, 1967","September 30, 1918",0.0005154609680175,1.0732054710388184,0.4571177363395691,0.0,0.0,"What is the birthdate of the World War II captain portrayed by the same actor who played Peter Gibbons in ""Office Space""?"
7, Charles Alling Gifford,Charles Alling Gifford,0.0004842281341552,0.9315240383148192,1.0,1.0,1.0,Who designed the Hotel at which the 1973 Volvo International was played?
8, 1896,1896,0.0005052089691162,0.548210859298706,1.0,1.0,1.0,"In what year was the park, which hosts The Hot Ice Show, founded ?"
9, Yes.,yes,0.0005216598510742,0.4099953174591064,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
10, A. J. Benza,A. J. Benza,0.0005059242248535,0.9330973625183104,1.0000001192092896,1.0,1.0,"After Hours talk show is hosted by which American gossip columnist born on June 2, 1962?"
11, Christian Science Sentinel,Christian Science Sentinel,0.0004997253417968,0.5387206077575684,1.0,1.0,1.0,Which magazine was published first Wired or Christian Science Sentinel ?
12, Fish is an occasional actor.,Fish,0.0005066394805908,0.9277973175048828,0.6432374119758606,0.3333333333333333,0.3333333333333333,"Who is older, Shaun Ryder or Fish?"
13," 298,192","298,192",0.0004923343658447,0.6767973899841309,1.0,1.0,1.0,What was the 2016 population of the Alaskan city that is home to the Spenard neighborhood?
14, 2009,in 2009.,0.0005128383636474,0.5382187366485596,0.8314797282218933,0.6666666666666666,0.6666666666666666,What year did Les Scadding win the EuroMillions lottery?
15, World Wrestling Entertainment.,World Wrestling Entertainment,0.0005099773406982,0.6702778339385986,0.9745219349861144,1.0,1.0,What wrestling organization did Matt Riviera's tag team partner perform with for seven years?
