idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The City of Vincent.,1.94 million,0.0010089874267578,1.544912338256836,0.1125056892633438,0.0,0.0, Eurardy Reserve is located 530 km north of a city that had how many inhabitants as of 2017 ?
1,Robert Earl Davis Jr.,Robert Earl Davis Jr.,0.0008459091186523,0.3204951286315918,1.0,1.0,1.0,"3 'n the Mornin' is a album by the American hip hop artist DJ Screw, who's real name is ?"
2,"Detroit, Michigan.","Detroit, Michigan",0.0007376670837402,0.2806665897369385,0.9736545085906982,1.0,1.0,Khwezi is a producer who has worked for an American rapper and singer from what city?
3,Emil and the Detectives (1931) was made earlier than Blackbeard's Ghost (1968).,Emil and the Detectives,0.0007040500640869,0.942448616027832,0.6418372988700867,0.4705882352941176,0.4705882352941176,"Which one dates back further, the film Emil and the Detectives or the Magic Kingdom theme park?"
4,Rondo Hatton.,Rondo Hatton,0.0006799697875976,0.3179199695587158,0.986727237701416,1.0,1.0,Which member of the cast of The Jungle Captive was born in Maryland?
5,6 seasons.,six,0.0008347034454345,0.2846651077270508,0.58320152759552,0.0,0.0,"Brian Iwuh, is a former American football linebacker who played for how many seasons in the National Football League (NFL), he played for the Jaguars for four seasons, the Chicago Bears for two seasons, and the Denver Broncos in the 2011–12 NFL playoffs?"
6,Lee Sung-min.,Lee Sung-min,0.0007321834564208,0.2796094417572021,0.9821181297302246,1.0,1.0,Who is younger Víctor García or Lee Sung-min ?
7,William A. Wellman.,Lucien Hubbard,0.0006344318389892,0.358088731765747,0.2634768784046173,0.0,0.0,Who was the producer of the first film to win an Academy Award for Best Picture at the 1st Academy Awards ceremony?
8,Germany.,Germany,0.0006439685821533,0.2099480628967285,0.9486981630325316,1.0,1.0,Ridderronde Maastricht is held in the country that  borders what country on the east?
9,Pantera.,Pantera,0.0005815029144287,0.2441301345825195,0.982567548751831,1.0,1.0,"Walk Through Exits Only is a solo album by Phil Anselmo, former member of which heavy metal band?"
10,Conscientious objection.,Conscientious objection,0.00057053565979,0.3071990013122558,0.9714033007621764,1.0,1.0,"The 2006 documentary film ""Knocking"" focuses on which teaching of Johovah's Witnesses that is based on freedom of thought?"
11,A Tale of Two Critters (1977) was released earlier than The Lizzie McGuire Movie (2003).,A Tale of Two Critters,0.0005836486816406,1.024930715560913,0.6390945911407471,0.5,0.5,"What movie was released earlier, The Lizzie McGuire Movie or A Tale of Two Critters?"
12,Game of Thrones.,David Fincher,0.0007390975952148,0.2856128215789795,0.1970605254173278,0.0,0.0,Who directed the 2008 film where Lance E. Nichols played Larry Williams?
13,The information provided does not mention a specific television program that has the opening and closing theme music written by George Antheil.,20 October 1957,0.0008060932159423,1.0631849765777588,0.1134294345974922,0.0,0.0,"What date did this television program start that has the opening and closing theme music was written by composer who was an American avant-garde composer, pianist, author and inventor and born July 8, 1900?"
14,The 2011 model year.,Midsize crossover SUV,0.0007362365722656,0.3954682350158691,0.1531888246536255,0.0,0.0,Ford Edge is the first of what size vehicle to have MyFord Touch?
15,U.S. Attorney General.,United States Attorney General,0.000744342803955,0.3586704730987549,0.90280020236969,0.5,0.5,"Corner in Celebrities Historic District  contains the historic home of the politician who served what post twice under Presidents Harrison, Tyler, and Fillmore?"
16,"Yes, they are both members of bands.",yes,0.0006942749023437,0.469470739364624,0.2677331566810608,0.25,0.25,Can Fraxinus and Onoclea both be found in North America?
17,"Bill Gunn, with his 1973 film ""Ganja and Hess"".",Jean-Paul Belmondo,0.0006887912750244,0.6945202350616455,0.2599687278270721,0.0,0.0,Who starred in the film that caused Richard Brody to first become interested in film ? 
18,University of Washington.,The University of Washington,0.0007500648498535,0.286358118057251,0.94781494140625,0.8571428571428571,0.8571428571428571,"What  is a large, public flagship research university in Seattle, Washington, established in 1861,  University of Florida or University of Washington?"
19,Queen Elena of Italy.,Elena of Montenegro,0.0006325244903564,0.322108507156372,0.7717089056968689,0.5714285714285715,0.5714285714285715,"When Violet Wegner became HRH Princess Pierre of Montenegro, who was her sister-in-law?"
20,Film director.,director,0.000579833984375,0.2492296695709228,0.8329695463180542,0.6666666666666666,0.6666666666666666,What role did both Gene Nelson and Sebastian Gutierrez play in the film industry?
21,"No, Sholem Asch was a playwright, Angela Carter was a novelist.",yes,0.00067138671875,0.7284159660339355,0.105852410197258,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
22,Russia.,Russian,0.0007326602935791,0.2134187221527099,0.6371958255767822,0.0,0.0,What language does Lyudmila Alekseyevna Pakhomova speak?
23,William H. Macy.,Top 40 station 99X,0.0006995201110839,0.3247313499450683,0.0662301927804946,0.0,0.0,"Which star of ""Mr. Holland's Opus"" was also a radio personality for which station between 1976 to 1979?"
24,"Simon Le Bon had a band (Duran Duran) and another offshoot band (Arcadia), while Maurice White had a solo album, not a band with multiple leaders.","Maurice ""Moe"" White",0.0007412433624267,1.4698758125305176,0.4202705919742584,0.1379310344827586,0.1379310344827586,"Whose band had more leader singers, Maurice White and Simon Le Bon?"
25,Thomas Walker.,Thomas Walker,0.0007216930389404,0.2471225261688232,0.980262815952301,1.0,1.0,What Virginian explorer passed through an area near the Clinch River?
26,Aix-la-Chapelle Treaty.,Treaty of Aix-la-Chapelle,0.0006520748138427,0.4353508949279785,0.9619066119194032,0.888888888888889,0.6666666666666665,Major General James Wolfe's military career was halted by the the Peace Treaty of 1748 which is also know as what?
