idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,16,16,0.0011796951293945,2.066115379333496,1.0,1.0,1.0,How many policing districts was Paris divided into?
1,Humans can be exposed to bitumen by breathing in fumes or skin absorption in the workplace.,fumes or skin,0.0012073516845703,1.4856069087982178,0.5220025777816772,0.3157894736842105,0.3157894736842105,By what means can humans be exposed to bitumen?
2,Yellow and orange.,yellow and orange,0.0011508464813232,0.7314469814300537,0.9773666858673096,1.0,1.0,What are Barcelona's most often used change colors?
3,"The lack of formal agreements and transparency in transnational policing, as well as the power imbalance between donors and recipients in police development-aid, contribute to its unaccountability.",this is a secretive area and one not open to civil society involvement,0.0009922981262207,2.2838950157165527,0.3473013341426849,0.0975609756097561,0.0975609756097561,Why is transnational policing so unaccountable?
4,Asphalte.,tar,0.0010237693786621,0.7320830821990967,0.436261922121048,0.0,0.0,What is a naming term for asphalt?
5,Message (what type of things are communicated),channel (through which medium),0.0010428428649902,0.9759607315063475,0.3655360043048858,0.0,0.0,What is one dimension that communication is typically described along?
6,Bitumen.,bitumen,0.0010018348693847,0.6821343898773193,0.9760992527008056,1.0,1.0,"Instead of tar, what does the La Brea Tars Pits contain?"
7,Northern Alberta.,Northern Alberta,0.0009851455688476,0.6825323104858398,0.975871443748474,1.0,1.0,Where are the Athabasca oil sands located?
8,1912.,1912,0.0009903907775878,0.7305808067321777,0.9596837759017944,1.0,1.0,What year did the end of Imperial China occur?
9,"1,000 troops.","1,000 troops and their supporting vehicles",0.0010764598846435,0.833275318145752,0.8493969440460205,0.6,0.6,How many troops can be maintained on a Canbera-class LHD?
10,Carrier-launched aircraft were more effective than naval guns due to their higher range and precision.,They had higher range and precision,0.0009682178497314,1.427748680114746,0.5834387540817261,0.3636363636363636,0.3636363636363636,Why were carrier-launched aircraft more effective than naval guns?
11,3 years.,3 years,0.0010082721710205,0.7187631130218506,0.9512752294540404,1.0,1.0,What was the expected serice life of the UK 1942 Design Light Fleet Carrier?
12,8-17% (insoluble matter) and 83-92% (soluble in carbon disulphide).,83% to 92%,0.0008785724639892,1.8791022300720213,0.3944617807865143,0.2857142857142857,0.2857142857142857,What is the variance in bitumen content rock asphalt?
13,River Plate,River Plate,0.0010144710540771,0.6290411949157715,1.0000001192092896,1.0,1.0,What team did Barcelona defeat to win the 2015 FIFA World Cup Final?
14,1918.,1918,0.0011737346649169,0.7372753620147705,0.9612902998924256,1.0,1.0,In what year did Argentina's University Revolution occur?
15,June 1982.,June 1982,0.0010650157928466,0.7867555618286133,0.980152428150177,1.0,1.0,When was Diego Maradona signed by Barcelona?
16,The Era of Fragmentation.,Era of Fragmentation,0.0010139942169189,0.8295965194702148,0.9702173471450806,0.8571428571428571,0.8571428571428571,What followed the collapse of imperial Tibet?
17,"Prominent politicians and slaveholders, but later mostly people who supported abolition of slavery.",people who supported abolition of slavery,0.0009589195251464,1.378833532333374,0.8739722967147827,0.631578947368421,0.631578947368421,"The ""american colonization society"" consisted mostly of whom"""
18,Christianity was used by some Tibetan monarchs and their courts to counterbalance the influence of the Gelugpa sect in the 17th century.,counterbalance the influence of the Gelugpa sect,0.0010077953338623,1.9761052131652832,0.6037536859512329,0.4827586206896552,0.4827586206896552,How was Christianity used by some Tibetan monarchs?
19,"The constraints of constructing a flight deck affect the role of a carrier because they influence the weight, type, and configuration of the aircraft that may be launched.","they influence the weight, type, and configuration of the aircraft that may be launched",0.0010054111480712,2.0679807662963867,0.6074395179748535,0.6666666666666666,0.6666666666666666,Why do the constraints of constructing a flight deck affect the role of a carrier?
20,"100,000.","100,000",0.0010912418365478,0.7823960781097412,0.963464856147766,1.0,1.0,How many things were altered after developer version release?
21,Roofs.,roofs,0.0010790824890136,0.6820571422576904,0.9602362513542176,1.0,1.0,For what was most of the the Bitumont plant's output was used for waterproofing?
22,5%,5%,0.0009820461273193,0.680985689163208,1.0,1.0,1.0,What percent of the $13.7 billion did the CIA receive?
23,Another person or being.,another person or being,0.0010175704956054,0.779454231262207,0.9725792407989502,1.0,1.0,What is one target of communication?
24,"Police are a public sector service, paid through taxes.",public sector,0.0008583068847656,1.0759673118591309,0.5093584060668945,0.3636363636363636,0.3636363636363636,What kind of service are police?
25,Tibetan or Sanskrit.,Tibetan or Sanskrit,0.0009989738464355,0.7690951824188232,0.9727386832237244,1.0,1.0,In what languages is Tibetan music often chanted in?
26,"16,000 ft.","16,000",0.0010414123535156,0.8276643753051758,0.6458567976951599,0.8,0.8,How much was 1 US Dollar worth in Iranian Rials in early 2012?
27,"The club was in decline, and managers came and went.",decline,0.0009541511535644,1.1278996467590332,0.5200982689857483,0.1818181818181818,0.1818181818181818,"Does physical aggression decline or increase during high-school, college, and early adulthood?"
28,Esperanto.,programming languages,0.0009722709655761,0.6906073093414307,0.2665092051029205,0.0,0.0,What is an example of a language that is not restricted to properties of human language?
29,Hover capability.,hover,0.0010066032409667,0.6726899147033691,0.8290091753005981,0.6666666666666666,0.6666666666666666,What capability do helicopters use to move over the flight deck and land vertically?
30,1774.,1774,0.0008337497711181,0.7179670333862305,0.9730980396270752,1.0,1.0,What year was the Hammond-Harwood House built?
31,The War of the Castilian Succession.,War of the Castilian Succession,0.0008010864257812,0.9856252670288086,0.979544460773468,0.9090909090909092,0.9090909090909092,What war ended in 1479?
32,15 counties.,fifteen,0.0008988380432128,0.733128547668457,0.489507257938385,0.0,0.0,How old was Amanda Todd when she took her own life because of bullying?
33,"for giving short answers based on given context.
        user
        Context information is below.
        ------------------------------------------------
        They encouraged religious organizations to set up missions and schools to educate the indigenous peoples.
On April 12, 1980, a military coup led by Master Sergeant Samuel Doe of the Krahn ethnic group overthrew and killed President William R. Tolbert, Jr.. Doe and the other plotters later executed a majority of Tolbert's cabinet and other Americo-Liberian government officials and True Whig Party members. The coup leaders formed the People's Redemption Council (PRC) to govern the country. A strategic Cold War ally of the West, Doe received significant financial backing from the United States while critics condemned the PRC for corruption and political repression.
The rebels soon split into various factions fighting one another. The Economic Community Monitoring Group under the Economic Community of West African States organized a military task force to intervene in the crisis. From 1989 to 1996 one of Africa's bloodiest civil wars ensued, claiming the lives of more than 200,000 Liberians and displacing a million others into refugee camps in neighboring countries. A peace deal between warring parties was reached in 1995, leading to Taylor's election as president in 1997.
In March 2003, a second rebel group, Movement for Democracy in Liberia, began launching attacks against Taylor from the southeast. Peace talks between the factions began in Accra in June of that year, and Taylor was indicted by the Special Court for Sierra Leone for crimes against humanity that same month. By July 2003, the rebels had launched an assault on Monrovia. Under heavy pressure from the international community and the domestic Women of Liberia Mass Action for Peace movement, Taylor resigned in August 2003 and went into exile in Nigeria.
The subsequent 2005 elections were internationally regarded as the most free and fair in Liberian history. Ellen Johnson Sirleaf, a Harvard-trained economist and former Minister of Finance, was elected as the first female president in Africa. Upon her inauguration, Sirleaf requested the extradition of Taylor from Nigeria and transferred him to the SCSL for trial in The Hague. In 2006, the government established a Truth and Reconciliation Commission to address the causes and crimes of the civil war.
Liberia is divided into fifteen counties, which, in turn, are subdivided into a total of 90 districts and further subdivided into clans.
---------------------
By July 2003, the rebels had launched an assault on Monrovia. Under heavy pressure from the international community and the domestic Women of Liberia Mass Action for Peace movement, Taylor resigned in August 2003 and went into exile in Nigeria.
The subsequent 2005 elections were internationally regarded as the most free and fair in Liberian history. Ellen Johnson Sirleaf, a Harvard-trained economist and former Minister of Finance, was elected as the first female president in Africa. Upon her inauguration, Sirleaf requested the extradition of Taylor from Nigeria and transferred him to the SCSL for trial in The Hague. In 2006, the government established a Truth and Reconciliation Commission to address the causes and crimes of the civil war.
Liberia is divided into fifteen counties, which, in turn, are subdivided into a total of 90 districts and further subdivided into clans. The oldest counties are Grand Bassa and Montserrado, both founded in 1839 prior to Liberian independence. Gbarpolu is the newest county, created in 2001. Nimba is the largest of the counties in size at 11,551 km2 (4,460 sq mi), while Montserrado is the smallest at 1,909 km2 (737 sq mi). Montserrado is also the most populous county with 1,144,806 residents as of the 2008 census.
The Legislature is composed of the Senate and the House of Representatives. The House, led by a speaker, has 73 members apportioned among the 15 counties on the basis of the national census, with each county receiving a minimum of two members. Each House member represents an electoral district within a county as drawn by the National Elections Commission and is elected by a plurality of the popular vote of their district into a six-year term. The Senate is made up of two senators from each county for a total of 30 senators. Senators serve nine-year terms and are elected at-large by a plurality of the popular vote. The vice president serves as the President of the Senate, with a President pro tempore serving in their absence.
Liberia's highest judicial authority is the Supreme Court, made up of five members and headed by the Chief Justice of Liberia. Members are nominated to the court by the president and are confirmed by the Senate, serving until the age of 70.
---------------------
The House, led by a speaker, has 73 members apportioned among the 15 counties on the basis of the national census, with each county receiving a minimum of two members. Each House member represents an electoral district within a county as drawn by the National Elections Commission and is elected by a plurality of the popular vote of their district into a six-year term. The Senate is made up of two senators from each county for a total of 30 senators. Senators serve nine-year terms and are elected at-large by a plurality of the popular vote. The vice president serves as the President of the Senate, with a President pro tempore serving in their absence.
Liberia's highest judicial authority is the Supreme Court, made up of five members and headed by the Chief Justice of Liberia. Members are nominated to the court by the president and are confirmed by the Senate, serving until the age of 70. The judiciary is further divided into circuit and speciality courts, magistrate courts and justices of the peace. The judicial system is a blend of common law, based on Anglo-American law, and customary law. An informal system of traditional courts still exists within the rural areas of the country, with trial by ordeal remaining common despite being officially outlawed.
Liberia scored a 3.3 on a scale from 10 (highly clean) to 0 (highly corrupt) on the 2010 Corruption Perceptions Index. This gave it a ranking 87th of 178 countries worldwide and 11th of 47 in Sub-Saharan Africa. This score represented a significant improvement since 2007, when the country scored 2.1 and ranked 150th of 180 countries. When seeking attention of a selection of service[clarification needed] providers, 89% of Liberians had to pay a bribe, the highest national percentage in the world according to the organization's 2010 Global Corruption Barometer.
The Central Bank of Liberia is responsible for printing and maintaining the Liberian dollar, which is the primary form of currency in Liberia. Liberia is one of the world's poorest countries, with a formal employment rate of 15%. GDP per capita peaked in 1980 at US$496, when it was comparable to Egypt's (at the time).
---------------------
The court further held that during an investigatory stop a police officer's search "" [is] confined to what [is] minimally necessary to determine whether [a suspect] is armed, and the intrusion, which [is] made for the sole purpose of protecting himself and others nearby, [is] confined to ascertaining the presence of weapons"" (U.S. Supreme Court). Before Terry, every police encounter constituted an arrest, giving the police officer the full range of search authority. Search authority during a Terry stop (investigatory stop) is limited to weapons only.
All police officers in the United Kingdom, whatever their actual rank, are 'constables' in terms of their legal position. This means that a newly appointed constable has the same arrest powers as a Chief Constable or Commissioner. However, certain higher ranks have additional powers to authorize certain aspects of police operations, such as a power to authorize a search of a suspect's house (section 18 PACE in England and Wales) by an officer of the rank of Inspector, or the power to authorize a suspect's detention beyond 24 hours by a Superintendent.
In contrast, the police are entitled to protect private rights in some jurisdictions. To ensure that the police would not interfere in the regular competencies of the courts of law, some police acts require that the police may only interfere in such cases where protection from courts cannot be obtained in time, and where, without interference of the police, the realization of the private right would be impeded. This would, for example, allow police to establish a restaurant guest's identity and forward it to the innkeeper in a case where the guest cannot pay the bill at nighttime because his wallet had just been stolen from the restaurant table.
---------------------
This practice is controversial, with for example, New York State banning this practice in 1996 on the grounds that it endangered motorists who might be pulled over by people impersonating police officers.
Motorcycles are also commonly used, particularly in locations that a car may not be able to reach, to control potential public order situations involving meetings of motorcyclists and often in escort duties where motorcycle police officers can quickly clear a path for escorted vehicles. Bicycle patrols are used in some areas because they allow for more open interaction with the public. In addition, their quieter operation can facilitate approaching suspects unawares and can help in pursuing them attempting to escape on foot.
In the United States, August Vollmer introduced other reforms, including education requirements for police officers. O.W. Wilson, a student of Vollmer, helped reduce corruption and introduce professionalism in Wichita, Kansas, and later in the Chicago Police Department. Strategies employed by O.W. Wilson included rotating officers from community to community to reduce their vulnerability to corruption, establishing of a non-partisan police board to help govern the police force, a strict merit system for promotions within the department, and an aggressive recruiting drive with higher police salaries to attract professionally qualified officers. During the professionalism era of policing, law enforcement agencies concentrated on dealing with felonies and other serious crime, rather than broader focus on crime prevention.
In Miranda the court created safeguards against self-incriminating statements made after an arrest. The court held that ""The prosecution may not use statements, whether exculpatory or inculpatory, stemming from questioning initiated by law enforcement officers after a person has been taken into custody or otherwise deprived of his freedom of action in any significant way, unless it demonstrates the use of procedural safeguards effective to secure the Fifth Amendment's privilege against self-incrimination""
In Terry v. Ohio (1968) the court divided seizure into two parts, the investigatory stop and arrest. The court further held that during an investigatory stop a police officer's search "" [is] confined to what [is] minimally necessary to determine whether [a suspect] is armed, and the intrusion, which [is] made for the sole purpose of protecting himself and others nearby, [is] confined to ascertaining the presence of weapons"" (U.S. Supreme Court). Before Terry, every police encounter constituted an arrest, giving the police officer the full range of search authority.
        ------------------------------------------------
        Answer the question with a super short answer.
        Question:
        Why was Taylor indicted by a special court?
        
        assistant
         Taylor was indicted by the Special Court for Sierra Leone for crimes against humanity.",for crimes against humanity,0.0009291172027587,1.2658655643463137,0.3535946607589721,0.0042621204049014,0.0042621204049014,Why was Taylor indicted by a special court ?
34,Establish a colony for freed African Americans.,establish a colony for freed African Americans.,0.0009424686431884,0.9347772598266602,1.0000001192092896,1.0,1.0,African  Americans were sent to the pepper coast to do what?
35,Sevilla FC.,Porto,0.0009145736694335,0.6766865253448486,0.580389142036438,0.0,0.0,Which team did Barcelona beat to win the UEFA Super Cup?
36,"The indigenous natives of the tribes they encountered, especially those in communities of the more isolated ""bush"".",indigenous natives of the tribes they encountered,0.0008599758148193,1.584803819656372,0.797728419303894,0.5833333333333334,0.5833333333333334,Who did Americo-Liberians not identify with? 
37,Persia and Kashmir.,Persia,0.0009393692016601,0.7843642234802246,0.7173715233802795,0.5,0.5,What has the West historically referred Iran as?
38,"29,029 ft.","29,029",0.0010414123535156,0.8301045894622803,0.6872962713241577,0.8,0.8,"How tall, in feet, is Mount Everest?"
39,"The functions of police grew beyond law enforcement to urban planning due to the miasma theory of disease, which linked disease to poor living conditions, leading to efforts to improve public health and sanitation through urban planning.","because of the miasma theory of disease; thus, cemeteries were moved out of town, etc.",0.0010626316070556,2.6209444999694824,0.5278342962265015,0.2307692307692307,0.2307692307692307,Why did the functions of police grow beyond law enforcement to urban planning?
40,Bituminous rock.,bituminous rock,0.0010859966278076,0.7832536697387695,0.9832966923713684,1.0,1.0,What natural substance was used in early road pavings?
