idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The rooms in the Belgian Suite are linked by narrow corridors.,by narrow corridors,0.0013551712036132,2.940631628036499,0.4966042041778564,0.4285714285714285,0.4285714285714285,How are the rooms in the Belgian Suite connected?
1,"Buckingham Palace is also an art gallery, housing the Royal Collection, and the workplace of over 800 people.",art gallery,0.0013482570648193,2.2720046043396,0.4395403265953064,0.1999999999999999,0.1999999999999999,"Aside from being the home of the monarchy and a tourist attraction, what else is Buckingham Palace known for?"
2,Picasso and Braque.,Braque and Picasso,0.001249074935913,1.3684015274047852,0.9692336320877076,1.0,0.3333333333333333,Understanding who's work was the tradition meaning of Cubism formed on?
3,Juan Gris,Juan Gris,0.0012288093566894,1.2308287620544434,0.9999999403953552,1.0,1.0,Who coined the phrase Analytic Cubsim? 
4,The Crown Estate owns Buckingham Palace and Windsor Castle.,Crown Estate,0.0012280941009521,1.6605339050292969,0.7044792175292969,0.3636363636363636,0.3636363636363636,Who owns Buckingham Palace and Windsor Castle?
5,Goring Great Garden.,Goring Great Garden,0.0012309551239013,1.406334638595581,0.9819589257240297,1.0,1.0,What was the name of Lord Goring Garden?
6,"The minority leader writes to highlight minority party goals and achievements, and to outline ways to neutralize the opposition's arguments and proposals.",write books or articles that highlight minority party goals and achievements,0.0012347698211669,2.4144091606140137,0.7431386709213257,0.411764705882353,0.411764705882353,What are the purpose of minority leader writings?
7,The Speaker of the House is the leader of the majority party in the House.,Speaker,0.0012204647064208,1.9597139358520508,0.4600050449371338,0.125,0.125,Who is the leader of the majority leader in House?
8,Buckingham House.,Buckingham House,0.0012061595916748,1.2980291843414309,0.9801653623580932,1.0,1.0,What was King George II's royal residence beginning in 1762?
9,Sir James Pennethorne.,Sir James Pennethorne.,0.0012071132659912,1.4475140571594238,1.0,1.0,1.0,Who was the student of Nash that designed the ballroom wing?
10,Dornier Do 17 bomber.,Dornier Do 17 bomber,0.0012180805206298,1.455740451812744,0.9816239476203918,1.0,1.0,What type of aircraft was the German Plane?
11,Woman Walking.,Woman Walking,0.0012648105621337,1.300210952758789,0.993730902671814,1.0,1.0,Which  Alexander Archipenko piece was similar to other Cubist scupltures of that time?
12,1762.,1762,0.0012669563293457,1.3555819988250732,0.9633775353431702,1.0,1.0,In what year was the Gold State Coach first used?
13,The Duke of Buckingham and Normanby in 1703.,Duke of Buckingham and Normanby,0.0012488365173339,1.7678711414337158,0.8390429019927979,0.7692307692307693,0.7692307692307693,The house which is the core of Buckingham was first built for who?
14,James Blaine of Maine.,James Blaine,0.0012383460998535,1.4491517543792725,0.854963481426239,0.6666666666666666,0.6666666666666666,What prominent ex-speaker was nominated for minority role in 1875?
15,King George V.,George V,0.0012519359588623,1.3538405895233154,0.8678106069564819,0.8,0.8,Which king placed more emphasis on official entertaining and royal duties instead of lavish parties?
16,A King's Messenger.,King's Messenger,0.0011985301971435,1.3140192031860352,0.8973678350448608,0.8571428571428571,0.8571428571428571,After the war what did Holmes become?
17,"£21,000","£21,000",0.0012493133544921,1.344557523727417,1.0,1.0,1.0,How much did George III pay for Buckingham House? 
18,"A minority leader can attempt to set some agenda for the House by employing or threatening to use discharge petitions to bring minority priorities to the floor, and by publicizing their party's priorities through various means such as press releases, town meetings, and social media.","may employ, or threaten to use, discharge petitions to try and bring minority priorities to the floor.",0.0012581348419189,3.6631805896759033,0.7439565658569336,0.4761904761904761,0.4444444444444444,How can a minority leader attempt to set some agenda for house?
