idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Jim Halpert,Jim Halpert,0.0004992485046386,0.5849161148071289,1.0000001192092896,1.0,1.0,"Who does Regina Marie ""Jenna"" Fischer share a romantic interest with that she received critical acclaim and Emmy nomination?"
1," 120,284","120,284",0.0005085468292236,0.6545553207397461,1.0000001192092896,1.0,1.0,"In 2015, what was the population of the city where April Steiner Bennett performed her personal best pole vault?"
2, Hertha BSC,Hertha BSC,0.0004963874816894,0.6469240188598633,1.0000001192092896,1.0,1.0,What is the current club of the player that Jorrit Hendrix replace on his debut?
3, Sumner County,Wellington,0.0005033016204833,0.5229294300079346,0.238744780421257,0.0,0.0,Which is city is the county seat of a county with a standard abbreviation of SU?
4, Peabody Award,Peabody Award,0.0004975795745849,0.654076337814331,1.0,1.0,1.0,The mother of Katherine Eunice Schwarzenegger received what award for her coverage of the 1988 Summer Olympics?
5, Mark van Bommel,Mark van Bommel,0.0004820823669433,0.7752561569213867,1.0000001192092896,1.0,1.0,Which fellow Netherlands international did Frank Rijkaard sign for FC Barcelona in 2005?
6, Scott Caan,Scott Caan,0.0004804134368896,0.5210206508636475,1.0,1.0,1.0,Which Golden Globe nominated actor stared in the 1996 film Last Resort?
7, Mouse Trouble and Just Ducky.,Tom and Jerry,0.0004827976226806,1.0251522064208984,0.1394414007663726,0.25,0.25,Jerry and the Lion was a short based on which animated series?
8, Yes.,yes,0.0004868507385253,0.3985755443572998,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
9, 1981,1981,0.00048828125,0.5329511165618896,1.0000001192092896,1.0,1.0,In what year did the ferry service for which Corporation Pier station served as a ticket office and waiting room stop operating?
10, Stevenage.,Broadhall Way,0.0004918575286865,0.5203762054443359,0.122370645403862,0.0,0.0,Where does English footballer Jack King play home games?
11, Charles Dickens.,Charles Dickens,0.0005106925964355,0.5345673561096191,0.976762592792511,1.0,1.0,"Alfred R. Kelman is an American film and television documentary producer and director who is known for his work on the 1984 television version of ""A Christmas Carol"", which was originally a novella written by which famous British author?"
12," October 12, 1997","October 12, 1997",0.0004956722259521,1.062882423400879,1.0,1.0,1.0,"Herb Metoyer is a Detroit-based singer-songwriter and novelist, best known for his folk music , he was an early mentor to, and lifelong influence on, Mike Taylor, who performed extensively with Henry John Deutschendorf Jr., an American singer-songwriter, record producer, actor, activist, and humanitarian, whose greatest commercial success was as a solo singer, known professionally as John Denver, died on which date?"
13," David Niven won an Academy Award for Best Actor for his performance in ""Separate Tables"" (1958).",Best Actor,0.0004885196685791,3.034811496734619,0.3687014877796173,0.2222222222222222,0.2222222222222222,"The actor that plays Captain Jack Sparrow in ""Pirates of the Caribbean: On Stranger Tides"" has won a Screen Actors Guild Award in what category?"
14, Rihanna,Rihanna,0.0004944801330566,0.2810330390930176,1.0000001192092896,1.0,1.0,New Zealand top 50 singles of 2014 contained a song by Eminem that had guest vocals from what Barbadian singer?
15, A Midsummer Night's Dream,Romeo and Juliet,0.00048828125,0.9041705131530762,0.5129178762435913,0.0,0.0,What ballet by Sergei Prokofiev was also used in the theme music for Chambers?
