idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Molly Shannon,Molly Shannon,0.0523521900177001,7.238487720489502,0.9999999403953552,1.0,1.0,"What star of ""Year of the Dog"" was also in ""Other People""?"
1, Adolf Hitler,Adolf Hitler,0.0509696006774902,7.199888467788696,1.0,1.0,1.0,Who was the Chancellor of Germany that Alfred Delp was falsely accused of attempting to overthrow?
2, 2016,2016,0.0514049530029296,7.303693294525146,1.0,1.0,1.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?
3, nine.,nine,0.0493257045745849,7.218546867370605,0.9047521352767944,1.0,1.0,How many members does the band who released the extended play (EP) Signal consist of?
4, Football.,The song was endorsed by African footballers Emmanuel Adebayor and Samuel Eto'o.,0.0500655174255371,7.219555139541626,0.0983374416828155,0.1428571428571428,0.1428571428571428,What sport did Emmanuel Adebayor play?
5, Ireland,Airlann,0.0646741390228271,7.098324060440064,0.2607792317867279,0.0,0.0,What is the Ulster-Scots name for the island where Thomas de Thelwall held office as Master of the Rolls and clerk to the Privy Council?
6, Yes.,yes,0.053119421005249,7.202133417129517,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
7," No, we do not have enough information to confirm this.",no,0.0635197162628173,8.380176782608032,0.2409346103668213,0.1818181818181818,0.1818181818181818,Are Chris Marker and Yvonne Rainer American?
8, Institutes of Technology Act.,Institutes of Technology Act,0.0473790168762207,7.569685459136963,0.987529456615448,1.0,1.0,Narinder Kumar Gupta is Professor of Mechanics at a public institution that was declared to be Institute of National Importance by Government of India under what?
9, Rihanna,Rihanna,0.0481703281402587,7.0843493938446045,1.0000001192092896,1.0,1.0,New Zealand top 50 singles of 2014 contained a song by Eminem that had guest vocals from what Barbadian singer?
10, A1,A1,0.047290563583374,7.2208075523376465,1.0,1.0,1.0,"Name the modern road which parallels the route of the Great North Road which began in London and passed a grade II listed public house in Hatfield known as the Red Lion, an example of a coaching inn or staging post providing accommodation and stabling for horses?"
11, Don Roos,Don Roos,0.0499041080474853,7.341848134994507,1.0,1.0,1.0,Gwyneth Paltrow who starred in the movie Bounce was directed by who?
12, Dayton.,"Dayton, Ohio",0.056800365447998,7.191515684127808,0.8957773447036743,0.6666666666666666,0.6666666666666666,Where was the team that replaced the team originally known as the Dayton Devils based?
13, 1-10 overall and 1-6 in Big Eight Conference play.,2–9,0.0484695434570312,8.84065842628479,0.515181303024292,0.0,0.0,What was the final record for the Kansas State Wildcats football team in the year that Jim Dickey redshirted 18 players?
14, 1992,1992,0.0495908260345459,7.3312835693359375,1.0,1.0,1.0,The most recent person to win the Crystal Palace F.C. Player of the Year for the second time is a footballer who was born in what year?
15, The University of Illinois system has more locations.,The University of Michigan,0.0552458763122558,8.03047251701355,0.4685477018356323,0.5,0.5,In between University of Michigan and Universidade Positivo which one was moved to Ann Arbor in 1837?
