idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Rock and Roll Hall of Fame.,Rock and Roll Hall of Fame,0.0009074211120605,2.058923482894897,0.9660679697990416,1.0,1.0,Where was the guitarist whose song became a hit by Santana inducted into?
1,Neither. A Film Unfinished is a documentary and Round Eyes is not a film.,documentary,0.0008513927459716,0.7948007583618164,0.4331787228584289,0.1333333333333333,0.1333333333333333,WHat genre are both Game Face and Junket Whore?
2,I can't answer that question as it is not present in the given context.,Sai Zhenzhu,0.0007829666137695,0.7521829605102539,0.1518284380435943,0.0,0.0,"What is the Chinese name of the wife of the editor of the popular American magazine ""Asia"" who spent a significant portion of her life in Zhenjiang, China?"
3,"None, it is home to the Ngong Racecourse.",spotted hyena,0.0007126331329345,0.6002202033996582,0.0786700025200843,0.0,0.0,Ngong Forest is home to which sole member of the genus Crocuta?
4,Robert Conrad.,Robert Conrad Falk,0.0007362365722656,0.25630784034729,0.7785621285438538,0.8,0.8,"Who may be best known for his role in the 1965–69 television series ""The Wild Wild West"" who also starred in an action 1977 film costarring Thayer David?"
5,"There is no information about the average elevation of the sandstone plateau upon which Beaty Crossroads, Alabama is built.",1500 ft above sea level,0.0006241798400878,1.073606252670288,0.1958431154489517,0.0,0.0,"What is the average elevation of the sandstone plateau upon which the community of Beaty Crossroads, Alabama is built?"
6,There is no information about Ken Annakin writing songs.,Gene Wilder,0.0006678104400634,0.561518669128418,0.0921373665332794,0.0,0.0,"Who has written more songs, Gene Wilder or Ken Annakin?"
7,2016.,2016,0.0007350444793701,0.2974910736083984,0.9577949643135072,1.0,1.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?
8,New Jewel Movement.,New JEWEL Movement,0.0006995201110839,0.2938077449798584,0.9899156093597412,1.0,1.0,"What movement led by Maurice Bishop in Grenada involved areas of socio-economic development, education and Black liberation?"
9,Burgundy.,France,0.0006124973297119,0.2533881664276123,0.327009916305542,0.0,0.0,In which country does the singer who co-hosted the2012 Echo Klassik Awards with Nina Eichinger  live ?
10,Dean Holden took over Lee Johnson's management position at Oldham Athletic.,Dean Thomas John Holden,0.0005998611450195,0.6757843494415283,0.5993876457214355,0.25,0.25,What footballer took over Lee Johnsons management position with Barnsley and Oldham Athletic?
11,André Previn.,"April 6, 1929",0.0006747245788574,0.2917392253875732,0.1949882060289383,0.0,0.0,The music for Coco was by a man born when?
12,"""Sultans of Swing"" is a hit single, another hit single is ""Romeo and Juliet""",Romeo and Juliet,0.0006582736968994,1.0241401195526123,0.4378712773323059,0.3529411764705882,0.3529411764705882,What ballet by Sergei Prokofiev was also used in the theme music for Chambers?
13,"Arne Nordheim lived in Grotten, located next to the Royal Palace in Oslo.",Grotten,0.0006868839263916,0.8677997589111328,0.4069123268127441,0.1428571428571428,0.1428571428571428,"A Norwegian composer who received numerous awards, lived in what residence that is located in the capital of Norway?"
14,The United States Marine Corps.,Naval Air Station South Weymouth,0.0006425380706787,0.3348164558410644,0.3157724142074585,0.0,0.0,VR-62 was originally stationed at which former Navy blimp base?
15,John Cena.,John Felix Anthony Cena,0.000676155090332,0.2399039268493652,0.7857916951179504,0.6666666666666666,0.6666666666666666,"American Grit is an American reality television series that premiered on Fox, the series stars which American professional/ WWE wrestler?"
16,Louis L'Amour.,Louis Dearborn L'Amour,0.0006270408630371,0.3675100803375244,0.8582996129989624,0.8571428571428571,0.8571428571428571,"Which writer, P. C. Wren or Louis L'Amour, wrote books consisted primarily of Western novels?"
17,28.,28,0.0006227493286132,0.2553431987762451,0.9293382167816162,1.0,1.0,How many stage musicals were written by the songwriting partnership who wrote Dearest Enemy?
18,As the fighting on Cemetery Hill in the Battle of Gettysburg.,the war's turning point,0.0005688667297363,0.7039680480957031,0.3687632083892822,0.125,0.125,How is the battle represented in the game Cemetery Hill often described?
19,December 2006 for the NSW TrainLink H set and October 1993 for the New South Wales Xplorer.,between 2019 and 2022,0.0007736682891845,1.0586237907409668,0.2875704169273376,0.0952380952380952,0.0952380952380952,When will the current class of Australian multiple unit cars operated by NSW Trainlink in New South Wales enter service?
20,Merstham Newton.,Arsenal Football Club,0.0007505416870117,0.3321058750152588,0.2298859655857086,0.0,0.0,For what team did Fred Davis play that went 38-match league season unbeaten?
21,Diego Milito.,Diego Milito,0.0006675720214843,0.2933855056762695,0.9866578578948976,1.0,1.0,Which Argentine national team footballer also received the Italian Footballers' Association's (AIC) Serie A Footballer of the Year award in 2010?
22,Higher education and research.,research,0.0006322860717773,0.3333759307861328,0.6119449138641357,0.4,0.4,What type of university are both University of Massachusetts Lowell and New Mexico State University?
23,Netflix.,Lana and Lilly Wachowski and J. Michael Straczynski,0.0006098747253417,0.2167367935180664,0.1275284439325332,0.0,0.0,Who created the television series where Brian J. Smith plays Will Gorski?
24,Haleakalā National Park.,Haleakalā National Park,0.000603437423706,0.408851146697998,0.9885157346725464,1.0,1.0,"WHich national park is home to the Pipiwai Trail and covers an area of 33,265 acres?"
