idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Chartism,the People's Charter of 1838,0.0005104541778564,0.7817020416259766,0.1212487816810607,0.0,0.0,Zephaniah Williams was a campaigner of a movement that took its name from what?
1, She is also an architect.,Architect,0.000516653060913,1.589496612548828,0.6905744075775146,0.3333333333333333,0.3333333333333333,What is the second profession of the Mexican ballerina best known for the Tchaikovsky ballet that initially failed?
2, JetSuite.,JetSuite,0.0004916191101074,0.9200317859649658,0.9804090857505798,1.0,1.0,Alex Wilcox co-founded what private jet charter company that was founded in 2006?
3, Film Stars Don't Die in Liverpool,Film Stars Don't Die in Liverpool,0.0004851818084716,1.8290817737579343,1.0,1.0,1.0,What film starting Frances Barber was based on a memoir by Peter Turner?
4, Rick Fox,Rick Fox,0.0005037784576416,0.7070324420928955,0.9999999403953552,1.0,1.0,Which former NBA player founded the professional eSports organization Echo Fox?
5, Pan-Africanism,Pan-Africanism,0.0004887580871582,1.1638579368591309,1.0000001192092896,1.0,1.0,Cyril Briggs was dedicated to advancing what  worldwide intellectual movement that aims to encourage and strengthen bonds of solidarity between all people of African descent
6, Joseph Simon Dubin,Joseph Simon Dubin,0.000493049621582,1.1608891487121582,1.0,1.0,1.0,Who wrote the score for the television series based on a character created by John McCulley?
7, France,Estagel,0.0005135536193847,0.4847669601440429,0.2109204232692718,0.0,0.0,Where was the person who headed up the 1795 Bureau des Longitudes born?
8, 2014,20 January 2014,0.0004782676696777,0.939443826675415,0.7310160994529724,0.5,0.5,"When did the romantic drama based on a 2010 Julie Maroh compete against ""Venus in Fur"" for Best Film?"
9, Debbie Meyer,Deborah Elizabeth Meyer,0.0004792213439941,0.7182867527008057,0.7922897338867188,0.4,0.4,Katie Ledecky won three individual gold medals in the 2016 Olympics for swimming. Which famous swimmer did the same when she was 16-years-old?
10, Colette,Colette,0.0005016326904296,0.7093396186828613,1.0000001192092896,1.0,1.0,"Which of these indviduals lived in France, Colette or Winston Churchill?"
11," No, Walk the Moon was formed in 2006, while Birthmark was formed in 2001.",no,0.0004913806915283,5.206405401229858,0.2196469604969024,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?
12, Darrelle Revis,Darrelle Revis,0.0004832744598388,1.3844876289367676,1.0000001192092896,1.0,1.0,What player played for the 2009 New York Jets and the Tampa Bay Buccaneers?
13, 1979,1979,0.000497817993164,0.9418573379516602,0.9999999403953552,1.0,1.0,"In which year was this Jewish American reggae vocalist, beatboxer, and alternative rock musician who worked with Aaron Dugan born?"
14, Andy Duncan,Andy Duncan,0.0004816055297851,0.7152762413024902,1.0000001192092896,1.0,1.0,"Who is the CEO of the company that won the National Lottery franchise in 1994, 2001, and 2007?"
15, The Glenn A. Black Laboratory of Archaeology.,Glenn A. Black Laboratory of Archaeology,0.0004832744598388,2.5130727291107178,0.9860896468162536,0.923076923076923,0.923076923076923,The Erminie Wheeler-Voegelin Collection is house in which laboratory that was dedicated to Indiana's first professional archaeologist?
16, Laura Ingalls Wilder was born first.,Laura Ingalls Wilder,0.0004897117614746,2.284870386123657,0.7877944707870483,0.6666666666666666,0.6666666666666666,"Young Pioneers' Christmas, an American made-for-television movie, loosely based on the novel ""Let the Hurricane Roar"" authored by the daughter of what American writer?"
17, Kentucky,Kentucky,0.0004842281341552,0.4873967170715332,1.0,1.0,1.0,"William R. Vance, was the seventh mayor of Louisville, Kentucky from 1847 to 1850, during his administration, he conveyed the tract of land that became Cave Hill Cemetery, a Victorian era National Cemetery and arboretum located at 701 Baxter Avenue, Louisville, in which U.S. state?"
18, Germany,Germany,0.0004832744598388,0.4952609539031982,1.0,1.0,1.0,Ridderronde Maastricht is held in the country that  borders what country on the east?
19," 7,750","52,419",0.0004894733428955,1.1602587699890137,0.1756626963615417,0.0,0.0,What was the 2011 population of the home town of J. W.Buckley?
20," ""The Guitar Song""","""I'm Still Here""",0.0005090236663818,1.3925201892852783,0.3537260890007019,0.0,0.0,"What is the 5th studio album released by the singer of ""A Girl's Gotta Do (What a Girl's Gotta Do)""?"
21, The New Mickey Mouse Club.,Barney & Friends,0.0004992485046386,1.6200318336486816,0.2802450656890869,0.0,0.0,"Rock Mafia has worked with an American singer, songwriter, and actress who made her debut as a child actress in what show?"
22, 1913,1913,0.000493049621582,0.933723211288452,1.0000001192092896,1.0,1.0,Music in My Heart is a 1940 Columbia Pictures romantic musical starring an American actor born in what year?
23, A health education event for children.,a health education event for children,0.0005018711090087,1.8423385620117188,0.9947300553321838,1.0,1.0,"What kind of event is the Go for It! Roadshow that featured an American football player, bobsledder, sprinter, and mixed martial artist?"
24," Flag of Trenton, Georgia.","city flag of Trenton, Georgia",0.0004894733428955,1.835261583328247,0.9548106789588928,0.888888888888889,0.888888888888889,"Which flag incorporates the Confederate Battle Flag, Flag of Trenton, Georgia or Flag of Georgia?"
25, 1971,1971,0.0004844665527343,0.9356777667999268,1.0,1.0,1.0,What year was the choreographer of the ballet that was featured in a 2000 British dance drama film set during the 1984-85 coal miners' strike born?
26, Shannen Doherty,Shannen Doherty,0.0004851818084716,1.614314317703247,1.0000001192092896,1.0,1.0,"Which actress, who played the role of Heather Duke in ""Heathers"", was in a relationship with an American poker player?"
27, Yankee,Yankee,0.0004982948303222,0.4806978702545166,1.0000001192092896,1.0,1.0,Which magazine was founded first Yankee or Bop?
28, 2003,2003,0.0004925727844238,0.9338533878326416,1.0,1.0,1.0,In what year was the company of which American Eagle Oufitters is a subsidiary created?
29," 50,000","50,000 residents",0.0004985332489013,1.1642816066741943,0.7042243480682373,0.8,0.8,"What was the population of Kowloon City, an area in Kowloon, Hong Kong, by 1990?"
30, Woodsville,Woodsville,0.0004792213439941,0.7139678001403809,1.0000001192092896,1.0,1.0,"Which village in Haverhill, New Hampshire had a population of 1,126 at the 2010 census?"
31, The Middle Kingdom of Egypt.,Middle Kingdom of the Middle Bronze Age,0.0004863739013671,1.607831954956055,0.6572299003601074,0.6666666666666666,0.5,What is the name of the kingdom that followed the ancient Egypt's Fourth Dynasty?
