idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Northeastern State University.,Northeastern State University,0.0011689662933349,2.089227199554444,0.9759487509727478,1.0,1.0,What university has the largest Native American enrollment in the US?
1,Four times.,four times,0.00111985206604,0.6712708473205566,0.9555034041404724,1.0,1.0,How much more efficient as standard incandescents was the white LED commercially available in 2003?
2,400.,around 400,0.000964879989624,0.6696417331695557,0.7934405207633972,0.6666666666666666,0.6666666666666666,How many were killed in the bombing of the Thames Estuary?
3,Incendiary Fields.,Brandbombenfelder (Incendiary Fields),0.0009739398956298,0.7714295387268066,0.6490362882614136,0.8,0.8,The Feuerleitung (Blaze Control) tactic led to what creation for marking targets?
4,7 September 1940.,7 September 1940,0.0011401176452636,0.8637540340423584,0.978657603263855,1.0,1.0,What was the beginning date of the aerial raids on Great Britain?
5,168 people died in the Oklahoma City Bombing.,168,0.0009925365447998,1.054945707321167,0.2120770514011383,0.2222222222222222,0.2222222222222222,How many people died in the Oklahoma City Bombing?
6,"Tension, noise, cold, and vibration of bombers.","Bombers were noisy, cold, and vibrated badly",0.0010111331939697,1.0981743335723877,0.8083888292312622,0.5714285714285714,0.4285714285714285,What contributed to the exhaustion of crews flying extra sorties?
7,Walter Bradford Cannon.,Walter Bradford Cannon,0.0009975433349609,0.7126350402832031,0.9863770008087158,1.0,1.0,Who argued that physiological responses were insufficient to explain emotional experiences?
8,"The ""Bible Belt"".","the ""Bible Belt""",0.001044750213623,0.8137211799621582,0.9758330583572388,1.0,1.0,What is the conservative Evangelical Christian region called?
9,"The lowest recorded temperature of −31 °F (−35 °C) was recorded at Nowata on February 10, 2011.","Herbert Morrison's famous ""Britain shall not burn"" appeal for more fireguards in December 1940.",0.0010106563568115,1.8937923908233645,0.0097234565764665,0.0,0.0,What is a second recording that is of note?
10,Scherer's components processing model of emotion.,components processing model,0.0011076927185058,0.9514496326446532,0.4189494550228119,0.6,0.6,What model of emotion was developed by Scherer?
11,"The University of Oklahoma campus (south oval) for the first year, and the Duck Pond in Norman for the second year.",the south oval of the University of Oklahoma campus,0.001035451889038,1.7106807231903076,0.7736132144927979,0.5333333333333333,0.3333333333333332,Where was the Medieval Fair of Norman held for its first 2 years?
12,Anthropology.,anthropology,0.0010280609130859,0.6694965362548828,0.9676189422607422,1.0,1.0,"In addition to linguistics and genetics, what field of study researches Samoan origins?"
13,AD 850-1450.,between AD 850 and 1450,0.0010206699371337,0.8595967292785645,0.8826918601989746,0.7499999999999999,0.7499999999999999,When did Spiro Mounds flourish?
14,"177,000 people used the Tube as a shelter on September 27, 1940.",4%,0.001122236251831,1.4718005657196045,0.0589316226541996,0.0,0.0,In 1940 what percentage used the Tube for a sleeping shelter?
15,Energy.,energy,0.00101900100708,0.6225590705871582,0.8861300349235535,1.0,1.0,The first law of thermodynamics asserts that what is always conserved and that heat flow is a form of energy transfer?
16,Dr. R. V. Jones.,Dr. R. V. Jones,0.0009136199951171,0.908655881881714,0.9858399629592896,1.0,1.0,Which RAF technical advisor was the conversation passed onto?
17,The Pioneer Corps.,Pioneer Corps,0.0010328292846679,0.7211024761199951,0.966135025024414,0.8,0.8,The Royal Army Pay Corps and what other group were in charge of salvage and clean-up?
