idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Mozilla Foundation.,Mozilla Foundation,0.2604751586914062,2.3817801475524902,0.9259703159332277,0.8,0.8,What did Netscape launch in 1998?
1,January 2009.,January 2009,0.3356914520263672,1.0669360160827637,0.9733129739761353,1.0,1.0,When did the European Commission say they would investigate the bundling?
2,Transistors.,transistors,0.4225027561187744,1.35941743850708,0.9459264278411864,1.0,1.0,Vacuum tubes in early computers were replaced by what?
3,A byte.,a byte,0.3953843116760254,1.303619623184204,0.9634421467781068,1.0,1.0,A group of 8 bits is called what?
4,Quantum computers can potentially break some modern encryption algorithms quickly through quantum factoring.,quantum factoring,0.5301811695098877,1.7165641784667969,0.6707552075386047,0.2666666666666667,0.2666666666666667,By what method do quantum computers solve encryption algorithms quickly?
5,Richard Braithwait,Richard Braithwait,0.3067574501037597,1.359992265701294,1.0,1.0,1.0,"Who was the author of the book, The Yong Mans Gleanings?"
6,The Z3.,the Z3,0.233821153640747,1.356035232543945,0.983423113822937,1.0,1.0,"What was the first automatic, digital, programmable computer created by Konrad Zuse?"
7,5,a record five,0.3469123840332031,0.8414268493652344,0.642279863357544,0.0,0.0,How many consecutive losses has the Liberal party faced since the 2002 election?
8,The United States Navy.,the United States Navy,4.147131204605103,1.4228572845458984,0.9767524600028992,1.0,1.0,What part of the US military developed an electromechanical analog computer to use on a submarine?
9,World War II.,"World War II,",0.2949128150939941,1.3611464500427246,0.9625085592269896,1.0,1.0,During what war were computers first used for military applications?
10,"Computers merely execute the instructions they are given, so bugs are usually the result of programmer error or an oversight made in the program's design.",programmer error or an oversight made in the program's design,0.4473273754119873,1.9577860832214355,0.630783200263977,0.5945945945945945,0.5945945945945945,Bugs are usually the fault of whom or what?
11,Persia (modern-day Iran) in 1235 by Abi Bakr of Isfahan.,Persia,0.2687211036682129,2.219559669494629,0.7062361240386963,0.1666666666666666,0.1666666666666666,What has the West historically referred Iran as?
12,Photolithographed semiconductors.,photolithographed semiconductors,0.347630500793457,1.5649535655975342,0.99155855178833,1.0,1.0,Transistors are typically made up of what today?
13,The 1967 Referendum.,1967 Referendum,0.353111982345581,1.335222244262695,0.9671088457107544,0.8,0.8,Which Referendum allowed Indigenous Australians to be counted in the Census?
14,September 1947.,September 1947,0.2886784076690674,1.4086980819702148,0.9769178628921508,1.0,1.0,When was Grace Hopper's Hardvard Mark II shorted by a moth?
15,The University of Pennsylvania.,University of Pennsylvania,0.263331651687622,1.4130399227142334,0.9653996229171752,0.8571428571428571,0.8571428571428571,Where was ENIAC located?
16,The U.S. military's first large-scale system to coordinate information between several locations was the SAGE (Semi-Automatic Ground Environment) system.,SAGE system,0.2666611671447754,2.718966484069824,0.5921823978424072,0.16,0.16,What system of the U.S. military's was the first large-scale system to coordinate information between several locations?
17,Tommy Flowers.,Flowers,0.334907054901123,1.3072068691253662,0.5954682230949402,0.6666666666666666,0.6666666666666666,Who built the first Colossus in 1943?
18,1936.,1936,0.3031373023986816,1.3616020679473877,0.9675049185752868,1.0,1.0,In what year was Studio Misr founded?
19,The development of programming languages.,problems with interoperability,0.4406187534332275,1.457963943481445,0.1793591082096099,0.0,0.0,Non-standard dialects led to what?
20,A severe drought.,a severe drought,0.2777366638183594,1.1900370121002195,0.978617787361145,1.0,1.0,What environmental consequence affected the Australian economy by 1983?
21,"AND, OR, XOR, and NOT.","AND, OR, XOR, and NOT",0.2939193248748779,1.4204299449920654,0.9921127557754515,1.0,1.0,Boolean logic consists of what?
22,1770s.,In the 1770s,0.2325582504272461,1.4124557971954346,0.7978503704071045,0.5,0.5,When did Pierre Jaquet-Droz build a mechanical doll that could hold a pen?
23,Derek J. de Solla Price.,Derek J. de Solla Price.,0.3506083488464355,1.5635225772857666,1.0000001192092896,1.0,1.0,The Antikythera mechanism was thought to be the first computer according to whom?
24,1888.,1888,0.2594330310821533,1.35843825340271,0.9602977633476256,1.0,1.0,When did NYC buy land for its parks?
25,12 September 1958.,12 September 1958.,0.4958641529083252,1.5154387950897217,0.9999999403953552,1.0,1.0,When was the first functional IC demonstrated?
26,Bob Hawke led the Australian Labor Party.,Bob Hawke,0.4688494205474853,1.4279630184173584,0.7286994457244873,0.4444444444444445,0.4444444444444445,Who did Frazer eventually lose to in 1983?
27,"The Z2, created by German engineer Konrad Zuse in 1939.",The Z2,0.2674117088317871,2.0165066719055176,0.6960930228233337,0.3333333333333333,0.3333333333333333,What is one of the first electromechanical relay computers?
28,Firmware.,software,0.4017589092254638,1.0737755298614502,0.5430688261985779,0.0,0.0,What specifically did his son work on?
29,1950s,50s,0.3898122310638428,1.359776735305786,0.5666390657424927,0.0,0.0,By what decade were analog computing devices rendered obsolete?
30,Artificial intelligence and machine learning.,artificial intelligence,0.3322572708129883,1.271317958831787,0.7557907104492188,0.5714285714285715,0.5714285714285715,In 1956 the company demonstrated the first example of what?
31,2004,late 2004,0.674605131149292,0.8835830688476562,0.896721363067627,0.6666666666666666,0.6666666666666666,When was Firefox released?
32,private networks or files in file systems.,private networks,0.3861129283905029,1.113196849822998,0.6973172426223755,0.4444444444444445,0.4444444444444445,"In addition to accessing the Internet, browsers can also access info that is put there by web servers in what?"
33,Time-sharing.,"""time-sharing""",0.4661374092102051,1.309192180633545,0.90303635597229,1.0,1.0,"A method of multitasking that takes a ""slice"" of time in turn is called what?"
34,Internet Explorer.,Internet Explorer,0.2469563484191894,0.6427116394042969,0.7528218030929565,1.0,1.0,What was bundled for free with the Windows OS?
35,Windows operating system.,Windows,0.3944091796875,0.6878712177276611,0.7984075546264648,0.5,0.5,What was bundled with Internet Explorer?
36,Central Processing Unit.,central processing unit,0.4396998882293701,1.1782221794128418,0.9755199551582336,1.0,1.0,The CPU is an abbreviation for what?
37,Don Chipp.,Don Chipp,0.325326919555664,0.9363903999328612,0.9812923669815063,1.0,1.0,Which former liberal founded the Australian Democrats in 1977?
