idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Stanley Clarke.,Stanley Clarke,0.0014457702636718,2.3436708450317383,0.981521725654602,1.0,1.0,Which founding member of Return to Forever put out he album If This Bass Could Only Talk?
1,"May 29, 1975.",29 May 1975,0.0013089179992675,1.4205281734466553,0.9610536694526672,1.0,0.6666666666666666,When was the English singer born who's second studio album is the L.A. State of Mind?
2,The Chicxulub crater.,The Chicxulub crater,0.0012640953063964,1.411181926727295,0.9897939562797546,1.0,1.0,Adriana Ocampo has led six research expeditions to study what geological formation that is more than 180 km in diameter and 20 km in depth
3,Floor Jansen.,Floor Jansen,0.0012156963348388,1.2535264492034912,0.9857641458511353,1.0,1.0,"Who is the lead vocalist of Finnish symphonic metal band Nightwish, Marty Raybon or  Floor Jansen?"
4,"Istanbul, Turkey.",Tokyo,0.0013093948364257,1.153348445892334,0.4013232886791229,0.0,0.0,"Fukuzawa Yukichi, was a Japanese author, writer, teacher, translator, entrepreneur and journalist who founded Keio University, a Japanese private university located in Minato, in which city? "
5,"49,734.","49,734",0.0013794898986816,1.2754383087158203,0.9788978099822998,1.0,1.0,Ridgedale Center is an enclosed shopping mall in a suburban city which at the 2010 census had a population of what?
6,The Nevada Test and Training Range (NTTR).,Nevada Test and Training Range,0.0013148784637451,1.5184111595153809,0.8393121957778931,0.8333333333333333,0.8333333333333333,"The 98th Southern Range Support Squadron is responsible for the day-to-day support of Creech Air Force Base, the Point Bravo logistics site and which military training area used by the United States Air Force Warfare Center at Nellis Air Force Base in Nevada?"
7,2012.,2012,0.001345157623291,1.2279713153839111,0.9554669857025146,1.0,1.0,What year was the 95th Air Base Wing in southern California inactivated?
8,The Irregular at Magic High School.,The Irregular at Magic High School,0.001312255859375,1.3799936771392822,0.9875127673149108,1.0,1.0,"Saori Hayami, a Japanese voice actress and singer, had a major voice role in what web novel series, also known in Japanese as Mahōka Kōkō no Rettōsei?"
9,Kwun Tong Maryknoll College,Kwun Tong Maryknoll College,0.0012729167938232,1.434762477874756,1.0,1.0,1.0,"Where dod tje Hong Kong film director, who redid the 1946 American Christmas fantasy comedy-drama film produced and directed by Frank Capra, attend college?"
10,Dunluce Castle.,Dún Libhse,0.0012111663818359,1.2288639545440674,0.5871762037277222,0.0,0.0,What is the Irish name for the castle that was occupied by the MacDonnells?
11,"Bertalan Farkas was born in 1949, Christer Fuglesang was born in 1957.",Bertalan Farkas,0.0013239383697509,2.246665000915528,0.6565197110176086,0.2857142857142857,0.2857142857142857,Who is older Reinhold Ewald or Bertalan Farkas ?
12,KU Leuven.,KU Leuven,0.0012242794036865,1.387118577957153,0.9801735281944276,1.0,1.0,What university conducts teaching and research of sciences in which Patrik Verstreken was a professor at?
13,"""The Inner Light""",The Inner Light,0.0013215541839599,1.1632850170135498,0.926856279373169,1.0,1.0,Juan Mascaró created a book that was inspiration for which George Harrison-penned Beatles song?
14,Fatherson.,Fatherson,0.0011587142944335,1.1493346691131592,0.9710066318511964,1.0,1.0,"Which band formed in Europe, Finger Eleven or Fatherson?"
15,Marine Corps Air Station Yuma.,Marine Corps Air Station Yuma,0.001249074935913,1.3247194290161133,0.971701979637146,1.0,1.0,Marine Aircraft Group 13 is based at what air station that is a designated Superfund site?
