idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Film and music.,film,0.307873010635376,24.526549577713013,0.6756277084350586,0.5,0.5,"Food, Inc. and Triumph of the Will, are which form of entertainment?"
1, They are both film directors.,film director,0.3654260635375976,24.945167541503903,0.7297666072845459,0.5714285714285715,0.5714285714285715,What is the occupation of Wang Quan'an and Donald Sawyer?
2," Donald Trump's ""Make America Great Again""",President Ronald Reagan,0.3595612049102783,25.504607439041138,0.3132158517837524,0.0,0.0,which president dedicated historical centerpieces 
3, Pedro Martínez,Pedro Martínez,0.3499903678894043,24.552823543548584,1.0,1.0,1.0,Who is a dominant power pitcher and is a Dominican–American former starting pitcher in Major League Baseball?
4, Cannabis sativa,Cannabis sativa,0.3630144596099853,24.20112657546997,1.0,1.0,1.0,"What flowering plant, first classified by Carl Linnaeus in 1753, produces   Penicillium copticola?"
5, 1982,1982,0.3633849620819092,24.293726682662964,1.0000001192092896,1.0,1.0,"The Last of the Famous International Playboys, was the third single released by Morrissey, it's notable for featuring three of Morrissey's former colleagues in The Smiths, an English rock band formed in Manchester in which year?"
6, The Palace of Westminster.,Palace of Westminster,0.3631844520568847,24.716602087020878,0.9742282032966614,0.8571428571428571,0.8571428571428571,In which place does this house of the Parliaments of United Kingdom meet of which Dunfermline was a county constituency of from 1974 until 1983?
7, Alfredo Astiz,Alfredo Astiz,0.3541774749755859,24.393455028533936,1.0,1.0,1.0,"What is the name of this former commander, intelligence officer, marine and naval commando who served in the Argentine Navy that the father of  Dagmar Hagelin sought to bring to justice?"
8, 1907,1868,0.3493397235870361,24.18083596229553,0.6373144388198853,0.0,0.0,"The Negro in the South, a book written by a sociologist born in which year ?"
9, Yes.,yes,0.356156587600708,24.07907772064209,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
10, China,China,0.3504276275634765,23.81114673614502,1.0000001192092896,1.0,1.0,"What country does Yushu City, Qinghai and Zunhua have in common?"
11, Mickey's Surprise,Un Chien Andalou,0.3526036739349365,24.28640294075012,0.1130347251892089,0.0,0.0,What 1929 short film did Pierre Batcheff play in?
12," Mumbai, India",Mumbai,0.361457347869873,24.26478719711304,0.8814499974250793,0.6666666666666666,0.6666666666666666,"The Prithvi Theatre, built by Shashi Kapoor and run by his wife Jennifer and daughter Sanjana, is in which Indian city?"
13, James Gunn.,James Gunn,0.3630788326263428,24.330700635910038,0.970685601234436,1.0,1.0,"Tania Saulnier is a Canadian actress, perhaps best known for her role in a 2006 American science fiction-comedy horror film that was the directoral debut of who?"
14, Don Cherry,Don Cherry,0.3549790382385254,24.13549208641052,1.0000001192092896,1.0,1.0,"The Shape of Jazz to Come, the third album by jazz musician Ornette Coleman, was part of a quartet that included what trumpeter, who was a pioneer in world fusion music in the 1960s?"
15, 16th,16th-largest,0.361210823059082,24.29487657546997,0.5285691618919373,0.6666666666666666,0.6666666666666666,"Saint Paul, Minnesota, is which of the largest metropolitan areas in the US? "
16, McDonald's,McDonald's,0.3592710494995117,24.046899557113647,1.0,1.0,1.0,Taylor McLam composed music for what brand that was founded in 1940?
17, Caracas,"Caracas, Venezuela",0.3562836647033691,24.1220645904541,0.924539029598236,0.6666666666666666,0.6666666666666666,"What city has a museum dedicated to the man known as ""El Libertador""?"
18, The San Francisco Symphony under the direction of Verne Sellin.,San Francisco Symphony,0.3601315021514892,26.397865533828732,0.7708094716072083,0.4615384615384615,0.4615384615384615,"An Opera House in San Francisco, California is located on the western side of Van Ness Avenue across from the rear facade of City Hall was the opera house that held the first performance of Elegy, who performed Elegy?"
19, 1970,1970,0.3859457969665527,24.1498703956604,1.0,1.0,1.0, Ronald de Boer is the older twin brother of this Dutch former footballer born in what year?
