idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Polarity,Polarity,0.0005080699920654,1.3615169525146484,1.0000001192092896,1.0,1.0,"Which game has been published by more companies, Polarity or Flibbix?"
1, 3,three Grammy Awards,0.0005340576171875,1.2852420806884766,0.3759792149066925,0.0,0.0,Cam de Leon created the early artwork of a band that has won how many Grammy Awards ?
2, 1922–1935,one,0.0005021095275878,2.917233943939209,0.0621113181114196,0.0,0.0,"How many awards did the ""A Girl Like Me"" singer win at the American Music Awards of 2012?"
3, Kitten Natividad,Kitten Natividad,0.0004992485046386,2.514209270477295,1.0,1.0,1.0,"Which star in Beneath the Valley of the Ultra-Vixens is a Mexican American film actress, exotic dancer, and porn star?"
4, Wang Ruiji,Jackson Wang,0.0004892349243164,2.0960798263549805,0.6085928678512573,0.5,0.5,What son of a Chinese fencer is an entertainer and is fluent in 6 languages?
5, The Affair,Whitney Solloway,0.0004990100860595,1.6901798248291016,0.2196443527936935,0.0,0.0,What was the name of a character in the drama series created by Sarah Treem and Hagai Levi?
6, The public and society.,the public and society,0.0004878044128417,2.5024585723876958,0.9770885109901428,1.0,1.0,This Serbian-American inventor was a person you lived in volantary seculsion from who?
7, No,no,0.0005207061767578,0.8746907711029053,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
8, Nicktoons Network,Nicktoons,0.0004892349243164,2.09519624710083,0.8267009258270264,0.6666666666666666,0.6666666666666666,Kappa Mikey and Edgar & Ellen are both shows that play on what network?
9," The British television series ""The Two of Us"".",London Weekend Television,0.0004942417144775,4.532329797744751,0.3671448230743408,0.1818181818181818,0.1818181818181818,"Who produced the comedy series that ""Unter einer Decke"" is based on ?"
10, 1985,1986,0.0004975795745849,1.6906771659851074,0.8605576753616333,0.0,0.0,"Alan Douglas Ruck, is an American actor, he played Cameron Frye, Bueller's hypochondriac best friend in John Hughes' ""Ferris Bueller's Day Off"", released in which year?"
11, 1217,1123,0.000502586364746,1.6895701885223389,0.75947105884552,0.0,0.0,What year was the abbey established that elected Nicholas as Bishop of the Isles?
12, 39650,39650 acre,0.0004932880401611,1.6905884742736816,0.5309562683105469,0.6666666666666666,0.6666666666666666,How many acres is the Horse Range that was established by Congress in Bighorn Canyon National Recreation Area?
13, Australia,Full Tilt Poker,0.0004909038543701,0.8834044933319092,0.110076904296875,0.0,0.0,Where is the online player specializing in a variant of poker that used to be the most widely played version of poker in home games playing predominantly?
14, Monfragüe,Monfragüe,0.0004899501800537,2.093818426132202,1.0000001192092896,1.0,1.0,"What Spanish national park is noted for its bird-life, Monfragüe or Picos de Europa National Park?"
15, The European debt crisis,The European debt crisis,0.0005135536193847,2.1065943241119385,1.0000001192092896,1.0,1.0,"During Which debt crises did PIGS  used to refer to the economies of Portugal, Ireland, Greece, and Spain, four EU member states"
16, Rob Partridge,Sharon Laws,0.0004899501800537,1.690823316574097,0.2175506949424743,0.0,0.0,Who was the British Former professional Cyclist who was part of Team Halfords Bikehut?
17, Yes,yes,0.0004920959472656,0.8750836849212646,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
18, 2310 ft,2310 ft,0.0005092620849609,2.099757671356201,1.0,1.0,1.0,How tall is the highest point of the mountain ridge that bounds Broad Top plateau to the east?
19, No,no,0.0004887580871582,0.8774380683898926,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
20," ""Adventures in Babysitting""",Adventures in Babysitting,0.0004894733428955,4.153646469116211,0.9522997736930848,1.0,1.0,Kevin Quinn had a supporting role in what 2016 American television film directed by John Schultz
21, David Lynch,Ridley Scott,0.0004920959472656,1.2937583923339844,0.4349435567855835,0.0,0.0,"Who has more scope of profession, Ridley Scott or Wang Quan'an?"
22, Northwestern Mutual,United States Supreme Court,0.0004990100860595,1.2894296646118164,0.1738290190696716,0.0,0.0,"On which court ""United States v. Wong Kim Ark"" and ""Dolan v. City of Tigard"" are cases of?"
23, 1991-1993,1991,0.0005006790161132,2.9235336780548096,0.8885549902915955,0.6666666666666666,0.6666666666666666,What year did the book come out that the film Dev Patel and Jeremy Irons starred in?
24, Cherokee,Sportwagons,0.0005030632019042,0.879941463470459,0.2875844836235046,0.0,0.0,What was the sport utility vehicle that was replaced by the Jeep Liberty originally marketed as?
25, Abelia has more species.,Honeysuckles,0.0004858970642089,2.922514677047729,0.2238685637712478,0.0,0.0,Does Honeysuckle or Abelia have more species?
26, Oriental City,"Colindale, London",0.000497817993164,1.2865002155303955,0.2387607097625732,0.0,0.0,Where was the shopping center located that Pacific Plaza was built to be similar?
27, Khaled Hosseini,Khaled Hosseini,0.0004990100860595,2.537909030914306,1.0,1.0,1.0,"Ben Turner is known for his lead role in The Kite Runner, which was written by who?"
28, London,London,0.0004863739013671,0.8820111751556396,1.0,1.0,1.0,What city does Thomas Keell and Freedom have in common?
29, A.L.I.E.,A.L.I.E.,0.0004949569702148,2.51239275932312,1.0,1.0,1.0,Erica Cerra portrayed what in the American post-apocalyptic science fiction drama in 2014?
30," Lisa ""Left Eye"" Lopes",Lisa Nicole Lopes,0.0004839897155761,3.358525514602661,0.7168980836868286,0.5714285714285715,0.5714285714285715,"What is the name of the American hip hop singer, rapper, actress, songwriter and producer of this American girl group formed in Atlanta, Georgia in 1990, who contributed to the outfit and stage designs and received a lot of song-writing credits?"
31, Family,animated,0.0004968643188476,0.8789048194885254,0.2943964600563049,0.0,0.0,"My Dog Tulip and Alice's Birthday, are which genre films?"
32, 1911,1911,0.0004999637603759,1.6994023323059082,1.0,1.0,1.0,"In what year was the wife of the of the, March 14, 1903 born, Barrow Gang member born?"
33, Yann Tiersen,Yann Tiersen,0.0005099773406982,2.5877981185913086,1.0,1.0,1.0,"Which French composer and musician wrote the film score ""L'Absente"", an album of great variety, and Amélie, the soundtrack to the 2001 French film ""Amélie"", a story about a girl that had been home-schooled since childhood?"
34," Norman, Oklahoma",Richmond,0.0004992485046386,1.6970632076263428,0.3323299586772918,0.0,0.0,"Which town that the Abagadasset River is in had a population of 3,411 at the 2010 census?"
35, Minister of Armaments and War Production,Reich Minister of Armaments and War Production,0.0004842281341552,3.3202121257781982,0.8142437934875488,0.923076923076923,0.923076923076923,What position in Nazi Germany did the author of Inside the Third Reich have?
36, Claremont Colleges,Claremont Colleges,0.000490665435791,1.6907827854156494,1.0,1.0,1.0,Ponoma College is one of five undergraduate schools in which consortium?
37, 95-98%,between 95 and 98 percent,0.0004982948303222,2.5064876079559326,0.8446450233459473,0.5714285714285715,0.5714285714285715,Kiva is an organization that promotes development through a loan system with a repayment success rate of how much ?
38, Joan Cusack,Working Girl,0.0004866123199462,2.096949577331543,0.2402452081441879,0.0,0.0,Toys starred the actress who received an Academy Award nomination for what 1988 comedy-drama?
39, Delaware,Delaware,0.0004947185516357,0.879218578338623,1.0,1.0,1.0,"Chipman L. Flowers, Jr served as treasurer for what state located in the Mid-Atlantic region of the United States, bordered by Maryland, New Jersey, and Pennsylvania?"
40, Berwick,"Berwick-upon-Tweed, Northumberland, England",0.0004913806915283,1.2797796726226809,0.7539116144180298,0.3333333333333333,0.3333333333333333,Where is the castle that John Crabbe defended located?
41, ZZ Top,ZZ Top,0.0004894733428955,1.2846457958221436,1.0,1.0,1.0,"What band formed in Houston, Texas had early experimentation in synthesizer backing on certain tracks?"
42, Pierluigi Collina,Konami,0.0004856586456298,2.517948627471924,0.1143631786108017,0.0,0.0,"Who is the maker of the game series featuring the six time FIFA's ""Best Referee of the Year"" on the cover in its fourth installment?"
43, Paul Lambert,Paul Lambert,0.0005068778991699,1.3680789470672607,1.0,1.0,1.0,"The 2012–13 season was Aston Villa's 138th professional season; their 102nd season in the top-flight; and their 25th consecutive season in the top flight of English football, the Premier League, The club was managed by which Scottish professional football manager, and former player.?"
44, 7 million to 10 million,7 million to 10 million,0.0004858970642089,3.332093477249145,1.0000001192092896,1.0,1.0,Stanislav Kosior is known as one of the architects of the famine that killed an estimated how many people?
45, ESPN.com,The Ring,0.000493049621582,1.2820332050323486,0.0891473144292831,0.0,0.0,In 1017 Gervonta Davis was ranked as the world's sixth best boxer in the division by what magazine owned by Golden Boy Enterprises?
46, 1992,1939,0.0004887580871582,1.693908452987671,0.5020179152488708,0.0,0.0,Ross C. Goodman's mother was born in what year?
47, 1969,1975,0.0005059242248535,1.6891508102416992,0.6505288481712341,0.0,0.0,"What is the year of the event that occured first, Markus Zusak was born, or The Book Thief was published?"
48, Indian,Indian,0.0005087852478027,0.878727912902832,1.0,1.0,1.0,Firangi lead roles are played by Monica Gill and an actress of what ethnicity?
49, Lee Zeldin,Lee Zeldin,0.0005030632019042,2.096565723419189,1.0,1.0,1.0,Who currently represents the congressional district for which George Demos was a candidate for the Republican nomination?
50," The Grand Bazaar, Istanbul.",The Grand Bazaar,0.0005013942718505,3.3152878284454346,0.7670248746871948,0.8571428571428571,0.8571428571428571,"Who draws more shoppers, the Grand Bazaar, Istanbul or the Walled Obelisk?"
51, Chris Thile,Chris Thile,0.0004889965057373,1.7606542110443115,1.0,1.0,1.0,"Not All Who Wander Are Lost is the third solo album by which American virtuoso mandolinist, singer, songwriter, and radio personality, best known for his work in the progressive acoustic trio Nickel Creek and the acoustic folk/progressive bluegrass quintet Punch Brothers?"
52, Racing game,game,0.0004951953887939,1.2836437225341797,0.5463769435882568,0.6666666666666666,0.6666666666666666,What form of play does Nine Men's Morris and Twilight Struggle have in common?
53, Irish,Irish,0.0004942417144775,0.8861086368560791,1.0,1.0,1.0,William Procter founded a lucrative business with a soap maker of what heritage?
54, They are both musicians.,singer,0.0004951953887939,2.502137422561645,0.4526169300079345,0.0,0.0,Which other occupation is the American actress who stars as a Jewish-American girl who befriends a German prisoner of war in a made-for-television war drama?
55," ""Flaming Moe's.""","""Flaming Moe's.""",0.0004985332489013,3.3194165229797363,1.0000001192092896,1.0,1.0,"Joel H. Cohen has written for Saturday Night Live. His brother, Robert Cohen, has written for which episode of the Simpsons?"
56, Yes,no,0.0004916191101074,0.8783740997314453,0.7334951162338257,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
57, The Stars Group.,The Stars Group,0.0004870891571044,2.1074321269989014,0.9854970574378968,1.0,1.0,Benjamin Sulsky plays poker under the aliases Sauce123 and Sauce1234 on Full Tilt Poker on PokerStars an online poker cardroom owned by what group?
58, 4,four,0.0004942417144775,1.2863271236419678,0.8942000865936279,0.0,0.0,"This 2011 comedy film stars an American actress who won how many Golden Globes for her roll in ""Sex and the City""?"
59, King William of Germany,William II of Holland,0.0005023479461669,2.1213436126708984,0.6999552249908447,0.5,0.5,"John, was the Count of Auxonne and Chalon-sur-Saône in his own right, was a French nobleman, in contemporary documents, he was sometimes called ""Count of Burgundy"", in 1251, by which King?"
60, Austria,Austria,0.0004858970642089,0.8776907920837402,0.9999999403953552,1.0,1.0,Where is Scheffau am Wilden Kaiser in the district of Kufstein located?
61," University of Maryland, College Park is further north.","The University of Maryland, College Park",0.000486135482788,4.532841205596924,0.8365106582641602,0.7142857142857143,0.7142857142857143,"Is the University of Maryland, College Park or University of South Carolina further north?"
62," ""Wildest Dreams""",1989,0.0004966259002685,2.5138752460479736,0.1591031849384308,0.0,0.0,"What ""Red"" album follow up beat out James Reid's second studio album on the Philippine iTunes pop chart?"
63, Canadian,Canadian,0.0005199909210205,0.8991894721984863,1.0000001192092896,1.0,1.0,"What nationality of the person who ""Back to Creationism"" was dedicated to?"
