idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Joan Collins,Dame Joan Henrietta Collins,0.1167800426483154,7.381869554519653,0.8389010429382324,0.6666666666666666,0.6666666666666666,"The Bravados starred what English actress who was born in Paddington, west London?"
1, First Capital Connect.,FirstGroup,0.0674829483032226,7.549123525619507,0.3940394520759582,0.0,0.0,Who owned the British train operating company that was the last operator of the London railway station which was replaced by the new Thameslink platforms at St Pancras in December 2007?
2, Paul Sarbanes,Paul Sarbanes,0.1080636978149414,7.567638397216797,0.9999999403953552,1.0,1.0,Kweisi Mfume lost a primary campaign for the United States Senate seat that was being vacated by which American politician and attorney?
3, Jesus.,Jesus,0.0924897193908691,7.351911306381226,0.8287029266357422,1.0,1.0, St Catherine's School is named after a woman who felt herself to be united in marriage with who?
4, Wilmington Hammerheads,Wilmington Hammerheads,0.05788254737854,7.454431056976318,1.0,1.0,1.0,"What USL outfit did the team that an American professional soccer player born July 31, 1987 partner with in the off-season of 2014?"
5, 1994,1994,0.0818700790405273,7.458331823348999,1.0000001192092896,1.0,1.0,"It's OK, It's All Good is an album by a band that formed in which year ?"
6, A Charlie Brown Christmas.,A Charlie Brown Christmas,0.0553817749023437,7.741409778594971,0.9879795908927916,1.0,1.0,"Which Christmas special, directed by Bill Melendez, featured an aluminum Christmas tree?"
7," Kidada Jones, the former model, is the mother of Rashida Jones, who is a designer for Disney.",The Walt Disney Company,0.0585255622863769,9.777330875396729,0.3589481711387634,0.1904761904761904,0.1904761904761904,Who runs the park where King Arthur Carrousel is located?
8, Yes.,yes,0.0944869518280029,7.310744285583496,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
9, Jay Lovestone,Jay Lovestone,0.085996389389038,7.4701831340789795,1.000000238418579,1.0,1.0,Lovestoneites were a party faction led by which foreign policy advisor to the AFL-CIO?
10, Michael Caine,Michael Caine,0.0788722038269043,7.501612186431885,1.0,1.0,1.0,Who is the co-star of the current co-president of the Actors Studio in the movie Youth?
11," Doha, Qatar, on the Persian Gulf.",the Persian Gulf,0.1311461925506591,8.257256269454956,0.6243159770965576,0.6666666666666666,0.6666666666666666,the 15th Asian Games were held in a city located on which gulf ?
12, Yes.,yes,0.048736572265625,7.329759836196899,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
13, University of Ottawa.,Sandy Hill,0.1081039905548095,7.626589059829712,0.2224440276622772,0.0,0.0,Ivan Rival is a professor of computer science at a univeristy located in what residential neighbourhood?
14, 1899,1899,0.0657393932342529,7.453208923339844,1.0,1.0,1.0,Terrell Lamont Strayhorn is best known for his successful collaborations with a composer born in which year ?
15, Diahann Carroll,Diahann Carroll,0.0572242736816406,7.564726829528809,1.0000001192092896,1.0,1.0,What actress starred in Francis Albert Sinatra Does His Thing with Frank Sinatra and the 5th Dimension?
