idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Charles Dickens,Charles Dickens,0.0526466369628906,7.657018184661865,1.0000001192092896,1.0,1.0,"Alfred R. Kelman is an American film and television documentary producer and director who is known for his work on the 1984 television version of ""A Christmas Carol"", which was originally a novella written by which famous British author?"
1, Moscow,Moscow,0.1250545978546142,7.528872489929199,1.0,1.0,1.0,The 2016 Idaho Vandals football team was led by an American college football coach who coached the university of Idaho in what city?
2, Hamza Ali Abbasi,Afzal,0.1104781627655029,8.018332481384277,0.3843138515949249,0.0,0.0,"Jawani Phir Nahi Ani stars the actor who is known for his role as whom in the serial ""Pyarey Afzal""?"
3, Vahid Hashemian,Vahid Hashemian,0.1236705780029296,8.134440898895264,1.0,1.0,1.0,What 1976 born Iranian footballer got his start on Fath Tehran F.C.?
4, Clash of the Titans.,Clash of the Titans,0.1091408729553222,8.012965202331543,0.9832639694213868,1.0,1.0,"Paul Warren, is a British actor known for roles in the science fiction, fantasy, and horror genres, often wearing heavy prosthetic makeup and/or creature suits, he has also appeared in such films as Guardians of the Galaxy, and which 2010 British-American fantasy adventure film and remake of the 1981 film of the same name produced by MGM (the rights to which had been acquired by Warner Bros. in 1996)?"
5, 400 km,393 mi,0.0529863834381103,7.76745080947876,0.391966700553894,0.0,0.0, Doncaster iPort is connected to the rail network through the main line that is what length?
6," January 2, 1961","January 2, 1961",0.0495505332946777,8.241877317428589,1.0,1.0,1.0,When was the brother of Chris James born?
7, The Neptunes.,Pharrell Williams and Chad Hugo,0.0466728210449218,8.003495693206787,0.2233589142560959,0.0,0.0,"""Vato"" is single produced by an American production duo composed of who?"
8," No, Lake Victoria is located in Africa, and Namak Lake is located in Iran.",no,0.0470941066741943,9.579174757003784,0.1043322905898094,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?
9, Alex O'Loughlin,Alex O'Loughlin,0.054671287536621,8.06845211982727,1.0000001192092896,1.0,1.0,"Which actor that appeared in the film ""Oyster Farmer"" (2004) replaced Jack Lord in the CBS remake about a crime task force?"
10, Ali Abdullah Saleh.,Ali Abdullah Saleh,0.0517351627349853,7.995577812194824,0.9849319458007812,1.0,1.0,"The Southern Transitional Council, an autonomous and secessionist body whose 26 members, calls for the separation of southern Yemen, during the term of which former president, Yemeni politician?"
11, Spock,Spock,0.0816845893859863,7.665905475616455,1.0,1.0,1.0,Number One is said to perform the same role for Captain Pike as which Leonard Nimoy character did for Captain Kirk?
12," ""The Roosevelts: An Intimate History""",The Roosevelts: An Intimate History,0.0514769554138183,8.731297731399536,0.9566749334335328,1.0,1.0,Which documentary film featured the Democrat who won a record four presidential elections?
13, Illicium.,Illicium,0.0531704425811767,7.885894536972046,0.9791496396064758,1.0,1.0,"Which plants latin name means ""to allure"", Allium or Illicium?"
14, Alien vs. Predator (2004),Alien vs. Predator,0.0561120510101318,8.375133991241455,0.8583959341049194,0.8571428571428571,0.8571428571428571,"What movie features an expedition funded by a billionaire, fictional trophy hunting extraterrestrials, and a pyramid beneath a whaling station near the Antarctic?"
15, Monster Jam.,Monster Jam,0.0543293952941894,7.792237997055054,0.9819597005844116,1.0,1.0,Monsters of Destruction is the more racing focused version of what Feld Entertainment event?
