idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, 1904,"April 22, 1904",0.0004885196685791,0.5688796043395996,0.8493005037307739,0.5,0.5,"When was the American theoretical physicist and professor of physics at the University of California, Berkeley born who encounters with Einstein Wrote Back?"
1, Yes.,yes,0.0005168914794921,0.3832654953002929,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
2, Luzhou,Luzhou,0.000511884689331,0.3888373374938965,1.0,1.0,1.0,Which of the following cities is situated at the confluence of the Tuo River and the Yangtze River: Luzhou or Xianning?
3, The CrossCabriolet.,CrossCabriolet,0.0005123615264892,0.8713085651397705,0.9130671620368958,0.6666666666666666,0.6666666666666666,Which convertible variant from 2011-2014 was after by the 2002-2003 crossover style vaguely similar the Nissan Actic?
4, Film industry.,filmmaker,0.0005195140838623,0.5016622543334961,0.6184248924255371,0.0,0.0,"Michelangelo Antonioni and Tinto Brass, are Italian of which occupation?"
5," Tuftonboro, New Hampshire.","2,387",0.0005159378051757,1.1113333702087402,0.00566316395998,0.0,0.0,YMCA Camp Belknap is an all-boys summer resident camp in a town with a population of what at the 2010 census?
6," Houston, Texas.","Houston, Texas",0.0005137920379638,0.6211161613464355,0.9787132740020752,1.0,1.0,what city and state are both Lakewood church and Joel Osteen located in?
7, Buenos Aires.,Buenos Aires,0.0005168914794921,0.50003981590271,0.9760341048240662,1.0,1.0,"The AMIA bombing was an attack on the Asociación Mutual Israelita Argentina, a Jewish Community Center located in what city?"
8, Bletilla has more species.,Bletilla,0.0005145072937011,0.9807627201080322,0.7279349565505981,0.4,0.4,Does Fitzroya or Bletilla have more species?
9, Film director.,film director,0.0005075931549072,0.4998795986175537,0.9636179208755492,1.0,1.0,What is the occupation of Wang Quan'an and Donald Sawyer?
10, Statehood.,Statehood,0.0005190372467041,0.5104501247406006,0.948588728904724,1.0,1.0,"What was rushed, for the state that Pat McCarran was from, in order to ensure three electoral votes for Abraham Lincoln's reelection?"
11, The Fifth Element,The Fifth Element,0.0005156993865966,0.5013301372528076,1.0000001192092896,1.0,1.0,"What film, co-written by Luc Besson, was dubbed in Italian by Tonino Accolla?"
12, Undertow.,Undertow,0.0005021095275878,0.5111062526702881,0.9811328649520874,1.0,1.0,"The actor that won the BAFTA for Best Actor in a Leading Role for his performance in ""Billy Elliot"" also starred with Devon Alan and Dermot Mulroney in what 2004 film? "
13, Shane Meadows,Shane Meadows,0.0005097389221191,0.3812339305877685,0.9999999403953552,1.0,1.0,"Who is best known for cult films, Aleksandr Ivanovsky or Shane Meadows?"
14, 1992,1992,0.0005114078521728,0.5011847019195557,1.0,1.0,1.0,The most recent person to win the Crystal Palace F.C. Player of the Year for the second time is a footballer who was born in what year?
15, 1897-1963,1897 until 1963,0.0005137920379638,0.8679819107055664,0.92132830619812,0.8,0.8,Saying Grace by Normal Rockwell was painted for the cover of a magainze that was published weekly during what time period?
