idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Great Boston Fire of 1872.,The Great Boston Fire of 1872,0.0010690689086914,5.998042106628418,0.9896929264068604,1.0,1.0,What famous disaster happened in Boston in 1872?
1,3%,3%,0.0011930465698242,0.6643984317779541,1.0000001192092896,1.0,1.0,How many Namibian's speak English?
2,Subjective Idealism.,Subjective Idealism,0.0009541511535644,0.7264761924743652,0.9691055417060852,1.0,1.0,What school of thought did Berkeley belong to?
3,The Charles River marshlands west of Boston Common.,the Back Bay,0.0010533332824707,0.9495556354522704,0.3352493345737457,0.1818181818181818,0.1818181818181818,The Boston Public Library is located in what part of Boston?
4,33%,33%,0.0009825229644775,0.6483092308044434,1.000000238418579,1.0,1.0,What percent vertical resolution increase did Squeeze LDs feature over regular widescreen LDs?
5,Kierkegaard.,Kierkegaard,0.0009462833404541,0.7271430492401123,0.9753344655036926,1.0,1.0,"Along with Hegel, who also argued for human incompleteness?"
6,The EPA determined that the air quality was unhealthy for the general public on those 4 days.,the EPA,0.0010426044464111,1.3258225917816162,0.4387103319168091,0.2105263157894736,0.2105263157894736,Who sponsored the Green Power Partnership?
7,Yiddish.,Yiddish,0.0009558200836181,0.6956052780151367,0.965530812740326,1.0,1.0,What other language besides French and German are part of the Aslation-French dialect of today?
8,The people of Boston reacted vociferously to the extensive demolition of the West End neighborhood for urban renewal projects.,with vociferous public opposition.,0.00095796585083,1.4503121376037598,0.1950522810220718,0.0869565217391304,0.0869565217391304,How did the people of Boston react to the demolition of the West End?
9,The 11th century.,11th century,0.0010285377502441,0.781163215637207,0.9593385457992554,0.8,0.8,In what century had mills such as gristmills and sawmills dominate the Islamic world?
10,"655,884.","655,884",0.0010256767272949,0.73464035987854,0.9819696545600892,1.0,1.0,What was the population of Boston in 2014
11,45 court officials.,45,0.0009686946868896,0.7295420169830322,0.5231430530548096,0.5,0.5,How old was Yongzheng when he took over?
12,Approximately one-third.,one-third,0.0009288787841796,0.679516077041626,0.7768433094024658,0.8,0.8,During the height of the Cretaceous transgression how much of the earths land mass was under water?
13,160.,160,0.0009386539459228,0.6385436058044434,0.9365608096122742,1.0,1.0,How many square kilometers is Richmond?
14,the cradle of Germanic tribes.,cradle of Germanic tribes,0.0009541511535644,0.8581759929656982,0.9749271869659424,0.888888888888889,0.888888888888889,"Ashkenaz is linked to Scandza/Scanzia, which is viewed as what?"
15,Boston.,Boston,0.0010261535644531,0.6032357215881348,0.9526292085647584,1.0,1.0,What city does San Diego come in second to in the biotech industry?
16,"Sephardic communities, particularly the Syrian Jewish community.",Syrian Jewish community,0.0009651184082031,0.9792547225952148,0.827143132686615,0.6,0.6,"Most people with the surname Ashkenazi, hail from which particular community?"
17,The abolitionist movement.,the abolitionist movement,0.0010700225830078,0.7227094173431396,0.9832311868667604,1.0,1.0,What movement did Boston become the center of after it stopped slave trade?
18,Bank of America.,Bank of America,0.0009362697601318,0.6933140754699707,0.9741100072860718,1.0,1.0,Who bought FleetBoston Financial?
19,The 19th century.,in the later 19th century,0.0010409355163574,0.7830841541290283,0.908290147781372,0.7499999999999999,0.7499999999999999,When did the idea that the Ashkenazi may have come from Khazar stock come about?
20,"175,000+","175,000+",0.001025915145874,0.7192518711090088,1.0,1.0,1.0,How many Puerto Rican hispanics live in greater Boston?
21,Back Bay.,Back Bay,0.000943899154663,0.6481060981750488,0.976372480392456,1.0,1.0,Where do Amtrack's Northeast corridor and Chicago lines end?
22,The City of Boston.,a city,0.0010199546813964,0.7345211505889893,0.6033048033714294,0.3333333333333333,0.3333333333333333,Boston was chartered as what in 1822?
23,Massachusetts.,Massachusetts,0.0009572505950927,0.6100351810455322,0.9563392400741576,1.0,1.0,What was Elbridge Gerry's constituency? 
24,Boston has been a noted religious center from its earliest days.,from its earliest days,0.0009622573852539,1.0245273113250732,0.2342173904180526,0.5333333333333333,0.5333333333333333,How long has Boston been a religious center?
25,1750.,1750,0.0009472370147705,0.6822757720947266,0.9622660875320436,1.0,1.0,Prior to what year was the Patterson-Schutte House built?
26,Over 20 million visitors per year.,20 million,0.0009586811065673,0.8553385734558105,0.630460262298584,0.5,0.5,How many copies worldwide has Queen's 1995 album sold?
27,Boston ranks 36th worldwide in quality of living in 2011 in a survey of 221 major cities.,high,0.0009527206420898,1.4770967960357666,0.1166394352912902,0.0,0.0,What is hunting pressure from?
28,The city's ethnic composition.,the city's ethnic composition,0.0009572505950927,0.7708215713500977,0.9908846616744996,1.0,1.0,The first Europen immigrants arrival changed what in Boston?
