idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, symphonie concertante,Motif,0.0605852603912353,10.034208059310911,0.1596414446830749,0.0,0.0,Palladio was a composition for a string orchestra it was the work in three movements called concerto grosso or also called what?
1, Jackie Robinson,"Harold Peter Henry ""Pee Wee"" Reese",0.2304384708404541,9.59668469429016,0.2361334860324859,0.0,0.0,"The Boys of Summer is a 1972 non-fiction baseball book, in it he tracks the lives of which American professional baseball player? "
2, Austin,Boston,0.0561914443969726,9.475179672241213,0.5155512094497681,0.0,0.0,Sheldon Gilgore served as president of a company that is about 50 miles west of what city?
3, David Ferrer,David Ferrer,0.2273566722869873,9.758444547653198,1.0000001192092896,1.0,1.0,Who defeated American professional tennis player and former World No.1 in the sport?
4, Kal Ho Naa Ho,Kal Ho Naa Ho,0.048905611038208,10.013715982437134,1.0,1.0,1.0,Arjun Kapoor worked as an assistant on which film directed by Nikkhil Advani?
5, Target for Tonight (1941) was released earlier than Woodstock (1970).,Target for Tonight,0.053882360458374,11.63698434829712,0.4854423701763153,0.4615384615384615,0.4615384615384615,"Which film was produced first, Target for Tonight or Amy?"
6, Tim Hamblin,Tim Hamblin,0.051725149154663,9.879882097244264,1.0,1.0,1.0,Who is the current principal of the public high school in the largest suburb of Wichita?
7, Ashland,Ashland,0.1414277553558349,9.652754783630373,1.0,1.0,1.0,"What county seat of Clark County, Kansas, is also north of the Cimarron Redoubt?"
8, Yes.,yes,0.0951738357543945,9.628205060958862,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
9," 8,966.","8,966",0.2222177982330322,10.0192711353302,0.9860612154006958,1.0,1.0,"Bloomfield, Montana is in the county that had a 2010 population of what?"
10," 2,956","2,956",0.0475475788116455,9.885768175125122,0.9999999403953552,1.0,1.0,"How many hotel rooms are in the hotel where Wayne Newton performed his May 23, 1989 Pay-Per-View concert?"
11, Australia.,Australia,0.130096435546875,9.663028717041016,0.9376925826072692,1.0,1.0,"Queen Victoria Village, generally known as QV Melbourne or just QV, is a precinct in the central business district of Melbourne, Victoria, located directly opposite the State Library of Victoria is Melbourne Central, a large shopping centre, office, and public transport hub in the city of Melbourne, in which country?"
12, Citizens United Productions.,Citizens United Productions,0.085942268371582,9.872170448303224,0.9828828573226928,1.0,1.0,A film director born in 1953 worked with David Bossie for which production company to produce Generation Zero?
13," Broken Bells has 2 members, while Redd Kross has 2 members as well.",Redd Kross,0.2329523563385009,12.030715942382812,0.5352618098258972,0.2666666666666667,0.2666666666666667,Which band has more members; Broken Bells or Redd Kross?
14, Alan Sokal,Alan Sokal,0.048307180404663,9.73483943939209,0.9999999403953552,1.0,1.0,What professor of mathematics authored the book Fashionable Nonsense?
15, 0.4%,0.4 percent,0.1341094970703125,10.051233530044556,0.969854772090912,0.8,0.8,"According to Pew Research in 2015, what percentage of the U.S population self-identified with this Protestant Christian denomination that Lakeland University is affiliated with?"
