idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Stanislav Petrov,Stanislav Yevgrafovich Petrov,95.20405507087708,100.67543935775755,0.8669019937515259,0.8,0.8,"Who was revealed as ""the man who single-handedly saved the world from nuclear war"" in memoirs by Yury Votintsev?"
1, The University of Georgia,Sonny Seiler,95.48036479949953,100.70763111114502,0.1934209167957306,0.0,0.0,Who owns the lineage of dogs in which Damn Good Dog is a documentary about?
2, Walmart,Wal-Mart,95.62607717514038,99.48923873901369,0.94041907787323,0.0,0.0,Alex Black has appeared on the 2007 film Ocean's Thirteen as well as a commercial for what major retail store?
3, The World Without US.,The World Without US,94.71868562698364,100.35367846488953,0.9791380763053894,1.0,1.0,"Which documentary, The World Without US or Year at Danger, explores what might happen if the United States were to leave the international arena?"
4," November 24, 1963","November 24, 1963",95.86055159568788,102.37431931495668,1.0,1.0,1.0,"Ruby is a feature film, released in the United States on March 27, 1992, about Jack Ruby, was a Dallas, Texas nightclub owner who fatally shot Lee Harvey Oswald on which date, while Oswald was in police custody after being charged with assassinating U.S. President John F. Kennedy two days earlier?"
5," The Demographics of Kenya and Bantu peoples are related in that the Bantu peoples are one of the ethnic groups that inhabit Kenya, making up a significant portion of the country's population.",Africa,95.40177965164185,115.29849362373352,0.4149371683597564,0.0,0.0,Which Country are both Carthamus and Artabotrys found in?
6," ""It's My Life"".",It's My Life,95.7110559940338,101.74971890449524,0.7177237272262573,1.0,1.0,"""Have a Nice Day"" is a song by American rock band Bon Jovi, it received a positive reception from critics, some of whom praised the song's arrangement and message; both favorable and unfavorable comparisons were made to which band's previous hit, the  first single from the album ""Crush""?"
7, 2016,2016,95.47598266601562,100.22001075744627,1.0,1.0,1.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?
8, The 86th Flying Training Squadron.,The 85th Flying Training Squadron,95.24115180969238,102.17148065567017,0.9255661964416504,0.8000000000000002,0.8000000000000002,Which squadron part of the 47th flying training wing operates a single-engine turbopop aircraft built by Raytheon?
9, Rick Santelli,Rick Santelli,95.32737612724304,100.09257864952087,1.0,1.0,1.0,The 9/12 Tea Party was a political rally sparked after a 2009 call from which reporter?
10, German,German,95.39351844787598,99.24874424934389,1.0,1.0,1.0,Der Schwanendreher was a concerto by the composer of what nationality?
11, Rocky,Rocky,95.8698399066925,99.73761105537416,1.0000001192092896,1.0,1.0,What film starring and written by Sylvester Stallone does Elliott Marks have credits for?
12, 1919,1919,95.81627130508424,100.79258036613464,1.0000001192092896,1.0,1.0,Claude-Auguste Lamy discovered the element thallium independently from this English chemist who died in what year?
13, Grindcore,Grindcore,95.8460464477539,100.63064789772034,1.0000001192092896,1.0,1.0,What genre is the band who released the cover album Leaders Not Followers Part 2?
14," Postmodernism's skepticism, irony, and rejection of grand narratives.","an attitude of skepticism, irony or rejection",95.40057063102722,104.92737865447998,0.5809352397918701,0.5,0.375,What sensibilities from postmodernism does Dieselpunk borrow from?
15, Peter Nalitch,Peter Nalitch and Friends,94.92725133895874,100.12414145469666,0.8910964727401733,0.6666666666666666,0.6666666666666666,"Who wrote ""Lost and Forgotten"" which came 11th in Eurovision Song Contest 2010 in Oslo?"
16, Washington City Canal,Washington City Canal,95.48173379898073,100.23929357528688,1.0,1.0,1.0,"Which canal is located in Washington D.C, Washington City Canal or Beardsley Canal?"
17," Whitetop is the southern terminus of the Virginia Creeper Trail, a 35 mi multi-purpose rail trail located in Grayson County, Virginia.",southwestern Virginia,95.0844259262085,112.00310063362122,0.3888365626335144,0.0833333333333333,0.0833333333333333," Whitetop is the southern terminus of the Virginia Creeper Trail, a 35 mi multi-purpose rail trail located where?"
18, Alan Jackson,Alan Jackson,95.42144417762756,99.7319266796112,1.0000001192092896,1.0,1.0,"Which American singer and songwriter, known for blending traditional honky tonk and mainstream country sounds, also appeared in the American televisual special My Night at the Grammys?"
19, Vince Gill,Pure Prairie League,95.85859155654909,100.189279794693,0.1210279390215873,0.0,0.0,What band was Amy Grant's husband in?
20, 1979,1979,95.53774404525755,100.28446817398073,0.9999999403953552,1.0,1.0,"In which year was this Jewish American reggae vocalist, beatboxer, and alternative rock musician who worked with Aaron Dugan born?"
21, Emperor.,monarch,95.83556652069092,100.15368819236755,0.4500776827335357,0.0,0.0,"Mexican general, Gregorio Ruiz, fought against the ensuing empire of the younger brother of the Austrian emperor Francis Joseph I, the only what of the Second Mexican Empire?"
22, Masterpiece,Masterpiece,95.46016454696657,99.97662782669067,1.0,1.0,1.0,In between Daldøs and Masterpiece which one was invented by Joseph M. Burck?
23, 1998,1998,95.44496774673462,100.1763563156128,1.0,1.0,1.0,When was the inception of J. D. Martinez' team?
24, Primal Scream,Primal Scream,95.42411017417908,100.63316249847412,1.0,1.0,1.0,What 1982 British rock band influenced Pale Saints?
25, Australia.,Australia,95.64405417442322,99.9454824924469,0.9376925826072692,1.0,1.0,"Queen Victoria Village, generally known as QV Melbourne or just QV, is a precinct in the central business district of Melbourne, Victoria, located directly opposite the State Library of Victoria is Melbourne Central, a large shopping centre, office, and public transport hub in the city of Melbourne, in which country?"
26, Yes.,yes,95.8626115322113,100.16876578330994,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
27, Yes.,no,95.36935305595398,99.6791763305664,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
