idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,A brewery or brewing company.,a brewing company,0.0011827945709228,2.250417709350586,0.9112646579742432,0.7499999999999999,0.7499999999999999,What is company that makes beer typically known as? 
1,"According to Arthurian legend, Glastonbury Tor was associated with Avalon, where monks claimed to have discovered the bones of King Arthur and his queen.",Avalon became associated with Glastonbury Tor when monks at Glastonbury Abbey claimed to have discovered the bones of King Arthur and his queen,0.0011334419250488,2.0993638038635254,0.933522880077362,0.7659574468085107,0.6382978723404256,What does Artharian legend claim about Glastonbury
2,Sugars.,sugars,0.0010204315185546,0.6751554012298584,0.9714799523353576,1.0,1.0,"In brewing, what do starches become during the mashing process?"
3,Solsternus from 1207.,Solsternus,0.0009183883666992,0.9731225967407228,0.8248016834259033,0.5,0.5,The Cathedral of Spoleto is signed by who?
4,1848.,1848,0.0010426044464111,0.7234768867492676,0.9567419290542604,1.0,1.0,What year were the Cambridge Rules first drawn up?
5,0.13 seconds.,0.13 seconds,0.0009534358978271,0.8136610984802246,0.9743090867996216,1.0,1.0,How long does it take a typical 100-watt bulb to achieve 90% of its brightness?
6,Tile.,tile,0.0010356903076171,0.6317996978759766,0.933769941329956,1.0,1.0,What would later become the main Islamic form of wall decoration?
7,RIBA Enterprises.,RIBA Enterprises,0.0009560585021972,0.7704966068267822,0.9868645071983336,1.0,1.0,What is the name of the Royal Institute's business operation?
8,2 ways: Radiant luminous efficacy (LER) and Source luminous efficacy (LES).,two ways,0.0009381771087646,1.4966926574707031,0.2321867793798446,0.1538461538461538,0.1538461538461538,How many different ways can a species be added to the endangered list?
9,Helios.,Helios,0.0010011196136474,0.6813924312591553,0.978829562664032,1.0,1.0,What figure is dominant in the mosaic at Sepphoris?
10,Multan.,Multan,0.0009167194366455,0.665924072265625,0.9794173836708068,1.0,1.0,Where is Zakria's shrine?
11,BPS-22.,usually a BPS-22 Civil Servant,0.0009312629699707,0.7731015682220459,0.617867648601532,0.5,0.5,What rank is the Chief Secretary?
12,The former main lines of the Great Western Railway (GWR) are still in use today.,"The former main lines of the GWR are still in use today, although many of its branch lines were scrapped under the notorious Beeching Axe",0.0009870529174804,1.4619851112365725,0.6443676352500916,0.6,0.6,What railways lines are still in use today 
13,Emblemata.,emblemata,0.0010108947753906,0.6781494617462158,0.9690627455711364,1.0,1.0,What were small panel mosaics known as?
14,Holland.,Holland,0.0010104179382324,0.6254003047943115,0.9607134461402892,1.0,1.0,Where were the vast majority of French language periodicals produced?
15,"Yes, Duchamp's work ""Nude Descending a Staircase, No. 2"" was considered scandalous and was even rejected by the hanging committee at the 1912 Salon des Indépendants.",caused a scandal,0.0009543895721435,2.738919734954834,0.2559155821800232,0.1290322580645161,0.1290322580645161, Was Duchamp's work considered controversial when displayed in 1912?
