idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"The rooms in the Belgian Suite are linked by narrow corridors, one of which has saucer domes designed by Nash in the style of Soane, and another with Gothic influenced cross over vaulting.",by narrow corridors,0.556541919708252,3.896770477294922,0.3631373345851898,0.1666666666666666,0.1666666666666666,How are the rooms in the Belgian Suite connected?
1,"Buckingham Palace is also an art gallery, housing the Royal Collection, and the workplace of over 800 people.",art gallery,0.2626655101776123,1.3037021160125732,0.4395403265953064,0.1999999999999999,0.1999999999999999,"Aside from being the home of the monarchy and a tourist attraction, what else is Buckingham Palace known for?"
2,The work of Pablo Picasso and Georges Braque.,Braque and Picasso,0.2979869842529297,1.0633909702301023,0.8291370272636414,0.5454545454545454,0.1818181818181818,Understanding who's work was the tradition meaning of Cubism formed on?
3,Juan Gris.,Juan Gris,0.3058090209960937,0.5894858837127686,0.9844105839729308,1.0,1.0,Who coined the phrase Analytic Cubsim? 
4,The Crown Estate owns Buckingham Palace and Windsor Castle.,Crown Estate,0.3042652606964111,0.8383595943450928,0.7044792175292969,0.3636363636363636,0.3636363636363636,Who owns Buckingham Palace and Windsor Castle?
5,Goring Great Garden.,Goring Great Garden,0.3129994869232178,0.8152668476104736,0.9819589257240297,1.0,1.0,What was the name of Lord Goring Garden?
6,To highlight minority party goals and achievements.,write books or articles that highlight minority party goals and achievements,0.2740077972412109,0.9832596778869628,0.7689049243927002,0.6666666666666665,0.6666666666666665,What are the purpose of minority leader writings?
7,The Speaker of the House is typically considered the leader of the majority party in the House.,Speaker,0.3245549201965332,1.3908977508544922,0.3886943757534027,0.1111111111111111,0.1111111111111111,Who is the leader of the majority leader in House?
8,Buckingham House.,Buckingham House,0.4544765949249267,0.5652194023132324,0.9801653623580932,1.0,1.0,What was King George II's royal residence beginning in 1762?
9,There is no mention of a student of Nash designing the ballroom wing.,Sir James Pennethorne.,0.6735842227935791,1.3008041381835938,0.0556484572589397,0.0,0.0,Who was the student of Nash that designed the ballroom wing?
10,Dornier Do 17,Dornier Do 17 bomber,2.9291012287139893,0.8727893829345703,0.840463399887085,0.8571428571428571,0.8571428571428571,What type of aircraft was the German Plane?
11,Woman Walking.,Woman Walking,0.4165313243865967,0.7964582443237305,0.993730902671814,1.0,1.0,Which  Alexander Archipenko piece was similar to other Cubist scupltures of that time?
12,1762.,1762,0.5606358051300049,0.607219934463501,0.9633775353431702,1.0,1.0,In what year was the Gold State Coach first used?
13,The Duke of Buckingham and Normanby.,Duke of Buckingham and Normanby,0.2406294345855713,0.7625715732574463,0.9758442640304564,0.9090909090909092,0.9090909090909092,The house which is the core of Buckingham was first built for who?
14,James Blaine of Maine.,James Blaine,0.3192005157470703,0.8960971832275391,0.854963481426239,0.6666666666666666,0.6666666666666666,What prominent ex-speaker was nominated for minority role in 1875?
15,King George V.,George V,0.5609114170074463,0.8366801738739014,0.8678106069564819,0.8,0.8,Which king placed more emphasis on official entertaining and royal duties instead of lavish parties?
16,A King's Messenger.,King's Messenger,0.6439821720123291,0.8129572868347168,0.8973678350448608,0.8571428571428571,0.8571428571428571,After the war what did Holmes become?
