idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Vietnam War,Vietnam War,0.0004923343658447,0.7413384914398193,1.0000001192092896,1.0,1.0,Nuvein Magazine was started by Enrique Diaz while he was on the only battleship that provided gunfire support during what war?
1, Hawaii,"Waimānalo, Hawaii",0.0005240440368652,0.4572999477386474,0.6543591618537903,0.5,0.5,Where is Azumazeki stable first sekitori from?
2, Camp Nou,Camp Nou,0.0004911422729492,0.6744399070739746,0.9999999403953552,1.0,1.0,"What stadium is near both Palau de Gel and Mini Estadi in Barcelona, Catalonia, Spain?"
3, Condé Nast.,Condé Nast,0.0005023479461669,1.3176743984222412,0.9807910323143004,1.0,1.0," Karl Templer is creative director of Interview and his work has appeared in publications internationally including Vogue Italia, Vogue Paris, and W, a monthly American fashion magazine published by who?"
4, Lost McLeod Mine,Lost McLeod Mine,0.0004935264587402,1.0977935791015625,1.0,1.0,1.0,"20 people have lost their lives searching for what mine, Lost McLeod Mine or Northland Pyrite Mine?"
5, European Central Bank,the Financial Stability Board,0.0005125999450683,0.889162540435791,0.5415743589401245,0.0,0.0,"On 5th August 2011 a ""secret"" letter to Italian government was written by Jean Claude Trichet and the Chairman of what?"
6, Texas Instruments.,Texas Instruments,0.0004923343658447,0.8852541446685791,0.9664025902748108,1.0,1.0,Where did the namesake of the Kilby International Awards take part in the realization of the integrated circuit at?
7, Jude Law,Jude Law,0.0004844665527343,0.6703107357025146,1.0,1.0,1.0,What English actor received an Honorary César in 2007 and the Empire Hero Award in 2010?
8, Xzibit,Jayceon Terrell Taylor,0.0005004405975341,1.0957510471343994,0.0897047221660614,0.0,0.0,Dylan Dresdow has mixed songs for which American rapper known in the west coast hip-hop scene?
9, Muammar Gaddafi,Muammar Gaddafi,0.0004889965057373,1.3068530559539795,1.0,1.0,1.0,Which leading Libyan revolutionary was killed in the Second Gulf of Sidra offensive?
10, Cypripedium,Cypripedium,0.0004916191101074,1.094377040863037,1.0,1.0,1.0,"What genus is more widespread, Fargesia or Cypripedium?"
11, Gina Rodriguez,Gina Alexis Rodriguez,0.0004866123199462,0.6769473552703857,0.9405072927474976,0.8,0.8,"The first season of Jane the Virgin, premiered in 2014, it consisted of 22 episodes and stars which American actress, of Puerto Rican descent?"
12," Norman Dike was portrayed in the HBO miniseries ""Band of Brothers"" by Peter O'Meara.",Band of Brothers,0.000490665435791,5.129196643829346,0.5587443113327026,0.3333333333333333,0.3333333333333333,What was the name of the miniseries where Damian Lewis played an officer known for commanding Easy Company of the 2nd Battalion?
13, Yes.,no,0.0004968643188476,0.6709377765655518,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
14, Poster Children,Poster Children,0.0004920959472656,0.6686155796051025,1.0,1.0,1.0,"Which band was formed first, Goldfinger or Poster Children?"
15," The musical group responsible for the soundtrack for the film ""Far and Away"" is John Williams.",The Chieftains,0.0005035400390625,4.285500526428223,0.0901853144168853,0.1111111111111111,0.1111111111111111,What musical group is responsible for the soundtrack for an epic romantic adventure drama film that stars Tom Cruise and Nicole Kidman?
16, 1978,1978,0.0005009174346923,0.928809642791748,1.0,1.0,1.0,When was the interior of the location of the 1997 MTV Video Music Awards declared a city landmark?
17," October 6, 2008",6 October 2008,0.0005021095275878,1.736008644104004,0.967599630355835,1.0,0.6666666666666666,"British musician and DJ Andrew ""Mr Scruff"" Carthy released his fourth studio album, Ninja Tuna, on which date?"
18, Stillwater County,Stillwater County,0.000497817993164,0.8962855339050293,1.0,1.0,1.0,Both Absarokee and Beehive Montana share the same zipcode and are located in which county?
19, Khemri,Khemri,0.0004897117614746,0.8997149467468262,1.0,1.0,1.0,What is the name of the Undead Nation in the Warhammer Fantasy universe which is home of the Tomb King? 
20, 1989,1989,0.000493049621582,0.8954455852508545,0.9999999403953552,1.0,1.0,"What ""Red"" album follow up beat out James Reid's second studio album on the Philippine iTunes pop chart?"
21, No,no,0.0004937648773193,0.4620647430419922,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
22, Dennis Farina,Dennis Farina,0.0008130073547363,0.8933331966400146,1.0,1.0,1.0,You Kill Me starred which former Chicago police officer?
23, Yes.,yes,0.0005130767822265,0.6792776584625244,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
24, Cristian Castro,Cristian Castro,0.0005013942718505,0.9033076763153076,1.0,1.0,1.0,"Name a Mexican pop/rock singer born in the 70s who acts on the telenovela ""El derecho de nacer (TV series)"""
25, Yes.,yes,0.0004944801330566,0.6775836944580078,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
26, TCU,Texas Christian University,0.0004897117614746,0.6773545742034912,0.3713389635086059,0.0,0.0,Which university has a mascot that is a horned frog: Texas Christian University or Emory University?
27, Whippets are larger than Jack Russell Terriers.,Whippets,0.0004892349243164,2.4029619693756104,0.6332348585128784,0.25,0.25,"Which dog breed is larger, Whippets or Jack Russell Terriers?"
28, North Terrace and King William Road.,North Terrace and King William Road,0.000500202178955,1.7579116821289062,0.9891370534896852,1.0,1.0,The Parliament of South Australia is located in the building on the corner of what roads?
29," ""Chocolate""",Chocolate,0.0004949569702148,0.900770902633667,0.866205096244812,1.0,1.0,"What song produced by English rock band The 1975 is featured on the film inspired by the novel ""Where Rainbow End""?"
30, Brooklyn.,Brooklyn,0.0004932880401611,0.683093786239624,0.9740222692489624,1.0,1.0,Which borough of New York City was the roller coaster the Texas Cyclone was modeled after located in?
31, The Kenworth T600.,Kenworth T600,0.0004820823669433,1.548322677612305,0.9339835047721864,0.8,0.8,"What aerodynamic semi truck first launched in 1984, was also given the name mammals commonly known for eating ants and termites?"
