idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,1958,1958,0.3051877021789551,2.168129205703736,1.0000001192092896,1.0,1.0,People of the City is a novel by Cyprian Ekwensi that preempted the importance of a novel first published in what year?
1,Emma Goldman.,Emma Goldman,0.254840612411499,1.187596082687378,0.9749266505241394,1.0,1.0,"Road to Freedom was a monthly anarchist political journal published by Hippolyte Havel, the journal is known as the successor to Mother Earth"" by which anarchist political activist and writer?"
2,King Claudius in Hamlet.,Hamlet,0.6427559852600098,1.2359211444854736,0.7842230200767517,0.4,0.4,"Valerio Binasco, played which character in the self-titled adaption directed by Carlo Cecchi in 1999?"
3,Film Stars Don't Die in Liverpool.,Film Stars Don't Die in Liverpool,0.3037619590759277,1.5223045349121094,0.9758617281913756,1.0,1.0,What film starting Frances Barber was based on a memoir by Peter Turner?
4,East Is East.,East Is East,0.9439668655395508,1.014437198638916,0.9932225346565248,1.0,1.0,"Directed by Damien O'Donnell, what 1999 movie was written by one of the titular characters of ""Sammy and Rosie Get Laid""?"
5,Idaho and Montana.,Idaho and Montana,0.4407088756561279,1.2368910312652588,0.9853710532188416,1.0,1.0,What states does the wilderness containing the Bad Luck Creek span?
6,The Hills Have Eyes (2006 film),The Hills Have Eyes,0.3280577659606933,1.3259820938110352,0.8775667548179626,0.8,0.8,What horror film that was a remake of a 1977 Wes Craven film did Robert Joy act in?
7,"Nur ul-Haq Ulumi was a member of the People's Democratic Party of Afghanistan, which was established in 1965.",Nur ul-Haq Ulumi,0.3441259860992431,1.935004711151123,0.6077902317047119,0.3333333333333333,0.3333333333333333,Who is a former member of a Afghan party established in 1965?
8,"850,996.","850,996",0.3095695972442627,1.236407995223999,0.974493443965912,1.0,1.0,What is the population of the French island that the village of Quartier-Français is located?
9,Mata Hari.,Mata Hari,0.5566821098327637,1.218722581863403,0.9818705320358276,1.0,1.0,Georges Ladoux was famous for recruiting which exotic dancer as a French spy?
10,Nearly 1.2 billion people speak some form of Chinese as their first language.,Nearly 1.2 billion people,0.3010644912719726,1.751797437667847,0.5544232726097107,0.5263157894736842,0.5263157894736842,How many people speak the same language as Wang Dong?
11,Newcastle United.,Newcastle United,0.2854683399200439,0.8776717185974121,0.971900463104248,1.0,1.0,Sports Direct is owned by an English billionaire that owns which football/soccer club?
12,"No, Tim O'Brien is American and Erica Jong is American.",yes,0.3696188926696777,1.475227117538452,0.1315462291240692,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
13,Christian Schneider.,Christian Schneider,0.2339890003204345,1.141700029373169,0.9801068902015686,1.0,1.0,"Gummibar is most notable for a novelty dance song that was first released in Hungary, and was written by who?"
14,Scotter.,Scotter,0.308190107345581,0.950916051864624,0.9589618444442748,1.0,1.0,What is the name of the large village situated bewteen Scunthorpe and Gainsborough that is near to the village of Scotton?
15,Richard Adams.,Richard Adams,0.3396012783050537,1.0430142879486084,0.9766381978988647,1.0,1.0,Bunnies & Burrows is an RPG inspired by the novel by which author?
