idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Stanley Clarke.,Stanley Clarke,0.0009405612945556,1.608581781387329,0.981521725654602,1.0,1.0,Which founding member of Return to Forever put out he album If This Bass Could Only Talk?
1,29 May 1975.,29 May 1975,0.0009708404541015,0.6026864051818848,0.9798789024353028,1.0,1.0,When was the English singer born who's second studio album is the L.A. State of Mind?
2,The Chicxulub impact crater.,The Chicxulub crater,0.0010044574737548,0.6221349239349365,0.9363025426864624,0.8571428571428571,0.8571428571428571,Adriana Ocampo has led six research expeditions to study what geological formation that is more than 180 km in diameter and 20 km in depth
3,Floor Jansen.,Floor Jansen,0.0008590221405029,0.4318599700927734,0.9857641458511353,1.0,1.0,"Who is the lead vocalist of Finnish symphonic metal band Nightwish, Marty Raybon or  Floor Jansen?"
4,"Istanbul, Turkey.",Tokyo,0.0009386539459228,0.4614691734313965,0.4013232886791229,0.0,0.0,"Fukuzawa Yukichi, was a Japanese author, writer, teacher, translator, entrepreneur and journalist who founded Keio University, a Japanese private university located in Minato, in which city? "
5,"49,734.","49,734",0.0009195804595947,0.4723830223083496,0.9788978099822998,1.0,1.0,Ridgedale Center is an enclosed shopping mall in a suburban city which at the 2010 census had a population of what?
6,The Nevada Test and Training Range (NTTR).,Nevada Test and Training Range,0.0009715557098388,0.6808624267578125,0.8393121957778931,0.8333333333333333,0.8333333333333333,"The 98th Southern Range Support Squadron is responsible for the day-to-day support of Creech Air Force Base, the Point Bravo logistics site and which military training area used by the United States Air Force Warfare Center at Nellis Air Force Base in Nevada?"
7,2012.,2012,0.0009000301361083,0.4405972957611084,0.9554669857025146,1.0,1.0,What year was the 95th Air Base Wing in southern California inactivated?
8,The Irregular at Magic High School.,The Irregular at Magic High School,0.000978946685791,0.622161865234375,0.9875127673149108,1.0,1.0,"Saori Hayami, a Japanese voice actress and singer, had a major voice role in what web novel series, also known in Japanese as Mahōka Kōkō no Rettōsei?"
9,Kwun Tong Maryknoll College.,Kwun Tong Maryknoll College,0.0009515285491943,0.61810302734375,0.9838299751281738,1.0,1.0,"Where dod tje Hong Kong film director, who redid the 1946 American Christmas fantasy comedy-drama film produced and directed by Frank Capra, attend college?"
10,Dunluce Castle.,Dún Libhse,0.0008618831634521,0.5035004615783691,0.5871762037277222,0.0,0.0,What is the Irish name for the castle that was occupied by the MacDonnells?
11,"Christer Fuglesang was born earlier (March 18, 1957) than Bertalan Farkas (August 2, 1949).",Bertalan Farkas,0.0009095668792724,1.4591376781463623,0.5853221416473389,0.25,0.25,Who is older Reinhold Ewald or Bertalan Farkas ?
12,KU Leuven.,KU Leuven,0.0008764266967773,0.5490832328796387,0.9801735281944276,1.0,1.0,What university conducts teaching and research of sciences in which Patrik Verstreken was a professor at?
13,"""The Inner Light"".",The Inner Light,0.0009558200836181,0.5276527404785156,0.8971299529075623,1.0,1.0,Juan Mascaró created a book that was inspiration for which George Harrison-penned Beatles song?
14,Fatherson.,Fatherson,0.000946044921875,0.4675419330596924,0.9710066318511964,1.0,1.0,"Which band formed in Europe, Finger Eleven or Fatherson?"
15,Marine Corps Air Station Yuma.,Marine Corps Air Station Yuma,0.000917911529541,0.5451562404632568,0.971701979637146,1.0,1.0,Marine Aircraft Group 13 is based at what air station that is a designated Superfund site?
