idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Joan Collins.,Dame Joan Henrietta Collins,0.0011301040649414,1.8305001258850095,0.8091242909431458,0.6666666666666666,0.6666666666666666,"The Bravados starred what English actress who was born in Paddington, west London?"
1,First Capital Connect.,FirstGroup,0.0011191368103027,0.7002136707305908,0.3940394520759582,0.0,0.0,Who owned the British train operating company that was the last operator of the London railway station which was replaced by the new Thameslink platforms at St Pancras in December 2007?
2,Paul Sarbanes.,Paul Sarbanes,0.0009596347808837,0.7321186065673828,0.986678957939148,1.0,1.0,Kweisi Mfume lost a primary campaign for the United States Senate seat that was being vacated by which American politician and attorney?
3,Jesus.,Jesus,0.0009748935699462,0.604130744934082,0.8287029266357422,1.0,1.0, St Catherine's School is named after a woman who felt herself to be united in marriage with who?
4,Wilmington Hammerheads.,Wilmington Hammerheads,0.0010111331939697,0.6956603527069092,0.9826928377151488,1.0,1.0,"What USL outfit did the team that an American professional soccer player born July 31, 1987 partner with in the off-season of 2014?"
5,"The Quetta Gladiators in 2016's leading wicket taker was Mohammad Nawaz, born in 1994.",1994,0.0009353160858154,1.5916099548339844,0.2459069490432739,0.125,0.125,"It's OK, It's All Good is an album by a band that formed in which year ?"
6,A Charlie Brown Christmas.,A Charlie Brown Christmas,0.0011165142059326,0.7327804565429688,0.9879795908927916,1.0,1.0,"Which Christmas special, directed by Bill Melendez, featured an aluminum Christmas tree?"
7,Kidada Jones is the mother of a designer for The Walt Disney Company.,The Walt Disney Company,0.0009410381317138,1.130692958831787,0.601790189743042,0.4705882352941176,0.4705882352941176,Who runs the park where King Arthur Carrousel is located?
8,Yes.,yes,0.0009286403656005,0.5591309070587158,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
9,Jay Lovestone.,Jay Lovestone,0.0009820461273193,0.6859824657440186,0.983262836933136,1.0,1.0,Lovestoneites were a party faction led by which foreign policy advisor to the AFL-CIO?
10,Michael Caine.,Michael Caine,0.00095796585083,0.6719896793365479,0.9774507284164428,1.0,1.0,Who is the co-star of the current co-president of the Actors Studio in the movie Youth?
11,The Persian Gulf.,the Persian Gulf,0.0009675025939941,0.672358512878418,0.9815996885299684,1.0,1.0,the 15th Asian Games were held in a city located on which gulf ?
12,Yes.,yes,0.0009140968322753,0.4731407165527344,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
13,University of Ottawa.,Sandy Hill,0.0009098052978515,0.6891272068023682,0.2224440276622772,0.0,0.0,Ivan Rival is a professor of computer science at a univeristy located in what residential neighbourhood?
14,1899.,1899,0.0009765625,0.645604133605957,0.9682555198669434,1.0,1.0,Terrell Lamont Strayhorn is best known for his successful collaborations with a composer born in which year ?
15,Diahann Carroll.,Diahann Carroll,0.0009670257568359,0.7084825038909912,0.986074924468994,1.0,1.0,What actress starred in Francis Albert Sinatra Does His Thing with Frank Sinatra and the 5th Dimension?
