idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Auburn Tigers,Auburn Tigers,0.000870943069458,1.4329109191894531,1.000000238418579,1.0,1.0,"The 1999 Baylor Bears football team was coached by head coach Kevin Steele,  the current defensive coordinator for what team?"
1, Road Trip (2000),Road Trip,0.0009131431579589,2.9899463653564453,0.7695662379264832,0.8,0.8,"Mia Amber Davis, the plus size model and actress, played in which film?"
2, New York,New York,0.0008666515350341,1.3916122913360596,1.0,1.0,1.0,"101 Park Avenue and 55 Water Street, are located in which state?"
3, Simon Tahamata,Simon Tahamata,0.0008673667907714,2.167447090148926,1.0000001192092896,1.0,1.0,"""We gaan naar Rome"", is a Schlager song by who, he recorded this record implying the Dutch would reach the final hosted at the Stadio Olimpico in Rome? "
4, Greg Maddux,Gregory Alan Maddux,0.0008668899536132,1.737813949584961,0.7748583555221558,0.4,0.4,"What pitcher, that has won the Cy Young Award for four consecutive years, did Eddie Perez play with?"
5, 1955,1955,0.0008876323699951,1.7349348068237305,0.9999999403953552,1.0,1.0,Google's rival santa tracker has existed since what year?
6, William Shakespeare,William Shakespeare,0.0008668899536132,1.3414363861083984,1.0,1.0,1.0,"Clay is a 2008 Hip-hop musical loosely based on Shakespeare's ""Henry IV, Parts 1 and 2"", the central character, Sir John, is based on Falstaff, a fictional character who is mentioned in five plays by who?"
7, World War I,the Korean War,0.0008721351623535,1.731307029724121,0.5382236242294312,0.3333333333333333,0.3333333333333333,William Frederick Harris received the Navy Cross for extraordinary heroism during the breakout in a battle that took place in which war ?
8, Cinderella's Eyes,fairy tales,0.0008721351623535,2.1544313430786133,0.5502009391784668,0.0,0.0,"The devut studio album by English recording artist, fashion designer, and songwriter, Nicola Roberts, is a concept derived from what?"
9, 2004,1980,0.0008654594421386,1.809041738510132,0.6454085111618042,0.0,0.0,In what year was the actress that played the new Section chief born?
10, The Big 12 Conference.,Big 12 Conference,0.0008599758148193,2.984649896621704,0.963769793510437,0.8571428571428571,0.8571428571428571,Stephen Todd Alexander played college football for a team that is a member of what conference ?
11, 1947,1952,0.0008778572082519,1.739614725112915,0.7259988188743591,0.0,0.0,Andrew Brackman is represented by a sports agent born in which year ?
12, The University of New Orleans.,Xaverian High School,0.0008752346038818,2.98665189743042,0.3865527510643005,0.0,0.0,What school did the 24th round pick of the Rangers in 1992 attend?
13, Cycle World,Cycle World,0.00087571144104,1.341461420059204,1.0000001192092896,1.0,1.0,"Which motorcycling magazine was founded in 1962 and listed the ZX-10R bike as ""Best Superbike"" in 2004?"
14," Armand Schaefer and Thomas Schlamme are a producer and director, respectively.",yes,0.0008661746978759,7.9954674243927,0.0499786026775836,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
15, 1937,1949,0.000864028930664,1.7385704517364502,0.7027429342269897,0.0,0.0,Which year was the author of Lord of Scoundrels born? 
16, Martinair,Amsterdam Airport Schiphol,0.0008749961853027,1.3264946937561035,0.0980885326862335,0.0,0.0," Social seating is currently available with a few airlines, notably the flag carrier airline of the Netherlands whose hub is located where?"
17, 2016,2016,0.000866413116455,1.8209965229034424,1.0,1.0,1.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?
18, Nicole Kidman,Nicole Kidman,0.0008811950683593,1.7476263046264648,1.0,1.0,1.0,Baz Luhrmann created the 2008 film starring which actress?
19, $1.5 million,"$15,000,000",0.0008983612060546,2.586996555328369,0.689955472946167,0.0,0.0,Paterson Joseph starred in a 2008 British-American drama that had what amount of budget?
20, Bethune–Cookman University,Bethune–Cookman University,0.0008678436279296,3.01480770111084,1.0000001192092896,1.0,1.0,What historically black university in Daytona Beach participated in the 2016 NCAA Division I FCS football season as a member of the Mid-Eastern Athletic Conference? 
21, Sinclair Oil Corporation,Harry F. Sinclair,0.0008578300476074,1.7436225414276123,0.558617115020752,0.3333333333333333,0.3333333333333333,"Sinclair, West Virginia is named after oil drilling performed by a company founded by whom?"
22, Libya,Libya,0.0008771419525146,0.9202303886413574,1.0,1.0,1.0,"What country did the rogue network masterminded by the Pakistani nuclear physicist and a metallurgical engineer, who founded the uranium enrichment program for Pakistan's atomic bomb project, supply with nuclear components?"
23, 2016,2012,0.0008661746978759,1.7464759349822998,0.5885774493217468,0.0,0.0,What year was the 95th Air Base Wing in southern California inactivated?
24, United States,American singer,0.0008637905120849,1.3218865394592283,0.3903884887695312,0.0,0.0,Bebe Rexha and Eminem are both what?
25, The Kentucky Oaks.,The Kentucky Oaks,0.0008661746978759,2.167808055877685,0.9875952005386353,1.0,1.0,"Wistful, an American racehorse, won at which Louisville, Kentucky Grade 1 stakes race?"
26, Rihanna,Rihanna,0.0008599758148193,0.9098882675170898,1.0000001192092896,1.0,1.0,New Zealand top 50 singles of 2014 contained a song by Eminem that had guest vocals from what Barbadian singer?
27, American,American,0.000861644744873,0.9014439582824708,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?
