idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Brick.,brick,0.0010538101196289,1.855985641479492,0.9381269812583924,1.0,1.0,What building material were tomb chambers constructed with?
1,Morphine injection.,morphine,0.0009853839874267,0.507082462310791,0.8729566931724548,0.6666666666666666,0.6666666666666666,Which type of injection has caused patients to report they have pain but aren't bothered by it?
2,21 June 1940.,21 June,0.0008361339569091,0.6446695327758789,0.5672165155410767,0.8,0.8,When did the Estonian Independent Signal Battalion face off against the Soviets?
3,The Soviet Union.,Soviet Union,0.0007822513580322,0.470501184463501,0.9204875230789183,0.8,0.8,What nation was considered the leader in the nuclear arms race?
4,"Social, economic, and cultural conditions.","social, economic and cultural",0.0007486343383789,0.6637170314788818,0.8241304159164429,0.888888888888889,0.888888888888889,"According to the Declaration of Delhi, what type of conditions are needed for human dignity?"
5,Addiction to potentially addicting drugs.,potentially addicting drugs,0.0006935596466064,0.6235544681549072,0.9039092063903807,0.7499999999999999,0.7499999999999999,What do many people fear pain treatment will lead to?
6,"South Korea, Singapore, Japan, Taiwan, and Hong Kong.","South Korea, Singapore, Japan, Taiwan and Hong Kong",0.0007154941558837,0.8623831272125244,0.969277024269104,1.0,1.0,Which Asian countries strictly follow laws?
7,A Maavanem is the county governor in Estonia.,county governor,0.0008654594421386,0.7792842388153076,0.4086467623710632,0.4,0.4,A Maavanem holds what position in Estonia?
8,The Republic of Estonia.,the Estonian SSR,0.00079345703125,0.5642213821411133,0.5471538305282593,0.2857142857142857,0.2857142857142857,What institution did Western countries refuse to recognize?
9,1.562 billion kilowatt hours.,1.562 billion kilowatt hours,0.0007297992706298,0.7425417900085449,0.9837513566017152,1.0,1.0,How much electricity is exported by Estonia annually?
10,The Super Nintendo Entertainment System.,Super Nintendo Entertainment System,0.0006976127624511,0.5807309150695801,0.9411767721176147,0.888888888888889,0.888888888888889,What succeeded the Famicom?
11,YYT,YYT,0.0006904602050781,0.4227597713470459,1.0000001192092896,1.0,1.0,What is the airport code for St. John's International Airport?
12,"The UK, Italy, and Australia share the PAL A region.","UK, Italy and Australia",0.0007426738739013,0.8599021434783936,0.6666010022163391,0.5714285714285715,0.5714285714285715,Which three countries share the PAL A region?
13,The 1990s.,1990s,0.000795841217041,0.5853786468505859,0.9253845810890198,0.6666666666666666,0.6666666666666666,When did NYC begin splitting up the large Bronx high schools?
14,2006.,2006,0.0008041858673095,0.5061798095703125,0.9468034505844116,1.0,1.0,When did the Kathmandu valley monuments receive WHS status?
15,Indian reservations.,Indian reservations,0.0007376670837402,0.4661264419555664,0.9519280195236206,1.0,1.0,Where do a minority of US Native Americans live?
16,Greenman v. Yuba Power Products.,Greenman v. Yuba Power Products,0.0008339881896972,0.7241246700286865,0.9580318331718444,1.0,1.0,What case was fundamental in the fight to change warranty laws?
17,3.4%,(3.4%,0.0007834434509277,0.4611468315124511,0.8777468204498291,1.0,1.0,What percentage of the defence estate is taken up by airfields?
18,St. John's.,St. John's,0.0007064342498779,0.5408484935760498,0.98684561252594,1.0,1.0,Where does Rogers Cable has its provincial headquarters?
19,The Prime Minister of Estonia has the ability to assign other ministers.,The Prime Minister,0.0007402896881103,0.859591007232666,0.4678376317024231,0.4,0.4,Who has the ability to assign other ministers?
20,Licensed US NES cartridges.,licensed US cartridges,0.0007922649383544,0.5385379791259766,0.8379769921302795,0.8571428571428571,0.8571428571428571,"What was distinctly made by Nintendo, Konami, and Acclaim?"
21,Estonia is located in Northern Europe.,the Baltic region,0.0007405281066894,0.6168584823608398,0.6279275417327881,0.0,0.0,Where is Estonia located in Northern Europe?
22,Nordic-Baltic Eight (NB-8),Nordic-Baltic Eight,0.0007529258728027,0.7652957439422607,0.903993844985962,0.7499999999999999,0.7499999999999999,What is the name of the joint group that Estonia shares with Denmark and 7 other countries?
23,"The issues have to be nearly identical, and the reasoning must be strongly persuasive.",nearly identical,0.0008714199066162,1.0052499771118164,0.2525044083595276,0.25,0.25,How close do the issues have to be in order for an English law to be used?
24,Each state has its own constitution and is a plenary sovereign.,"state constitutions, state governments, and state courts",0.0007698535919189,0.883878231048584,0.6494519710540771,0.3333333333333332,0.3333333333333332,What does each state posess?
25,The Age of Awakening.,the Age of Awakening,0.0007734298706054,0.5444889068603516,0.9799741506576538,1.0,1.0,The development of Estonian national identity was accompanied with what era?
26,General Sir Kevin O'Donoghue.,General Sir Kevin O’Donoghue,0.0007874965667724,0.7036426067352295,0.9848333597183228,1.0,1.0,Who was the Chief of Defence Materiel in 2009?
27,The NES Max.,The NES Max,0.0008432865142822,0.5046207904815674,0.9834779500961304,1.0,1.0,Which controller had a non-adjustable Turbo feature?
28,Federal criminal law focuses on these areas.,Federal criminal law,0.0008685588836669,0.6517722606658936,0.7294054627418518,0.6,0.6,"Who focuses on things such as evading payment of federal income tax, mail theft, or physical attacks on federal officials, as well as interstate crimes like drug trafficking and wire fraud?"
29,The United States Code.,The United States Code,0.0007731914520263,0.5660896301269531,0.9667985439300536,1.0,1.0,What is the compilation and codification of all federal statutes?
30,The Estonian Defence Forces (Estonian: Kaitsevägi).,Maavägi,0.0008847713470458,1.0047872066497805,0.2130068093538284,0.2222222222222222,0.2222222222222222,What is the name of Estonia's Army?
31,Radio frequency (RF) modulator output.,radio frequency (RF),0.0008728504180908,0.706350564956665,0.6399545669555664,0.7499999999999999,0.7499999999999999,The HVC-001 featured which kind of mod output?
32,Alberta.,Alberta,0.000807762145996,0.4221951961517334,0.962465524673462,1.0,1.0,In what providence is Edmonton located?
33,1925,1925,0.0007524490356445,0.4852244853973388,1.0,1.0,1.0,When was the George Warren Brown School of Social Work founded?
34,3,three,0.0007553100585937,0.4228537082672119,0.8656187057495117,0.0,0.0,"Before Hindus are cremated, how many times are their bodies placed in the Bagmati?"
35,Finland and Sweden.,Finland or Sweden,0.0007979869842529,0.4962871074676513,0.8828338980674744,0.6666666666666666,0.6666666666666666,Which countries did most Estonians desire to flee to?
36,To avoid paying licensing fees or to get rejected by Nintendo.,refusing to pay the licensing fee or having been rejected by Nintendo,0.0007243156433105,0.819145679473877,0.6904298663139343,0.6956521739130435,0.6956521739130435,Why did the companies circumvent the authentication system?
37,Mechanical pain.,mechanical,0.0007028579711914,0.4861538410186767,0.6618198752403259,0.6666666666666666,0.6666666666666666,"Crushing, tearing and shearing are examples of which type of pain?"
38,"The Singing Revolution in 1988, where the Estonian SSR issued the Estonian Sovereignty Declaration, was a major factor in the restoration of Estonia's independence.",closer ties with the Nordic countries,0.0008533000946044,1.6746819019317627,0.176071360707283,0.064516129032258,0.064516129032258,What has been a major factor in the restoration of Estonia after winning their independence?
39,"Natural law theories of law, which believed law had an existence independent of what individual judges said.",law was believed to have an existence independent of what individual judges said,0.0008490085601806,1.0932745933532717,0.8192809224128723,0.6666666666666667,0.6666666666666667,What are the natural theories of law that that the English judges in the eighteenth century used?
40,2006,2006,0.0008656978607177,0.465050458908081,1.0000001192092896,1.0,1.0,When did the Kathmandu valley monuments receive WHS status?
41,Reduced.,reduced,0.0008316040039062,0.422661542892456,0.9112331867218018,1.0,1.0,What is the life expectancy for people who can't feel pain?
42,1991,1918,0.0008203983306884,0.4631717205047607,0.4531841278076172,0.0,0.0,In what year did Argentina's University Revolution occur?
43,Comboy.,Comboy,0.0007812976837158,0.4580991268157959,0.9478421211242676,1.0,1.0,Hyundai licensed the Sharp 19SC111 TV with what name in South Korea?
44,"They incur carelessly-repeated damage to their tongues, eyes, joints, skin, and muscles, and some die before adulthood or have a reduced life expectancy.","repeated damage to their tongues, eyes, joints, skin, and muscles",0.0007953643798828,1.6070566177368164,0.7592945098876953,0.5882352941176471,0.5882352941176471,What happens to children with congenital insensitivity to pain?
45,The Twin Famicom.,Twin Famicom,0.0008482933044433,0.5799655914306641,0.951321303844452,0.8,0.8,What was compatible with Famicom cartridges and FDS systems?
46,"Wood, peat, and biomass.","wood, peat, and biomass",0.0007290840148925,0.6603195667266846,0.9871045351028442,1.0,1.0,What alternative energy sources account for 9% of energy production?
47,Contract law covers obligations established by agreement (express or implied) between private parties.,express or implied,0.0007214546203613,0.9416356086730956,0.3616845607757568,0.375,0.375,What kinds of agreements do contract law cover?
48,There is no information about the capital of France being lost to the Nazi Germans in the given context.,Paris,0.0008413791656494,1.14353609085083,0.3211047053337097,0.0,0.0,What was the largest European city in 1667?
49,A major implication of the Erie doctrine is that federal courts cannot dictate the content of state law when there is no federal issue in a case.,federal courts cannot dictate the content of state law when there is no federal issue,0.0008051395416259,1.4575693607330322,0.7428157329559326,0.7142857142857143,0.7142857142857143,What is a major implication of the Erie doctrine?
50,"The ability of invertebrate species, such as insects, to feel pain and suffering is unclear.",unclear,0.0008518695831298,1.104456901550293,0.1481242328882217,0.125,0.125,Can classification be helpful in determining differences between distinct species?
51,2002.,2002,0.0007598400115966,0.5018575191497803,0.9519264101982116,1.0,1.0,When did Sheptycki write about police cooperation?
52,Gridlock.,judicial literature,0.0007798671722412,0.4602770805358886,0.1043222025036811,0.0,0.0,What were the lawmakers beginning to drown in?
53,The United States Code.,The United States Code,0.0007166862487792,0.5464930534362793,0.9667985439300536,1.0,1.0,What is the compilation and codification of all federal statutes?
54,Liber Census Daniae.,The Liber Census Daniae,0.0007796287536621,0.5465645790100098,0.9703845381736756,0.8571428571428571,0.8571428571428571,What document dated in 1241 contains place and family names?
55,Confucianism.,Confucianism,0.0007586479187011,0.5471253395080566,0.9532307982444764,1.0,1.0,What philosophy was given exclusivity in the court during the rule of Emperor Wu?
56,Massive cyberattacks on Estonia.,massive cyberattacks,0.0007636547088623,0.581273078918457,0.7729435563087463,0.6666666666666666,0.6666666666666666,What event in 2007 led to a need for e-military action?
57,"I don't have information about Estonia joining the United Nations. The text only mentions Estonia's annexation by the Soviet Union on August 6, 1940.",17 September 1991,0.0007686614990234,1.6862053871154783,0.1564656049013137,0.0,0.0,What date did Estonia join the United Nations?
58,Ray Kassar.,Ray Kassar,0.0008034706115722,0.5460035800933838,0.98634135723114,1.0,1.0,What was the name of the fired Atari CEO?
59,The Swedish archbishop Johannes.,Swedish archbishop Johannes,0.0007236003875732,0.5823135375976562,0.9653494358062744,0.8571428571428571,0.8571428571428571,What important figure was killed in the raid?
60,Slovakia and Lithuania.,Slovak Republic and Lithuania,0.0007901191711425,0.5068709850311279,0.8701255321502686,0.5714285714285715,0.5714285714285715,What countries share similar levels of GDP with Estonia?
61,The executive branch of state government promulgates state regulations.,executive branch,0.0007581710815429,0.8256547451019287,0.669318675994873,0.3636363636363636,0.3636363636363636,In what branch of government is corruption examined?
62,The 1950s.,the late 1950s,0.0008642673492431,0.5847561359405518,0.9478188753128052,0.8,0.8,What decade were the first computer centers created in Estonia?
63,American civil procedure.,American civil procedure,0.0007567405700683,0.4983856678009033,0.9772577285766602,1.0,1.0,What is extensive pretrial discovery a part of?
64,2003-2018.,2003 and 2018,0.0007741451263427,0.6222705841064453,0.8892993330955505,0.8,0.8,Which years make up the time span mentioned for the military budget numbers?
65,The World Bank.,the World Bank,0.000716209411621,0.5266082286834717,0.9780967235565186,1.0,1.0,What institution views the economy of Estonia as high income?
66,The federal Constitution.,federal law,0.000716209411621,0.5270161628723145,0.6717163324356079,0.4,0.4,"What governs things such as military, money, foreign relations, etc.?"
67,The rule of law.,rule of law,0.0007154941558837,0.5670280456542969,0.9092080593109132,0.8571428571428571,0.8571428571428571,"According to the Declaration of Delhi, what provides certain rights and freedoms?"
