idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Texas Lottery.,Texas Lottery,0.0009164810180664,1.4447717666625977,0.871085524559021,0.8,0.8,What government operated lottery headquartered in Austin originated the concept for All or Nothing?
1,Sia Kangri.,Sia Kangri,0.0008516311645507,0.3195571899414062,0.9828182458877563,1.0,1.0,"Which mountain has a summit as a tripoint of a territory controlled by India, China, and Pakistan: Sia Kangri or Gasherbrum III?"
2,Bing Crosby.,Tony Martin,0.0007922649383544,0.242145299911499,0.3602098524570465,0.0,0.0,"Who is one actor from Winner Takes Al and was born December 25,1913"
3,They have flowers.,flowers,0.0007262229919433,0.2788064479827881,0.8224278688430786,0.5,0.5,how is Solenostemon and Pseudocydonia connected?
4,Los Angeles.,Los Angeles,0.0008201599121093,0.2465028762817382,0.9625944495201112,1.0,1.0, The 12th Annual Honda Civic Tour was a concert tour headlined by an American pop rock band that originated in what city?
5,1977,"born April 3, 1977",0.0007202625274658,0.2377078533172607,0.5046988725662231,0.4,0.4,When was the brother of Yoan Pablo Hernández born?
6,Yakima Air Terminal is farther west.,Yakima Air Terminal,0.0007424354553222,0.4163203239440918,0.8225817680358887,0.6666666666666666,0.6666666666666666,"Which is farther west, Yakima Air Terminal or Syracuse Hancock International Airport?"
7,Test pilot.,Lunar Module Pilot,0.0007483959197998,0.2433216571807861,0.4648500680923462,0.4,0.4,"What was the job title of this American engineer and former astronaut aboard Apollo 11, who inspired the musical Moon Landing?"
8,Leach.,Charles,0.0007636547088623,0.2109706401824951,0.2645786106586456,0.0,0.0,"What is the middle name of the Broken Bow Records country music artist who released Where It's At on September 9, 2014?"
9,Tusculum College.,Presbyterian Church,0.0007300376892089,0.303389310836792,0.2973743975162506,0.0,0.0,In 1924 Tom McCann served as head football coach at a college affiliated with what church?
10,Danica McKellar.,Danica McKellar,0.0007233619689941,0.3170862197875976,0.98841392993927,1.0,1.0,"Miss Martian, is a fictional superheroine appearing in American comic books published by DC Comics, the character's first appearance outside of comics was in the animated series Young Justice, where she is voiced by which American actress, mathematics writer, and education advocate, and played Kevin Arnold's on-off girlfriend Winnie Cooper in the television series ""The Wonder Years""?"
11,Colombo.,"Colombo, Sri Lanka",0.0007143020629882,0.2397534847259521,0.8519836664199829,0.5,0.5,In what city did Mayumi Raheem win 3 gold medals?
12,Jeffrey Dahmer.,Jeffrey Dahmer,0.0007815361022949,0.2824196815490722,0.9846035242080688,1.0,1.0,"Who is the ""My Friend Dahmer"" 2017 American biographical drama film, also known as the Milwaukee Cannibal, based on?"
13,Liza Minnelli and Chita Rivera.,Liza Minnelli and Chita Rivera,0.0007336139678955,0.5064115524291992,0.9746464490890504,1.0,1.0,The music and lyrics for Scottsboro Boys was by a team who frequently wrote for performers such as who?
14,Ketu North District.,Dzodze,0.0007538795471191,0.315725564956665,0.1531040072441101,0.0,0.0,What is the capital of the district that is north of Ketu South Municipal District?
15,Flathead National Forest.,Flathead National Forest,0.0008199214935302,0.3234217166900635,0.9737462401390076,1.0,1.0,"Whitefish, is a city in Flathead County, Montana, it is home to a ski resort on Big Mountain called Whitefish Mountain Resort, a ski resort located at The Big Mountain in northwestern Montana, located west of Glacier National Park, in which locations?"
