idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"The relational model improved over time through the development of SQL, which provided a standardized language for data access and manipulation, and the introduction of object-relational databases, which allowed for the treatment of data as objects and their attributes, reducing the ""object-relational impedance mismatch"".",without constant rewriting of links and pointers,0.3278124332427978,4.743882894515991,0.1070880442857742,0.0754716981132075,0.0754716981132075,How was the relational model able to improve over time?
1,The 1840s.,1840s,0.3357822895050049,0.77518630027771,0.9471951723098756,0.6666666666666666,0.6666666666666666,What decade does the sulfite process date to?
2,The database's related application intact.,database related application,0.3503186702728271,0.7208244800567627,0.7257394194602966,0.6666666666666666,0.6666666666666666,"In order to merge, what must the database maintain?"
3,Voiceless and breathy-voiced.,allophonic or phonemic,0.7086915969848633,0.6296820640563965,0.3874571621417999,0.0,0.0,What two forms can aspiration be in?
4,Less than 6% moisture.,6,0.6047453880310059,0.9600536823272704,0.1457238346338272,0.4,0.4,"Starting in the center of Kathmandu, how many kilometers must one travel to reach Tribhuvan International Airport?"
5,The Database Task Group within CODASYL.,Database Task Group,0.3183326721191406,1.0436961650848389,0.6922407150268555,0.6666666666666666,0.6666666666666666,What group discovered COBOL?
6,Degrees of aspiration.,degrees of aspiration,0.3329465389251709,0.8286762237548828,0.9481090307235718,1.0,1.0,There are no IPA symbols for what?
7,By voicing and aspiration.,voicing,0.8478560447692871,0.9187042713165284,0.5513476729393005,0.4,0.4,How are stops distinguished?
8,QUEL.,QUEL,0.776092529296875,0.782691240310669,0.903600573539734,1.0,1.0,What computer language was used in INGRES to access data?
9,A sponge.,felt,0.5038566589355469,0.4349615573883056,0.2623274326324463,0.0,0.0,"Besides a blotter sheet, what can be used to collect water?"
10,"None, as book publishers tend to use acid-free paper.",acid-free,0.2929306030273437,1.0212175846099854,0.4409483075141907,0.3333333333333333,0.3333333333333333,What level of acid is usually found in the paper used by book publishers?
11,Object-relational impedance mismatch.,object-relational impedance mismatch,0.4292147159576416,0.7833294868469238,0.9925756454467772,1.0,1.0,What term is used for the difficulty in database table and programmed object translation?
12,"dBASE was unique because it did a lot of the ""dirty work"" of data manipulation, allowing users to focus on their tasks rather than managing file operations.",data manipulation is done by dBASE,0.5875327587127686,2.012535572052002,0.6426423788070679,0.1818181818181818,0.1212121212121212,Why was dBASE unique?
13,E.F. Codd.,Codd,0.3068969249725342,0.7833027839660645,0.7830864191055298,0.5,0.5,Who used tuple calculus to show the functionality of databases?
14,A special kind of felt.,felt,0.283566951751709,0.7690281867980957,0.7356632947921753,0.3333333333333333,0.3333333333333333,"Besides a blotter sheet, what can be used to collect water?"
15,Laidlines.,Laidlines,0.3856234550476074,0.8332116603851318,0.9563372135162354,1.0,1.0,"Which is lines are commonly higher in density, laidlines or chainlines?"
16,Consonant clusters.,consonant clusters,4.08946967124939,0.6385047435760498,0.980768859386444,1.0,1.0,What other type of endings do Catalan words have?
17,sizing.,sizing,0.319110631942749,0.7431628704071045,0.9221678972244264,1.0,1.0,Early papermakers added alum to help in what process?
18,china clay.,china clay,0.585693359375,0.4415011405944824,0.9766733050346376,1.0,1.0,"Besides calcium, coated paper has a thin layer of what?"
19,The paper is cut into sheets for other printing processes or other purposes.,cut into sheets,0.2749035358428955,1.2613537311553955,0.6587461233139038,0.375,0.375,"If the paper is not to be used in the web printing process, what is done?"
20,Breathed-voiced.,breathy-voiced,0.3280763626098633,0.512157678604126,0.8411439061164856,0.5,0.5,What is another term for voice-aspirated?
21,Paperfoam is biodegradable and can be recycled with ordinary paper.,recycled,0.4452090263366699,1.1408662796020508,0.5233820676803589,0.1818181818181818,0.1818181818181818,What are some bitumen emulsions blended with to make a low-cost product?
22,2,2,0.3508996963500976,0.5300981998443604,1.0,1.0,1.0,How many temples were built in Tell Qaramel?
23,Less than 10%.,10%,0.3631002902984619,0.7305381298065186,0.8087474703788757,0.5,0.5,What was EU average amount of energy from renewable sources in 2008?
24,Programmers can use the DBMS through an application programming interface (API) or a wire protocol.,wire protocol,0.4471786022186279,1.5089781284332275,0.3042321801185608,0.2352941176470588,0.2352941176470588,What is a way for programmers to use the DBMS?
25,There can be any number of different external views of data.,any number,0.4392266273498535,1.1703095436096191,0.0969544053077697,0.3076923076923077,0.3076923076923077,How many different external views of data are there?
26,Tuple calculus.,tuple calculus,0.3691585063934326,0.7875595092773438,0.9618598818778992,1.0,1.0,What type of math was used to create a system to find data sets?
27,Maceration.,maceration,0.4675922393798828,0.7898268699645996,0.9490299224853516,1.0,1.0,What process changes the properties of the fibres used in papermaking?
28,"System R worked on multi-table systems, allowing data to be split so that all of the data for a record did not have to be stored in a single large ""chunk"".",multi-table systems,0.4512383937835693,2.1580007076263428,0.3693158030509949,0.1714285714285714,0.1714285714285714,What did System R work on to change the way data was stored?
29,Allophonic.,left unmarked,0.4141292572021484,0.6464865207672119,0.1995306611061096,0.0,0.0,"Most often, unaspirated consonants are what?"
30,Groundwood process.,groundwood pulp,0.4276199340820312,0.6918244361877441,0.705224871635437,0.5,0.5,"Besides the thermomechanical process, what is a process used in pulping?"
