idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,27 million.,27 million,0.0022175312042236,1.8618268966674805,0.9667468667030334,1.0,1.0,How many Germans are members of sports clubs?
1,Lynx is a text-based web browser.,text based web browser,0.0009381771087646,0.727198600769043,0.6711759567260742,0.7272727272727273,0.7272727272727273,What kind of software is Lynx?
2,Pope Gregory VII,"chancery of Pope Gregory VII,",0.0008649826049804,0.4673500061035156,0.802065908908844,0.7499999999999999,0.7499999999999999,"Who coined the phrase ""king of the Germans"""
3,The city management and urban policy program was ranked first in the nation.,city management and urban policy,0.0008316040039062,0.8967456817626953,0.6329970955848694,0.5555555555555556,0.5555555555555556,What program at the University of Kansas was rated highest among its peers?
4,Chest pain.,Chest pain,0.0006961822509765,0.3883001804351806,0.9313799142837524,1.0,1.0,What is the most common symptom of MI?
5,30 cricket squares.,30,0.0007297992706298,0.5469863414764404,0.4256364107131958,0.5,0.5,How many ajzā cover the entire Quran?
6,Auswanderer.,Auswanderer,0.0008368492126464,0.5652403831481934,0.9820905923843384,1.0,1.0,What are people called who have left Germany but still speak German?
7,Yes.,United States never developed bilingualism as Canada did.,0.000887393951416,0.4228339195251465,-0.0295449458062648,0.0,0.0,Is Canada bilingual?
8,Political instability and the Sandinista revolution in 1979.,the economic collapse of the country many more Nicaraguans migrated to the United States amongst other countries.,0.0007960796356201,0.8586227893829346,0.3168433904647827,0.0799999999999999,0.0799999999999999,Was there a specific reason many Nicaraguans fled to the U.S.?
9,"The California constitutional convention of 1872 voted to revise the earlier clause requiring bilingual publications, deciding to publish official proceedings only in English.",the convention's English-speaking participants felt that the state's remaining minority of Spanish-speakers should simply learn English,0.0007808208465576,1.4117441177368164,0.4884388744831085,0.2325581395348837,0.1860465116279069,Why didn't California officially become  bilingual?
10,2.4%,2.4,0.0008020401000976,0.5677731037139893,0.6556990146636963,1.0,1.0,"In March 2007, what percentage of Southampton residents claimed job seeker's allowance?"
11,World War II.,World War II,0.0007762908935546,0.4716293811798095,0.9605373740196228,1.0,1.0,The dead of what war were the first to be commemorated by the Virginia War Memorial?
12,"1821, with the approval of Mexico's president.","A large influx of Americans soon followed, originally with the approval of Mexico's president. In 1836",0.0007226467132568,0.819713830947876,0.6454952359199524,0.56,0.56,When did the Americans come to Texas?
13,1888.,1888,0.0006873607635498,0.5070984363555908,0.9602977633476256,1.0,1.0,When did NYC buy land for its parks?
14,The Marine Accident Investigation Branch of the Department for Transport.,Marine Accident Investigation Branch,0.0007283687591552,0.7841372489929199,0.8826037645339966,0.5714285714285715,0.5714285714285715,What branch of the Department for Transport has its headquarters in Southampton?
15,The Thirty Years' War was primarily fought in what is now Germany.,Germany,0.0007364749908447,0.9021389484405518,0.3612554371356964,0.1538461538461538,0.1538461538461538,What country started programs that led to the welfare state?
16,Hampshire.,Hampshire,0.0007755756378173,0.4254138469696045,0.9606670141220092,1.0,1.0,What ceremonial county does Southampton still belong to?
17,1923.,1923,0.0008046627044677,0.5258238315582275,0.9702735543251038,1.0,1.0,When did the first Yankee Stadium open?
18,Student Union Activities.,Student Union Activities,0.0007481575012207,0.4654364585876465,0.985811173915863,1.0,1.0,What is the name of a potential recipient of funds from enterprises like the bookstore and dining centers at KU?
19,Dr. Alan Whitehead (Labour),Dr. Alan Whitehead,0.0006921291351318,0.6623265743255615,0.8765349984169006,0.8571428571428571,0.8571428571428571,Who is Southampton Test's member of parliament?
20,Most MIs occur due to coronary artery disease.,coronary artery disease,0.0006933212280273,0.6604945659637451,0.5302587151527405,0.5454545454545454,0.5454545454545454,How do most MIs come about?
21,2007,2007,0.0007975101470947,0.4860031604766845,1.0000001192092896,1.0,1.0,When was 'The Grand Concourse' published?
22,5,5,0.0007667541503906,0.4227838516235351,1.0,1.0,1.0,"In how many season from 2003 to 2009 did the ""Big Four"" take all four top places in the UEFA Champions League?"
23,The Council of Trent approved a plan in 1563 for correcting the calendrical errors.,Julian calendar,0.000760793685913,1.063213586807251,0.2748702764511108,0.0,0.0,What was the first reform concerning the calendar?
