idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Kate Spade.,Kate Spade,0.0011773109436035,1.817202091217041,0.9669650197029114,1.0,1.0,"eBags carries the brand of which American fashion designer and businesswoman born on December 24, 1962?"
1,"Columbus, Ohio.","Columbus, Ohio",0.0010986328125,0.6418628692626953,0.9755048155784608,1.0,1.0,"Grace Krilanovich's first novel was published by an independent mom-and-pop publishing house that was founded in 2005, and is based where?"
2,Saddam Hussein.,Saddam Hussein,0.000983715057373,0.5737912654876709,0.9434317350387572,1.0,1.0,What fifth President of Iraq did Abdel-Karim Mahoud al-Mohammedawi lead the resistance against?
3,"Pete Sampras won Wimbledon 7 times, not Menno Oosting or Goran Ivanišević.",Goran Ivanišević,0.0009632110595703,1.4789023399353027,0.5205743312835693,0.375,0.375,"Who won Wimbledon more times, Menno Oosting or Goran Ivanišević?"
4,The Multifunction Polis (MFP) was a controversial scheme for a planned community in Australia proposed in 1987 and abandoned in 1998.,Multifunction Polis,0.0010781288146972,1.73406720161438,0.454978346824646,0.1739130434782608,0.1739130434782608,What controversial scheme for a planned community was in Garden Island?
5,Microsoft Windows and Linux.,Microsoft Windows and Linux,0.0009651184082031,0.7046108245849609,0.865555465221405,1.0,1.0,On what operating systems the crowdfunded space simulator that Chris Roberts created is compatible with?
6,Tameside Stadium.,Tameside Stadium,0.001030683517456,0.6810801029205322,0.9869006872177124,1.0,1.0,What is the current stadium of the semi-professional football club that Eddie Stanford plays for?
7,Scania.,Danes,0.0010023117065429,0.6342649459838867,0.1706855297088623,0.0,0.0,Strut-Harald was a king who ruled over what North Germanic tribe of southern Scandinavia?
8,Teucrium has more species.,Teucrium,0.0010194778442382,0.7946689128875732,0.7450357675552368,0.4,0.4,"Which plant has more species, Teucrium or Atalaya?"
9,Floyd Mayweather Jr. vs. Conor McGregor.,The Money Fight,0.0009558200836181,0.8425087928771973,0.4590835273265838,0.0,0.0,Mauro Ranallo was a Showtime broadcaster for the bout that was known as what?
10,"September 5, 1967.","September 5, 1967",0.0010876655578613,0.8520386219024658,0.9838533401489258,1.0,1.0,When does the Filipino singer and songwriter born who 14th studio album is Eclipse?
11,Lincoln City.,Lincoln City,0.0009701251983642,0.624537467956543,0.977350115776062,1.0,1.0,Robert “Bobby” Cumming and John Reames were both members of what team?
12,Daniel Negreanu.,Daniel Negreanu,0.0009961128234863,0.7540802955627441,0.9819578528404236,1.0,1.0,"Who was born first, Brock Parker of Daniel Negreanu?"
13,"No, the Laleli Mosque is located in Istanbul, Turkey, but the Cathedral of the Holy Spirit is located in Palmerston North, New Zealand.",yes,0.0010592937469482,1.7368841171264648,0.0856657400727272,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
14,"No, they are not.",no,0.0009715557098388,0.7690672874450684,0.2431753873825073,0.4,0.4,Are Chris Marker and Yvonne Rainer American?
15,The Sweet Escape.,The Sweet Escape,0.0009903907775878,0.6671547889709473,0.9684563279151917,1.0,1.0,"Now That You Got It is a song by Gwen Stefani, from what album that was released on December 1, 2006 by Interscope Records?"
