idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Cyndi Lauper,Cyndi Lauper,0.2967486381530761,24.9270133972168,1.000000238418579,1.0,1.0,The album Changing of the Seasons became a breakthrough record based on the bonus track which was originally recorded by what American singer?
1, Fatal Termination is a 1990 Hong Kong action film starring Robin Shou.,film,0.2549302577972412,27.44626259803772,0.3021461963653564,0.1538461538461538,0.1538461538461538,"Food, Inc. and Triumph of the Will, are which form of entertainment?"
2, Ann Wedgeworth,Ann Wedgeworth,0.3481519222259521,24.490142345428467,1.0000001192092896,1.0,1.0,Which actress played roles in Three's Company and One Summer Love?
3, Theodore Witcher,Theodore Witcher,0.3471221923828125,24.36530923843384,1.0000001192092896,1.0,1.0,Larenz Tate was in the film written and directed by whom?
4, Borden Dairy Company.,Borden Dairy Company,0.3602290153503418,24.84196949005127,0.9852732419967652,1.0,1.0,"Billie Lou Watt, was an actress in theater and television, including several voice acting roles for commercials, anime and animated series, she's known for playing Elsie the Cow, a character, for which cartoon cow developed as a mascot for which organization, in 1936, to symbolize the ""perfect dairy product""? "
5," Binghamton University has 8 colleges and schools, while National University of Mongolia has 12 schools and faculties.",National University of Mongolia,0.3500013351440429,28.782678604125977,0.6743515133857727,0.3809523809523809,0.3809523809523809,"Which university consist of the largest amount of schools and colleges under their namesake, Binghamton University of National University of Mongolia?"
6, George Orwell.,George Orwell,0.3385887145996094,24.388744354248047,0.9760658740997314,1.0,1.0,"Harold Whitaker animated ""Animal Farm"" in 1954 which is based on the book of the same name by which author?"
7, No.,no,0.3471467494964599,24.162307500839237,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
8, Kirkham Grammar School in Lancashire.,Lancashire,0.3184361457824707,25.529476165771484,0.5953199863433838,0.3333333333333333,0.3333333333333333,Who did the new assistant coach of The Kolkata Knight Riders play for until the end of the 2014 season?
9, Expedition Everest,most expensive roller coaster in the world,0.3534200191497803,24.206693172454838,0.3262064754962921,0.0,0.0,Rivers of light is located between Discovery Island and a ride that is listed in the 2011 Guinness World Record book as what?
10, Vernors,Vernors,0.3426454067230224,24.14558434486389,0.9999999403953552,1.0,1.0,"Which of the following brands was founded in the US, Vernors or Volvic?"
11, Thurgood Marshall College Fund.,Thurgood Marshall College Fund,0.3564193248748779,25.21306133270264,0.9633556604385376,1.0,1.0, Lisle C. Carter was the first President of a university that is a member of what college fund?
12, Romania,Bucharest,0.3657815456390381,23.982964515686035,0.8179457783699036,0.0,0.0,What is the capital of the country that is home to the Larga River?
13, Actor.,director,0.3481042385101318,24.09852194786072,0.5118542909622192,0.0,0.0,What role did both Gene Nelson and Sebastian Gutierrez play in the film industry?
14, Approximately 350 million legal crossings occur annually.,approximately 350 million legal crossings,0.3593268394470215,25.68973588943481,0.938373327255249,0.8333333333333333,0.8333333333333333,How many people cross the border over which the Chamizal dispute  took place?
15, Jamaica.,Jamaica,0.4061710834503174,24.261389017105103,0.961381733417511,1.0,1.0,What island country is the third-largest island of the Greater Antilles that has a species of orchid called Brassavola subulifolia?
16, Marlon King,Marlon Francis King,0.4421718120574951,24.34805393218994,0.8794132471084595,0.8,0.8,What former top scoring striker for Watford F.C. was sold in January 2008 to another team?
17, Crime comedy film.,crime thriller,0.3511853218078613,24.612271785736084,0.7461349964141846,0.4,0.4,"What genre is the Ron Howard film starring Catlett from the film ""Get Shorty""?"
18, George Weah,George Weah,0.3252930641174316,24.48312997817993,1.0000001192092896,1.0,1.0,"What Liberian humanitarian, politician, and retired professional footballer, scored 24 goals in 23 games during a spell at Invincible Eleven, early in his career, in the 1986/87 season?"
19, James Wong.,James Wong,0.3459563255310058,24.328684091567997,0.9788318872451782,1.0,1.0,"Corkscrew is a steel roller coaster located at Playland, at the PNE amusement park in Vancouver, British Columbia, Canada, it is famous for its appearance in Final Destination 3,a 2006 American supernatural horror film directed by who, and the third installment in the Final Destination film series?"
20, Edgar Wright,action comedy film directed by Edgar Wright,0.3419835567474365,24.188697576522827,0.6604163646697998,0.4444444444444445,0.4444444444444445,"In 2007 Paddy Considine starred in Hot Fuzz, who was the director?"
21, Family Circle,Family Circle,0.3481132984161377,24.19437265396118,1.0,1.0,1.0,Which magazine was owned by more companies during its existence Family Circle or Women's Physique World?
22, Australia,Australia,0.3305191993713379,23.959330797195435,1.0000001192092896,1.0,1.0,"Queen Victoria Village, generally known as QV Melbourne or just QV, is a precinct in the central business district of Melbourne, Victoria, located directly opposite the State Library of Victoria is Melbourne Central, a large shopping centre, office, and public transport hub in the city of Melbourne, in which country?"
23, Cleric and author.,author,0.3504559993743896,24.87048101425171,0.5884703397750854,0.5,0.5,Were both Elizabeth Chadwick and Connie May Fowler authors?
24, Yes.,yes,0.349590539932251,24.23184609413147,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
25, Mario Frangoulis,Mario Frangoulis,0.3561503887176513,24.84383225440979,1.0,1.0,1.0,"Who of Anne Cochran's duet partners is best known for the song ""Vincerò, Perderò""?"
26," James Wan directed the 1999 teen romantic comedy ""She's All That""",Robert Iscove,0.4200713634490967,27.197879314422607,0.0332438983023166,0.0,0.0,Who directed the 1999 teen romantic comedy starring a man who died in the middle of the filming of Furious 7?
27, Sylvia Plath.,Sylvia Plath,0.386962890625,24.557532787323,0.9764361381530762,1.0,1.0,"Who committed suicide in 1963, David Malouf or Sylvia Plath?"
28," Albert Ogden ""Scoop"" Vorse Jr.","Albert Ogden ""Scoop"" Vorse Jr.",0.3620879650115967,26.15362548828125,1.0,1.0,1.0,"What was the name of the accomplished World War II naval ace who commanded squadron VF-80, retired from the U.S. Navy in 1959, and served with another legendary aviator born in 1905?"
29, 2005,2005,0.3531613349914551,24.372347116470337,1.0,1.0,1.0,"In which year was this former Detroit City Council member, with whom Sheila Cockrel had a fractious relationship with, first elected to the council?"
30, Yes.,no,0.3452708721160888,24.0195255279541,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
31, Piers Morgan,Piers Morgan,0.3628971576690674,24.335001707077023,1.0,1.0,1.0,"The fourth series of Britain's Got Talent was broadcast on ITV from 17 April 2010 to 5 June 2010, the show was hosted by Ant & Dec on ITV, while which British journalist and television personality currently working as a presenter on the Good Morning Britain TV show, and is also the editorial director of ""First News""?"
