idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0," San Diego State University was founded in 1897, while The Northcap University was founded in 1996.",San Diego State University,0.0528419017791748,10.534001111984251,0.6382696628570557,0.4,0.4,The 2014 NBA Playoffs MVP attended what college? 
1, Shirley Jones,Shirley Jones,0.1098873615264892,7.9139158725738525,1.0,1.0,1.0,Who played the mother in the 1970ies American musical sitcom that also starred child actress Suzanne Crough?
2," Brunswick, Victoria.","Brunswick, Victoria",0.0598344802856445,8.186830282211304,0.988922953605652,1.0,1.0,Which inner-city suburb is the birthplace of an alleged Australian contract killer missing since May 1985?
3, Cincinnati Reds,Cincinnati Reds,0.0565969944000244,7.934679269790649,1.0000001192092896,1.0,1.0,Ted Simmons was often overshadowed by the Hall of Fame catcher who played for what team?
4, 1945,1945,0.060183048248291,8.056164264678955,1.0000001192092896,1.0,1.0,"What year was the singer of ""wavelength"" born ?"
5," September 27, 2017.","September 13, 2017",0.1090717315673828,8.666981220245361,0.9511610865592957,0.6666666666666666,0.6666666666666666,"""Holiday Special"" is the third episode in the twenty-first season of the American animated television series ""South Park"", the twenty-first season of the American animated sitcom, premiered on Comedy Central on which date?"
6, Kenneth J. Alford,Kenneth J. Alford,0.07621431350708,8.31282377243042,1.0,1.0,1.0,"The composer of the operetta ""Chris and the Wonderful Lamp"" shares a nickname with what other composer?"
7, Yes.,no,0.1083099842071533,7.985372066497803,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
8, Le Château de la Belle au Bois Dormant,Sleeping Beauty Castle,0.0618758201599121,9.168816566467283,0.3265863060951233,0.0,0.0,What castle is based on the late-19th century Neuschwanstein Castle in Germany and is at the center of Disneyland Paris?
9," Montagu House, Portman Square.",Montagu House,0.1002147197723388,8.684956550598145,0.7681639790534973,0.6666666666666666,0.6666666666666666,Which house in London was destroyed by the Luftwaffe in 1940?
10, Cachar,Cachar,0.0735247135162353,8.063563346862793,1.0,1.0,1.0,The city where Shahid Sachindra Paul Road is in is the headquarters of what district?
11, Kiranjit Ahluwalia,Kiranjit Ahluwalia,0.1185991764068603,8.55798077583313,1.0,1.0,1.0,Which Indian woman is Provoked  story based on
12, Yes.,no,0.0731852054595947,7.926585912704468,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
13, Silesia,"40,000 km2",0.1036593914031982,8.08754849433899,0.20204858481884,0.0,0.0,"What is the area of this region of Central Europe located mostly in Poland, in which Złotniki Lubańskie was formerly part of the historic Upper Lusatia region at its border?"
14," Yes, in 2010.",no,0.0673849582672119,8.570620775222778,0.3146259188652038,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
15, United States,American,0.0708405971527099,7.965996742248535,0.6264461278915405,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?
