idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Lobund Institute for Animal Studies.,Lobund Institute for Animal Studies,0.0014176368713378,2.69589900970459,0.9848483800888062,0.9090909090909092,0.9090909090909092,Which institute involving animal life did Cavanaugh create at Notre Dame?
1,"These scholars argue that child labour is merely the symptom of a greater disease named poverty, and that banning all lawful work that enables the poor to survive will do more harm than good, leading to an increase in abuse of children.",only option for survival,0.0013666152954101,3.399963617324829,0.104494571685791,0.0434782608695652,0.0434782608695652,What do these scholars argue for keeping child labour as a practice?
2,"The text does not specify the exact origin of the children mentioned in the general context, but it does mention specific countries such as Brazil, India, Uzbekistan, Mali, and Ghana where child labor was prevalent.",slums,0.0012240409851074,3.2525737285614014,0.1731297522783279,0.0,0.0,Where did the children mainly come from?
3,More than half.,more than half,0.0012774467468261,1.3243074417114258,0.9653955698013306,1.0,1.0,What proportion of Estonian Russians see themselves as different from their Russian counterparts?
4,Boys and girls were victims of industrial accidents.,Boys and girls,0.0013556480407714,1.6098923683166504,0.540861964225769,0.5454545454545454,0.5454545454545454,Who were the victims of industrial accidents?
5,The A-series.,the A-series,0.0013201236724853,1.2936391830444336,0.972833514213562,1.0,1.0,What was McTaggart's first series called?
6,Professor of Chemistry and Physics.,Professor of Chemistry and Physics,0.0013494491577148,1.4200046062469482,0.9760823249816896,1.0,1.0,What professorship did Father Josh Carrier hold at Notre Dame?
7,"The second law of thermodynamics, as it arises in statistical mechanics, is a probabilistic law, stating that it is overwhelmingly likely that net entropy will increase.",not an absolute law,0.001382827758789,2.7870452404022217,0.3181947767734527,0.0666666666666666,0.0666666666666666,"What kind of law is the second law of thermodynamics, as it arises in statistical mechanics?"
8,"Poverty, lack of schools, and poor quality education hinder schooling for child labourers.",full-time work,0.0012483596801757,1.974276065826416,0.1148662567138671,0.0,0.0,What hinders schooling for child labourers?
9,Aristotle's definition of topos.,Aristotle's,0.0013260841369628,1.4591166973114014,0.6157328486442566,0.5714285714285715,0.5714285714285715,Whose definition of topos did Alhazen reject?
10,The Alliance for Catholic Education program offers a Master of Education program.,Alliance for Catholic Education,0.0012471675872802,1.7918694019317627,0.8388580083847046,0.5,0.5,Which program at Notre Dame offers a Master of Education degree?
11,"Albert Zahm, John Zahm's brother, built an early wind tunnel at Notre Dame.",an early wind tunnel,0.0012314319610595,2.102565050125122,0.4457091689109802,0.4444444444444445,0.4444444444444445,What did the brother of John Zahm construct at Notre Dame?
12,The Central Collegiate Hockey Association.,Central Collegiate Hockey Association,0.0013678073883056,1.4969613552093506,0.977038025856018,0.888888888888889,0.888888888888889,"Where did the Fighting Irish hockey team compete prior to a move to Hockey East, in terms of conference?"
13,"The third type of solution argues that the laws of physics are not time-reversal symmetric, citing certain processes in quantum mechanics, such as the weak nuclear force, as examples of time-asymmetric phenomena.",the laws are not time-reversal symmetric,0.0012176036834716,3.135446786880493,0.6861373782157898,0.3414634146341463,0.3414634146341463,What does the third type of solution to the problem of the direction of time argue?
14,An a priori notion that allows us to comprehend sense experience.,a priori notion,0.0012059211730957,1.736701726913452,0.5484335422515869,0.4285714285714285,0.4285714285714285,What did Kant describe time as?
15,25th riskiest country for child labor uncertainties.,25th,0.0013291835784912,1.633228778839111,0.2453529834747314,0.25,0.25,What was the Phillipines ranked as?
16,13 years old.,13,0.0013625621795654,1.3912508487701416,0.6933684349060059,0.5,0.5,How many nurses does Princess Margaret have on staff?
17,The water inside the bucket could possibly have a slight curve.,the bucket could be seen as rotating,0.0012598037719726,1.758380889892578,0.7099978923797607,0.3333333333333332,0.3333333333333332,What did Mach argue would happen if another object were introduce in the bucket's universe?
18,Mali.,Mali,0.0013263225555419,1.201676607131958,0.9725584387779236,1.0,1.0,What is the third largest exporter of gold in Africa?
19,114 million.,114,0.0012464523315429,1.348625898361206,0.6709126830101013,0.6666666666666666,0.6666666666666666,How many suras are in the Quran?
20,"Eric F. Wieschaus, a Medicine Nobel Prize winner.",Eric F. Wieschaus,0.0012378692626953,1.8065662384033203,0.7641677260398865,0.5454545454545454,0.5454545454545454,Which Notre Dame alum from the College of Science won a Nobel Prize?
21,The unclear definition of adolescence and how much time is needed for children to engage in activities crucial for their development is an issue in Africa with child labour definitions.,unclear definition of adolescence,0.0013527870178222,2.696209192276001,0.6434802412986755,0.2352941176470588,0.2352941176470588,What is an issue in Africa with child labour definitions?
22,2,two,0.0013446807861328,1.245891809463501,0.8183472156524658,0.0,0.0,How many types are Nepali works of art typically divided into?
23,"The Kroc Institute for International Peace Studies at the University of Notre Dame focuses on research, education, and outreach on the causes of violent conflict and the conditions for sustainable peace.",International Peace studies,0.001335859298706,2.9224331378936768,0.640108048915863,0.1764705882352941,0.1764705882352941,What does the Kroc Institute at Notre Dame focus on?
24,Max Scheler.,Max Scheler,0.0013775825500488,1.351440668106079,0.9797725081443788,1.0,1.0,Who did Waldemar Gurian receive his tutelage under while seeking his doctorate?
25,15,15,0.001239538192749,1.2410709857940674,1.0,1.0,1.0,How many cornerstones of this new way of thinking or religion were presented>
26,"A copper statue of Christ with arms upraised, with the legend ""Venite Ad Me Omnes"".",a copper statue of Christ,0.0013175010681152,2.216908693313598,0.8361109495162964,0.5,0.5,What is in front of the Notre Dame Main Building?
27,The Bengal Bouts tournament at Notre Dame raises money for the Holy Cross Missions in Bangladesh.,the Holy Cross Missions in Bangladesh,0.0013387203216552,2.035757303237915,0.6195058822631836,0.5454545454545454,0.5454545454545454,For what cause is money raised at the Bengal Bouts tournament at Notre Dame?
28,1803.,1803,0.0012717247009277,1.3545455932617188,0.9654371738433838,1.0,1.0,When did France sell Oklahoma's land to the US?
29,"Childhood, ability to attend regular school, and their physical, mental, social, or moral well-being.",deprives children of their childhood,0.0012643337249755,2.2066915035247803,0.3509463667869568,0.2,0.1,What does child labour deprive children of?
30,The Midwest Fencing Conference.,Midwest Fencing Conference,0.0012359619140625,1.4485924243927002,0.98058021068573,0.8571428571428571,0.8571428571428571,What when conference do the Notre Dame fencing teams take part in?
31,Special language.,special language,0.0012342929840087,1.295717716217041,0.936848759651184,1.0,1.0,"According to the Eternalist theory, what must we use to describe Homer?"
32,The main driving force behind child labour during the Industrial Revolution was the need for cheap labor to produce large quantities of goods.,economic hardship,0.0013842582702636,2.3551483154296875,0.3561921119689941,0.0,0.0,During the Industrial Revolution what was the main driving force behind child labour?
33,1842,1842,0.0012369155883789,1.293553352355957,1.0000001192092896,1.0,1.0,When did the Qing surrender to the British?
34,"Year round, 7 days a week.",year round,0.0012452602386474,1.567610502243042,0.6386914849281311,0.5,0.5,What time were home manufactoring activities for children taking place?
35,1781.,1781,0.0012757778167724,1.3473725318908691,0.9769490957260132,1.0,1.0,When did Kant publish one of the most influential works in the history of the philosophy of space and time.
