idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0," Sally Bowles in the 1972 film ""Cabaret"".",Sally Bowles,0.0494365692138671,9.610566854476929,0.7073907852172852,0.4444444444444445,0.4444444444444445,What is the Academy Award-winning role of the actress who also starred Stepping Out?
1," No, Black Stone Cherry is an American hard rock band, while Gene Loves Jezebel is a British rock band.",no,0.0576400756835937,10.98755145072937,0.2018032819032669,0.1,0.1,Are Chris Marker and Yvonne Rainer American?
2, Marlene Dietrich.,Marlene Dietrich,0.11517333984375,8.622375726699829,0.977912187576294,1.0,1.0,Inger Stender earned the description of being Denmark's version of what German actress?
3, 1955,1955,0.0554792881011962,8.379319906234741,0.9999999403953552,1.0,1.0,Google's rival santa tracker has existed since what year?
4," No, Walk the Moon is from Cincinnati, Ohio, and After Midnight Project is from Los Angeles, California.",no,0.0793724060058593,10.768869161605837,0.1846763491630554,0.1111111111111111,0.1111111111111111,Are Chris Marker and Yvonne Rainer American?
5, No.,no,0.0562136173248291,8.238118648529053,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
6," Over 3,000.","over 3,000",0.0486252307891845,8.751683235168457,0.97272926568985,1.0,1.0,How many employees does Denise Coates's business have?
7, Osage County.,Osage County,0.0707635879516601,8.531148195266724,0.984826385974884,1.0,1.0, U.S. Route 60 in Oklahoma runs through a city that is the county seat of what county?
8, Ron Weasley,"Ronald Bilius ""Ron"" Weasley",0.1568279266357422,8.384340763092041,0.7428593635559082,0.6666666666666666,0.6666666666666666,"Yūki Tokiwa (常盤 祐貴 , Tokiwa Yūki , born on August 16, 1991 in Hyōgo-ken) is a Japanese voice actor, he  is the official Japanese voice dub-over artist for actor: ""Rupert Grint"" as which fictional character in J. K. Rowling's ""Harry Potter"" series?"
9, contracts through it.,contracts through,0.0544698238372802,8.513211488723755,0.8732007741928101,0.8,0.8,A airline headquartered in Wilmington Air Park does what for Amazon Prime Air?
10," No, they do not. The Telescopes are an English band, while Ubiquitous Synergy Seeker is a Canadian band.",no,0.0960016250610351,11.483530521392822,0.0967369452118873,0.1052631578947368,0.1052631578947368,Are Chris Marker and Yvonne Rainer American?
11, 1998,1991,0.0509021282196044,8.372851371765137,0.6151503324508667,0.0,0.0,What year did the book come out that the film Dev Patel and Jeremy Irons starred in?
12, David Walliams,David Walliams,0.0688560009002685,8.359419584274292,0.9999998807907104,1.0,1.0,Who hosted Wall of Fame that the daughter of Bernie Ecclestone was featured in?
13, Russian,Armenian and Russian descent.,0.0508379936218261,8.127810001373291,0.597737729549408,0.4,0.4,"What is the origin of the conductor of Where are You, my Brothers?"
14, the A160.,the A160,0.0973248481750488,8.567965030670166,0.988386332988739,1.0,1.0,"Lindsey Oil Refinery lies to the north of a British oil refinery in South Killingholme, that is situated south of the railway line next to what?"
15, Robin Pingeton.,Robin Pingeton,0.0498554706573486,8.511609315872192,0.987462282180786,1.0,1.0,Who was the coach of the Missouri Tigers women's basketball team that was hired in 2010?
