idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Fifth Estate.,Beauty and the Beast,0.2617928981781006,1.986898183822632,0.2157735079526901,0.2857142857142857,0.2857142857142857,Evermore was written for what 2017 American musical romantic fantasy film that was directed by Bill Condon?
1,Diana Quick.,Diana Marilyn Quick,0.2834804058074951,0.6425507068634033,0.8464491367340088,0.8,0.8, Revengers Tragedy is a film that stars what English Actress?
2,Liverpool.,Liverpool,0.5332157611846924,0.587270975112915,0.959426999092102,1.0,1.0,"Mike Dee is a former President of Fenway Sports Group, owner of which Premier League football team?"
3,The United States.,United States,0.3583936691284179,0.6883137226104736,0.8440276384353638,0.8,0.8,Where is the owner of Next big sound provides analytics for online music available?
4,1990,1964,0.359184980392456,0.780113935470581,0.5903548002243042,0.0,0.0,"What year  was this wrestler who was the challenger to the Undertaker  WWF World Heavyweight Championship on May 11, 1997, was born?"
5,Matt Thiessen.,Brian Hugh Warner,0.2558560371398926,0.7596399784088135,0.4012640714645386,0.0,0.0,What is the birth name of the person who inspired the song My Girlfriend?
6,"Yes, Jenůfa and The Knot Garden are operas.",yes,0.3079338073730469,1.1062300205230713,0.1837916076183319,0.1999999999999999,0.1999999999999999,Can Fraxinus and Onoclea both be found in North America?
7,Danny Kaye.,Danny Kaye,0.3475608825683594,0.6891651153564453,0.9664499759674072,1.0,1.0,"Which American actor, singer, dancer, and comedian was remembered for recording with a group including Leo Friedman and Don Ripps?"
8,Miller Park.,Miller Park,0.3724508285522461,0.478952407836914,0.98215913772583,1.0,1.0,Where did Alex Gonazlez play his home games when he played for the Milwaukee Brewers?
9,Ivan Passer is older.,Ivan Passer,0.3677523136138916,0.6823163032531738,0.8533134460449219,0.6666666666666666,0.6666666666666666,"Who is older, Li Yang or Ivan Passer?"
10,Roberto Martínez.,Roberto Martínez,0.2615313529968261,0.7268412113189697,0.9730386734008788,1.0,1.0,Which Spanish football coach born in 1973 was announced as the new Everton manager in 2013?
11,Richard E. Byrd.,Richard E. Byrd,0.2646620273590088,0.8246665000915527,0.9863343834877014,1.0,1.0,What American naval officer who specialized in feats of exploration name Mount Harkness after Bruce Harkness?
12,Yes.,no,0.3705959320068359,0.5945501327514648,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
13,Graham Cantwell.,Graham Cantwell,0.3192634582519531,0.7713556289672852,0.9882022738456726,1.0,1.0,"Who, Peter Duffell or Graham Cantwell, is an Irish film and television director, best known for directing the feature film ""Anton""?"
14,Arizona.,Phoenix,0.4281787872314453,0.6570699214935303,0.7096928954124451,0.0,0.0,What U.S. state capitol has a population of more than one million residents and is 144 miles south of a census-designated place (CDP) in Navajo County?
15,Maoming.,Maoming,0.2884695529937744,0.6256706714630127,0.968223750591278,1.0,1.0,"What city handled 16.8 million tons of cargo,  Maoming or Jinzhou, Hebei?"
