idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, 1997,1997,0.0005049705505371,0.5229237079620361,1.0000001192092896,1.0,1.0,"""Oranges Are Not The Only Fruit""  was written by an award winning writer who also wrote a novel about human relationships and physics in what year?"
1, Taken,Taken,0.000535249710083,0.2559750080108642,1.0,1.0,1.0,What film did the Director of the Global Partnership to End Violence Against Children act in that is a 2008 English-language French action thriller film directed by Pierre Morel?
2, Ari Behn,Ari Behn,0.0005061626434326,0.4835743904113769,1.0,1.0,1.0,"Who wrote the 1999 short stories collection, ""Trist som faen,"" and was also given two pieces of furniture by Liv Mildrid Gjernes to as a wedding gift from the Norwegian government?"
3, Both are US Supreme Court cases.,Supreme Court case,0.0005180835723876,0.9278895854949952,0.7539257407188416,0.6666666666666666,0.6666666666666666,What do United States v. Nixon and Lone Wolf v. Hitchcock have in common?
4," Yes, they were both directors.",yes,0.0005145072937011,0.9271411895751952,0.1759434938430786,0.3333333333333333,0.3333333333333333,Can Fraxinus and Onoclea both be found in North America?
5, Yes.,yes,0.0005133152008056,0.3594064712524414,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
6, Ebbsfleet United.,Ebbsfleet United,0.000490665435791,0.7128562927246094,0.989384949207306,1.0,1.0,"Daniel Trevor ""Danny"" Kedwell, is an English footballer who plays as a forward for which club, currently named the Vanarama National League for sponsorship reasons, is the top division of the National League in English football?"
7, The Very Best of Cher: The Video Hits Collection,The Very Best of Cher: The Video Hits Collection,0.0005218982696533,1.266984939575195,1.000000238418579,1.0,1.0,Cher's title track from her 22nd album is featured in what video anthology?
8, Born to Run,Born to Run,0.000504732131958,0.487497329711914,1.0000001192092896,1.0,1.0,"Tenth Avenue Freeze-Out  is the second song on which of Bruce Springsteen's breakthrough album, that is the third studio album by American singer-songwriter Bruce Springstee?"
9, 2011,2011,0.00050950050354,0.4800655841827392,1.0,1.0,1.0,"Ikemen desu ne, released in which year, is a Japanese television series, it is the Japanese remake of the Korean musical romantic comedy television drama ""You're Beautiful""?"
10, Thor.,Thor,0.0005173683166503,0.3649544715881347,0.9496771097183228,1.0,1.0,What did Vincente Colletta work on that is based on the Norse mythological deity of the same name?
11," No, Halldór Laxness is Icelandic and Daphne du Maurier is English.",no,0.0005261898040771,2.403531312942505,0.1627540290355682,0.1538461538461538,0.1538461538461538,Are Chris Marker and Yvonne Rainer American?
12, Kree,Kree,0.0004985332489013,0.3699193000793457,1.0000001192092896,1.0,1.0,There is a recurring theme in two American comic books published by Marvel Comics. One has a character Doctor Minerva while the other has a character Rauul. What name do these two comics have in common?
13, American,American,0.0005028247833251,0.2456872463226318,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?
14, Jan Švankmajer,Jan Švankmajer,0.0005125999450683,0.8211994171142578,1.0,1.0,1.0,"Between Gillo Pontecorvo and Jan Švankmajer, who has more diverse job experience?"
15," Chinua Achebe's ""Things Fall Apart"".",Chinua Achebe,0.0012280941009521,1.39393949508667,0.6617926359176636,0.5,0.5,"Pete Edochie, Nigerian actor, played the lead role in an NTA adaptation of what Nigerian novelist, poet, professor and critic's best selling novel?"
