idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Spam,Hormel Foods Corporation,0.0004878044128417,0.9612698554992676,0.2058035135269165,0.0,0.0,Prem is similar to the luncheon loaf made by what company?
1, Nick Drake,Tír na nÓg,0.0005271434783935,0.7332119941711426,0.263375848531723,0.0,0.0,"What band recorded a cover song on their album Live at Sirius from the artist whose debut album was ""Five Leaves Left""? "
2, Sarah MacLean,Sarah MacLean,0.0004951953887939,0.9623618125915528,0.9999999403953552,1.0,1.0,Who wrote the 2014 RITA Award winning novel No Good Duke Goes Unpunished?
3, Ted Shackelford,"Theodore Tillman ""Ted"" Shackelford III",0.0004918575286865,1.2133004665374756,0.7938234806060791,0.5714285714285715,0.5714285714285715,"What actor appeared in the CBS television series ""Knots Landing"" and the movie ""Sweet Revenge""?"
4, Tenko,Son of the Pink Panther,0.0004904270172119,0.7405164241790771,0.2163455486297607,0.0,0.0,What 1993 movie featured the actor of Imperial Japanese Army Major Yamauchi?
5, Cleveland,Akron,0.0004880428314208,0.5031793117523193,0.733784019947052,0.0,0.0,Which city in Ohio hosted the soccer competition for Gay Games 9?
6, No,no,0.0004832744598388,0.5053699016571045,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
7, No. Lorraine Hansberry was American and Tristan Tzara was Romanian and French.,no,0.0005109310150146,4.494929313659668,0.1446981132030487,0.1538461538461538,0.1538461538461538,Are Chris Marker and Yvonne Rainer American?
8, Tim Murphy,Tim Murphy,0.0004942417144775,0.7422902584075928,1.0000001192092896,1.0,1.0,"Who has represented the congressional district for Wilkins Township, Allegheny County, Pennsylvania since 2003"
9, Melody Time (1948) is older than Old Yeller (1957).,Melody Time,0.000493049621582,4.259956359863281,0.5789077877998352,0.3636363636363636,0.3636363636363636,"Which movie is older, Melody Time or Old Yeller?"
10, 1953,1952,0.0004847049713134,0.9788029193878174,0.7782381772994995,0.0,0.0,Andrew Brackman is represented by a sports agent born in which year ?
11, Ashley Roberts,Ruthie Henshall,0.0005185604095458,0.7390995025634766,0.4241477847099304,0.0,0.0,Who joined The Ice Panel and is an English actress?
12, The UEFA Cup.,UEFA cup,0.0004909038543701,1.219132900238037,0.916165828704834,0.8,0.8,"Inter Milan, coached by legendary manager Giovanni Trappatoni, missed out on the scudetto title in 1991, but what trophy did they win?"
13, The Cincinnati Bengals.,Cincinnati Bengals,0.0004909038543701,1.2236714363098145,0.937159538269043,0.8,0.8,Team Pacman was a professional wrestling tag team that included a cornerback and return specialist for what team?
14, 1963,1963,0.0005040168762207,0.9770305156707764,1.0,1.0,1.0,Kenlake State Resort Park is part of a United States National Recreation Area that was designated a national recreation area by President John F. Kennedy in what year?
15, Kelly Macdonald,Kelly Preston,0.0004847049713134,1.2117745876312256,0.7343830466270447,0.5,0.5,Five Candles was used in a Michael Keaton film who stars who as the female lead ?
16, James LaBrie,James LaBrie,0.0004842281341552,1.211895227432251,1.0,1.0,1.0,What is the name of Canadian vocalist and songwriter who is in both Explorers Club and Dream Theater?
17, Anwar Sadat,Anwar Sadat,0.0004870891571044,1.209857940673828,1.0,1.0,1.0,"What is the name of this President of Egypt, who was assassinated and for who Tahseen Bashir served as a confident and spokesman?"
18, Alastair Cook,Alastair Cook,0.000493049621582,1.2553071975708008,1.0,1.0,1.0,"Who led the England cricket team during the 2009-10 tour to Bangladesh, where regular England captain Andrew Strauss controversially missed the tour and Bangladesh was captained by the current Twenty20 International captain as of April 2017 who is well known for his aggressive batting, controlled bowling and athletic fielding?"
19, Truman Capote,Truman Capote,0.0004878044128417,0.9740550518035888,1.0,1.0,1.0,Fever Pitch was the final film for the director who shot the film based on the non-fiction novel by whom?
20, 1923,1931,0.0004878044128417,0.9792251586914062,0.7477218508720398,0.0,0.0,"Sanghamitra Bandyopadhyay a professor at theIndian Statistical Institute, a public university established in what year?"
21, Grace Moore,Grace Moore,0.0004897117614746,0.745546817779541,1.0000001192092896,1.0,1.0,"Give Us This Night (1936) was attempting to build on the popularity of what American soprano nicknamed the ""Tennessee Nightingale?"""
22, Jinchang,Jinchang,0.0004968643188476,0.9818201065063475,1.0000001192092896,1.0,1.0,Zhuanghe and Jinchang are both cities in the People's Republic of China. Which city is situated in the centre of Gansu province?
23, Ken Loach,Mark L. Lester,0.0004961490631103,0.9731554985046388,0.3021364510059356,0.0,0.0,"Who was a successful film director, Rex Wilson or Mark L. Lester?"
24," June 21, 1985","June 21, 1985",0.0004858970642089,1.9304163455963133,1.0,1.0,1.0,"""Young Girls"" is a song by American singer-songwriter Bruno Mars, it's reminiscent of the individual known professionally, Lana Del Rey's work, the American singer, songwriter, and model, Elizabeth Woolridge Grant, was born on which date?"
25, Hawkesbury River,Sydney,0.0004904270172119,1.2102246284484863,0.4920031428337097,0.0,0.0,Which city is located south of the council formed during amalgamation of Gosford and Wyong  and 60km from Mooney Mooney Creek?
26, Robert Ray,Robert William Ray,0.0005207061767578,0.7389230728149414,0.94781756401062,0.8,0.8,"Who was the lawyer who investigated multiple scandals, including one sometimes called Travelgate?"
27, British Airways High Life Magazine.,British Airways High Life Magazine,0.0004909038543701,1.6820080280303955,0.9696310758590698,1.0,1.0,"In 2017, which magazine featured both ""The Adventurer"" and a former International Space Station (ISS) crew member?"
28, 1998,"February 11, 1998",0.0005083084106445,0.972641944885254,0.771252453327179,0.5,0.5,When was the recording artist behind American Teen born?
29, John Bilezikjian,John Bilezikjian,0.0005016326904296,1.4486823081970217,1.000000238418579,1.0,1.0,Who was born first Steve Bedrosian or John Bilezikjian ?
30, Jacques Tourneur,Jacques Tourneur,0.0004796981811523,1.2085669040679932,1.0000001192092896,1.0,1.0,"Who directed the film of which ""Cat Girl"" was an unofficial remake?"
31, No.,"an American lawyer, politician and statesman",0.0004994869232177,0.738142728805542,0.0808624625205993,0.0,0.0,Were Roy Grow and Frank B. Kellogg both professors?
