idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,They are both cities in China.,China,0.3293704986572265,2.32645320892334,0.4774954915046692,0.2857142857142857,0.2857142857142857,"What country does Yushu City, Qinghai and Zunhua have in common?"
1,L. Frank Baum.,L. Frank Baum,0.3284580707550049,1.1513855457305908,0.9869771003723145,1.0,1.0,Who created the fictional character that is the main protagonist and has an Uncle Henry in the Oz novels?
2,"The 2017 East Asian Games was scheduled to take place in Fukuoka, Japan, but was scrapped.","August 24 to 31, 2019",0.7328047752380371,1.8939805030822756,0.132146954536438,0.0952380952380952,0.0952380952380952,"What dates will the games preceded by the 2017 games scheduled in Fokuoka, Japan occur?"
3,The 15th century.,the 15th century,0.4097750186920166,1.36142897605896,0.977820634841919,1.0,1.0,The principal building in the village of Guthrie dates back to what century?
4,A municipality.,"""comune""",0.6007001399993896,1.0251164436340332,0.4139835834503174,0.0,0.0,"What is Fanna, located about 100km northwest of Trieste, Italy known as?"
5,Danny Elfman.,Danny Elfman,0.3531932830810547,1.0286056995391846,0.9786641597747804,1.0,1.0,"Who composed the musical score of this 1988 American Christmas comedy film that starred Bill Murray and had The Love You Take, as part of its soundtrack?"
6,Tom Ford.,A Single Man,0.2705152034759521,0.9835729598999025,0.2221390157938003,0.0,0.0,Herieth Paul is a Tanzanian fashion model who has walked for an American fashion designer who directed what 2009 film?
7,1861-1868.,1804 to 1868,0.6467642784118652,1.3226327896118164,0.7510159015655518,0.4,0.4,When the city was the capital of Georgia where John Milledge Academy campus is located on?
8,Streetwise.,Streetwise,0.3702490329742431,0.8883092403411865,0.9724149703979492,1.0,1.0,"Which film came out first, Ring of Fire or Streetwise?"
9,Tim & Eric.,Tim & Eric,0.3012716770172119,1.1773347854614258,0.9823521375656128,1.0,1.0,Which comedy duo is one of the creators of Jash best known for being half of?
10,"None, the text does not mention any Royal concerts performed by Romany Wood.",Royal Charity Gala,0.3120884895324707,1.3593575954437256,0.3570479154586792,0.125,0.125,What two Royal concerts were performed by Sir Richard Henry Simpson Stilgoe collaborator Romany Wood?
11,1976.,1976,0.3044912815093994,1.1159396171569824,0.9464104771614076,1.0,1.0,"Rhythm Heritage and a one eyed singer recorded the theme music for ""Keep Your Eye On The Sparrow"" in which year?"
12,Gillian Chung.,Gillian Chung,0.4029350280761719,1.1225833892822266,0.982973039150238,1.0,1.0,What Hong Kong singer and actress was born Chung Dik-san and starred in The Twins Effect?
13,Terry Gilliam.,Terry Gilliam,0.326608657836914,1.1044433116912842,0.9828261733055116,1.0,1.0,"The actor that played Herman Stiles on ""Evening Shade"" also stars with Robin Williams and Jeff Bridges in a 1991 film directed by who?"
14,Celtic.,Celtic tribe,0.2870802879333496,0.9281353950500488,0.7099524736404419,0.6666666666666666,0.6666666666666666,"From which ethnic tribe hail the Catuvellani, a settlement of whose can be found near the city of St Albans in Hertfordshire?"
15,The Phil Silvers show.,Peaky Blinders,0.3163349628448486,1.2518470287322998,0.186550498008728,0.0,0.0,Which of the historical crime drama television series on which Charlie Murphy will appear was created by Steven Knight and produced by Caryn Mandabach Productions and Tiger Aspect Productions?
