idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0," The film was ""The Twilight Saga: Breaking Dawn – Part 2"".",Beauty and the Beast,0.0492792129516601,10.362568855285645,0.3558366894721985,0.1428571428571428,0.1428571428571428,Evermore was written for what 2017 American musical romantic fantasy film that was directed by Bill Condon?
1, Diana Quick,Diana Marilyn Quick,0.0468528270721435,8.676669597625732,0.8658981919288635,0.8,0.8, Revengers Tragedy is a film that stars what English Actress?
2, Liverpool.,Liverpool,0.0460314750671386,8.684000730514526,0.959426999092102,1.0,1.0,"Mike Dee is a former President of Fenway Sports Group, owner of which Premier League football team?"
3, United States.,United States,0.057941198348999,8.829841375350952,0.9286460876464844,1.0,1.0,Where is the owner of Next big sound provides analytics for online music available?
4, 1968,1964,0.049260139465332,8.794528007507324,0.7250483632087708,0.0,0.0,"What year  was this wrestler who was the challenger to the Undertaker  WWF World Heavyweight Championship on May 11, 1997, was born?"
5, Matt Thiessen,Brian Hugh Warner,0.0481722354888916,8.820188283920288,0.4061892032623291,0.0,0.0,What is the birth name of the person who inspired the song My Girlfriend?
6, Yes.,yes,0.0459892749786376,8.681173086166382,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
7, Danny Kaye.,Danny Kaye,0.0469191074371337,8.9345703125,0.9664499759674072,1.0,1.0,"Which American actor, singer, dancer, and comedian was remembered for recording with a group including Leo Friedman and Don Ripps?"
8, Maryvale Baseball Park,Miller Park,0.0630066394805908,8.941174983978271,0.5255832672119141,0.4,0.4,Where did Alex Gonazlez play his home games when he played for the Milwaukee Brewers?
9, Ivan Passer is older.,Ivan Passer,0.0539443492889404,9.209475755691528,0.8533134460449219,0.6666666666666666,0.6666666666666666,"Who is older, Li Yang or Ivan Passer?"
10, Roberto Martínez,Roberto Martínez,0.0499055385589599,8.929241180419922,1.0000001192092896,1.0,1.0,Which Spanish football coach born in 1973 was announced as the new Everton manager in 2013?
11, Richard E. Byrd.,Richard E. Byrd,0.0463497638702392,9.18766474723816,0.9863343834877014,1.0,1.0,What American naval officer who specialized in feats of exploration name Mount Harkness after Bruce Harkness?
12, Yes.,no,0.0491459369659423,8.67652177810669,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
13, Graham Cantwell,Graham Cantwell,0.0468828678131103,8.807252645492554,1.0,1.0,1.0,"Who, Peter Duffell or Graham Cantwell, is an Irish film and television director, best known for directing the feature film ""Anton""?"
14, Arizona.,Phoenix,0.0620315074920654,8.702314853668213,0.7096928954124451,0.0,0.0,What U.S. state capitol has a population of more than one million residents and is 144 miles south of a census-designated place (CDP) in Navajo County?
15, Maoming,Maoming,0.0596315860748291,8.679940700531006,1.0,1.0,1.0,"What city handled 16.8 million tons of cargo,  Maoming or Jinzhou, Hebei?"
