idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Hayao Miyazaki,Studio Ghibli,0.0004961490631103,1.003002643585205,0.4429945945739746,0.0,0.0,Who produced the Academy Award winning animated film that Michiyo Yasuda provided the colour designs for?
1, TV Asahi,based in New York City,0.0005233287811279,0.572516679763794,0.2823523283004761,0.0,0.0,Where is the network that first aired Digimon Fusion located?
2, 1971,"May 10, 1971",0.0011913776397705,0.5569045543670654,0.8075062036514282,0.5,0.5,"When is the american Rapper who sang ""Flava in Ya Ear"" born "
3, Mikhail Kuzmin.,Mikhail Kuzmin,0.000504732131958,0.8328006267547607,0.9825000762939452,1.0,1.0,"Yury Yurkun, was a Russian writer and painter, lover of which poet, he was a Russian poet, musician and novelist, a prominent contributor to the Silver Age of Russian Poetry?"
4, Emperor of Japan,Emperor of Japan,0.0004887580871582,0.5525782108306885,1.0000001192092896,1.0,1.0,Emperor Go-Toba was what head of the Imperial Family in Japan?
5, Winona LaDuke,Winona LaDuke,0.000490665435791,0.8302068710327148,1.0,1.0,1.0,What native american woman was the first to receive an electoral vote for Vice President of the United States in 2016 was also nominated for Vice President of the United States in 2000?
6, The Brooklyn Robins.,Brooklyn Robins,0.0005037784576416,0.8170075416564941,0.9718377590179444,0.8,0.8,Who advanced to their first World Series in 1916?
7, Barry Jenkins.,Barry Jenkins,0.0004937648773193,0.5536575317382812,0.9739747047424316,1.0,1.0,The nominations for the 16th Vancouver Film Critics Circle Awards were four moninations went to an American coming-of-age drama film written and directed by who?
8, Virgin Group.,the Virgin Group,0.0006923675537109,0.5651161670684814,0.9466126561164856,0.8,0.8,"Rosa Branson MBE is the daughter of Clive Branson and Noreen Branson, and a second cousin of Richard Branson who founded what group which controls more than 400 companies?"
9, Peter Jackson,Peter Jackson,0.0005812644958496,0.4264900684356689,0.9999999403953552,1.0,1.0,Nancy Steiner developed costumes for a 2009 supernatural drama film directed by whom?
10," December 28, 2011","December 28, 2011",0.0015130043029785,1.0881385803222656,1.0,1.0,1.0,When was the one of the writer of  American Desperado except Evan Wright died?
11, Australian,Australian,0.0005059242248535,0.2885525226593017,1.0000001192092896,1.0,1.0,Gary McCaffrie has collaborated with the actor and comedian of what nationality?
12, Grafton County,Grafton County,0.0006682872772216,0.6845688819885254,1.000000238418579,1.0,1.0,Plymouth Regional High School is located in what county?
13, Alex Haley,Alex Haley,0.0004851818084716,0.4566035270690918,1.0000001192092896,1.0,1.0,"Roots: The Gift is a 1988 television film, it is the third installment of the ""Roots"" series, which traces the maternal family history of an African American author, starting with his fourth great-grandfather Kunta Kinte, a character in the novel Roots by which African American author?"
14, No,no,0.0004868507385253,0.2877192497253418,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
15, Brother's Keeper,Brother's Keeper,0.0005104541778564,0.5609126091003418,1.0,1.0,1.0,What television drama on TVB is based on a bakery started by selling peanut brittle and ginger candy on a pushcart in Macau?
