idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, The North Sea.,North Sea,0.0008511543273925,2.097003698348999,0.9457703828811646,0.8,0.8,Krystkongres is usually held by members of the students who live near what body of water?
1, Slovenia.,Slovenia,0.0008950233459472,1.2515206336975098,0.9449217319488524,1.0,1.0,"In which country was the coach of ND Črnuče, during the mid 1900s, born?"
2, Franz Liszt,Franz Liszt,0.0008502006530761,1.617969274520874,1.0,1.0,1.0,"Who was the 19th century Hungarian composer who wrote a rendition of ""Hungarian Rhapsody No. 2?"
3, German Pinscher,German Pinscher,0.0008463859558105,1.615114450454712,1.0,1.0,1.0,In between German Pinscher and Berger Blanc Suisse who got the full acceptance to AKC in 2003?
4, The Blank Generation,The Blank Generation,0.0008521080017089,1.6319983005523682,1.0,1.0,1.0,"What is the earliest published D-I-Y ""home movies"" of New York punk's birth filmed by Amos Poe and Ivan Kral, Koyaanisqatsi or The Blank Generation?"
5, Jeremy Scott,Moschino,0.0008502006530761,1.2297708988189695,0.3153301477432251,0.0,0.0,What fashion house is the person who redesigned the VMA trophies creative director of?
6, New York City.,New York City,0.0008456707000732,2.0857064723968506,0.9656890034675598,1.0,1.0,Q: Staten Island and 125 Greenwich Street are both places in which City? A: New York City
7, Halle Berry,Halle Maria Berry,0.000838279724121,1.6310536861419678,0.94166100025177,0.8,0.8,"Who won the 2002 Academy Award for Best Actress for her performance in the romantic drama ""Monster's Ball"", and starred in a 1998 American political comedy film starring Warren Beatty ?"
8," Approximately 3,700","3,700 personnel",0.0008487701416015,2.3922996520996094,0.5999771356582642,0.6666666666666666,0.6666666666666666,How many people are in the Royal Norwegian Navy?
9, Eddie Murphy,Eddie Murphy,0.0008351802825927,1.2276268005371094,1.0000001192092896,1.0,1.0,What comedian who starred on Saturday Night Live later appeared in A Thousand Words?
10, T.S. Eliot,Faber and Faber,0.0008399486541748,2.395471572875977,0.184494137763977,0.0,0.0,"Etcetera is a fictional character in Cats, which is the musical play based on a collection of poems that was published by who?"
11, bison,prairie oysters,0.0008478164672851,1.2337167263031006,0.2295864820480346,0.0,0.0,"What is the other name in Canada for one of the dishes served in ""Rocky Mountain cuisine""?"
12, Gary Glitter,Paul Francis Gadd,0.0008447170257568,1.6164312362670898,0.3622776567935943,0.0,0.0,"What was the real name of the performer who released an album called ""Silver Star""?"
13, Hong Kong.,Hong Kong,0.0008542537689208,1.6862177848815918,0.9702165722846984,1.0,1.0,The artist who released the album Xposed is based in which city?
14, Shelby,Craig,0.0008466243743896,0.8448660373687744,0.4899273216724396,0.0,0.0,What is the middle name of successful candidate in The 2004 United States Senate election in Alabama ?
15, Yes,no,0.0008406639099121,0.8368146419525146,0.7334951162338257,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
16, 15,15,0.0008494853973388,1.2337830066680908,1.0,1.0,1.0,"""Littlest Things"" is a song by an English singer who left school at what age?"
17, The Fantastic Four,Scott Lang and Hank Pym,0.0008430480957031,1.6151089668273926,0.203992873430252,0.0,0.0,Joe Cornish co-wrote a film based on what characters?
18, Sandra Dallas has written more non-fiction books.,"Sandra Dallas is an award-winning American author of 13 adult novels, 2 children's novels, and 7 non-fiction books.",0.000849962234497,3.946859836578369,0.7393421530723572,0.3448275862068965,0.3448275862068965,Has Judy Blume or Sandra Dallas written more non fiction books?
19, Brian Taylor,the Seven Network,0.0008447170257568,1.231297492980957,0.1697997152805328,0.0,0.0,For whom does the commentator other than Dennis Cometti on AFL Live comment for on television?
20, Yes,yes,0.0008482933044433,0.8393685817718506,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
21, Peter Schamoni,Peter Schamoni,0.0008409023284912,2.007984161376953,1.0000001192092896,1.0,1.0,"Who has directed more films, Manish Gupta or Peter Schamoni?"
22, Chicago Enforcers,XFL,0.0008387565612792,2.016120433807373,0.1345194578170776,0.0,0.0,"John Edward Avery, Jr. played for what team that only played one season in 2001"
23, Yes,yes,0.0008611679077148,0.8473143577575684,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
24, Time,Time,0.0008718967437744,0.840803861618042,0.9999999403953552,1.0,1.0,Denver Nicks has written several pieces including one about Bradley Manning and is a staff writer for which popular magazine?
25, Actuality film,documentary,0.0008389949798583,1.628159523010254,0.5237116813659668,0.0,0.0,WHat genre are both Game Face and Junket Whore?
26, Tennis,tennis,0.0008625984191894,0.8473250865936279,0.9999999403953552,1.0,1.0,Which sport do both John Austin and Todd Woodbridge play?
27, Emma Roberts,Emma Roberts,0.0008542537689208,1.2367546558380127,1.000000238418579,1.0,1.0,"What actress starred with James Franco in Palo Alto and played Kristina Jung in ""Blow""?"
28, Casting By,"""Casting By""",0.0008509159088134,1.2394325733184814,0.9409623146057128,1.0,1.0,What is the name of the documentary about the casting director for the 1980 movie starring John Travolta and Debra Winger?
29, The 2015 NHL Entry Draft.,BB&T Center in Sunrise,0.0008492469787597,3.585268020629883,0.0574629046022892,0.0,0.0,"Described at the age of 17 as ""the new face of American hockey,"" this person was selected in a draft held at what institution in 2015?"
30, D6 Space,D6 Space,0.0008525848388671,1.7050154209136963,1.0,1.0,1.0,"Star Wars: The Roleplaying Game's game system was slightly modified and rereleased in 2004 as which generic science fiction role-playing game (RPG) based on the ""D6 System""?"
31, Rakshakudu,Rakshakudu,0.0008327960968017,2.02274751663208,1.0,1.0,1.0,What is the title of the film that stars the 1998 Jnanpith Award winning actor Girish Karnad when it dubbed into Telugu?
32," Fair Oaks Mall is located in Fair Oaks, Fairfax County, Virginia, just northwest of the city of Fairfax.","Fairfax County, Virginia",0.0008320808410644,9.054458379745483,0.530105710029602,0.2857142857142857,0.2857142857142857,Where is the Fair Oaks Mall located?
33, Javi Martínez,defensive midfielder or a central defender.,0.0008695125579833,2.413146495819092,0.3483214378356933,0.0,0.0,Mario Gómez was teammates with a Spanish footballer that plays what two positions and had the 2nd highest transfer fee in the Bundesliga?
34, Facility management,Pulsion Technology,0.0008635520935058,1.239570379257202,0.1378671824932098,0.0,0.0,What company develops mobile software products in the discipline that focuses upon the efficient and effective delivery of support services?
35, Liam Neeson,Schindler's List,0.0008480548858642,1.6320385932922363,0.2865707278251648,0.0,0.0,What 1993 movie was Emilie Schindler's husband the subject of?
36, 1977,1977,0.0008435249328613,1.6380455493927002,1.0,1.0,1.0,"American Eagle Outfitters, Inc. is an American clothing and accessories retailer, headquartered in the Southside Works Neighborhood of Pittsburgh, Pennsylvania, it was founded in which year, by brothers Jerry and Mark Silverman as a subsidiary of Retail Ventures, Inc.?"
37, Towson,Woodlawn,0.0008423328399658,1.242605447769165,0.2353262305259704,0.0,0.0,"WHich unincorporated community and census-designated place in Baltimore County, Maryland hosts a social insurance program consisting of retirement, disability, and survivors' benefits"
38, Robin Hardy,Robin Hardy,0.0008497238159179,1.2506530284881592,1.0,1.0,1.0,"Geraldine ""Gerry"" Cowper, is an English actress who is best known for playing Rowan Morrison in The Wicker Man, a 1973 British mystery horror film directed by who?"
39, Naval Base Kitsap,Naval Base Kitsap,0.0008423328399658,2.017219305038452,1.0000001192092896,1.0,1.0,Naval Submarine Base Bangor has merged into which Washington state Navy base?
40, 1971,1971,0.000842809677124,1.626213312149048,1.0,1.0,1.0,What year was the choreographer of the ballet that was featured in a 2000 British dance drama film set during the 1984-85 coal miners' strike born?
41, The Old Hume Highway.,Old Hume Highway,0.0008513927459716,2.802058696746826,0.9642347097396852,0.8571428571428571,0.8571428571428571,Harper's Mansion is located in a village that is located along what highway? 
42, U2,U2,0.000840425491333,1.259399175643921,1.0,1.0,1.0,For which band does the founder of Arcane Collective play?
43, C. S. Forester,Cecil Louis Troughton Smith,0.0008509159088134,2.802457809448242,0.329451322555542,0.0,0.0,"Who was born first, C. S. Forester or Lionel Trilling?"
44, 1917,1917,0.0008504390716552,1.631498098373413,1.0,1.0,1.0,What year did Britain's Royal Flying Corps choose watches made by the company who later made the Electroquartz as their official timekeepers?
45," Sugarloaf has a vertical drop of 2600 ft, which is higher than Sugarbush's 2000 ft.",Sugarloaf,0.0008416175842285,10.618409872055054,0.5807163715362549,0.1176470588235294,0.1176470588235294,"Which mountain has a higher vertical drop, Sugarbush or Sugarloaf?"
46, Dutch,Dutch,0.0008482933044433,0.8418059349060059,1.0,1.0,1.0,Ooster-Eems means Ems-oriental in what language spoken by around 24 million people as a first language?
47, Gianluigi Buffon,"Gianluigi ""Gigi"" Buffon",0.0008544921875,2.4119765758514404,0.8835193514823914,0.8,0.8,Who is the Italian professional footballer that Taiwanese goalkeeper Lu Kun-Chai is nicknamed after?
48, Manchester Airport,Manchester Airport,0.0008466243743896,1.2554371356964111,0.9999998807907104,1.0,1.0,"As of 2008, Gerard ""Ged"" Keegan was working as a car-parking attendant at which international airport in Ringway, Manchester, England, 7.5 NM south-west of Manchester city centre?"
49, Kim Dae-seung,Kim Dae-seung,0.0008506774902343,2.415601968765259,1.0,1.0,1.0,"Who directed a historical film starring Yoo Seung-ho, about a South Korean period fantasy?"
50, Vincent Ward,Jon Paul Puno,0.0008552074432373,1.234572410583496,0.3325980603694916,0.0,0.0,"Who has appeared in more films, Jon Paul Puno or Vincent Ward?"
51, musicians,musician,0.0008649826049804,0.8413915634155273,0.7866332530975342,1.0,1.0,What do Andrew Stockdale and Marty Balin have in common?
52, Soft drinks.,drinks,0.0008454322814941,1.6260836124420166,0.7889761924743652,0.6666666666666666,0.6666666666666666,Kool-Aid and  Lucozade are examples of what?
53, Pro Evolution Soccer 2016,Gran Turismo Sport,0.0008385181427001,2.796616077423096,0.3695352077484131,0.0,0.0,"What was the name of the racing video game in which the performance of ""somebody new"" was featured?"
54, First Lady of Zimbabwe,First Lady of Zimbabwe,0.000856876373291,2.0238842964172363,1.0000001192092896,1.0,1.0,What was Grace Mugabe's title after she married the former chairman of the Zimbabwe African National Union?
55, Haidong,Haidong,0.0008442401885986,1.629913091659546,1.0000001192092896,1.0,1.0,"Which is a prefecture level city, Haidong or Fengzhen or both?"
56, California,California,0.0008697509765625,0.8449234962463379,1.0,1.0,1.0,Where is the author who wrote the 2016 novel about members of a cult that resembles the Manson Family from?
57, Gulf Air,Gulf Air,0.0008418560028076,1.2350096702575684,1.0,1.0,1.0,What is the name of this principal flag carrier of Bahrain that evolved from Gulf Aviation?
58, Nicol David,Datuk Nicol Ann David,0.0008435249328613,1.241816520690918,0.7580798864364624,0.6666666666666666,0.6666666666666666,What Malaysian female professional squash player beat Vicky Botwright to win the 2008 World Open?
59, NBA All-Rookie Team,NBA All-Rookie Team,0.000861644744873,2.4806721210479736,1.0000001192092896,1.0,1.0,"What  is an annual National Basketball Association (NBA) honor given since the 1962–63 NBA season to the top rookies, that was given to the man who had a successful college career at Marquette and was drafted fifth overall in the 2003 NBA draft by the Miami Heat ? "
60," ""Salvation is Created""",Salvation is Created,0.0008471012115478,2.803931474685669,0.9224982261657716,1.0,1.0,Pavel Grigorievich Chesnokov is best known for composing which choral work?
61, Pete Davidson,"November 16, 1993",0.0008471012115478,1.2391505241394043,0.1978233903646469,0.0,0.0,What is the exact birth date of the other SNL cast member besides Luke Knoll that was born in the 1990's?
62, Atlantic Islands of Galicia National Park,Atlantic Islands of Galicia National Park,0.0008623600006103,3.193573236465454,1.0,1.0,1.0,"What is the only national park located in the autonomous community of Galicia, Spain, Atlantic Islands of Galicia National Park or Picos de Europa National Park?"
63, Nitro,Nitro,0.0008511543273925,1.2400593757629397,1.0,1.0,1.0,"What roller coaster in Mumbai, India features five track turns that put riders upside-down? "
