idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,England.,England,0.0007250308990478,1.378624677658081,0.9507434368133544,1.0,1.0,"What country Clock Tower, St Albans and Eleanor cross have in common?"
1,Andrew Hozier-Byrne (Hozier),Andrew Hozier-Byrne,0.0009164810180664,0.5844402313232422,0.9695831537246704,0.8571428571428571,0.8571428571428571,"Who released his debut EP, featuring the hit single ""Take Me to Church"", A Rocket to the Moon or Andrew Hozier-Byrne?"
2,1937.,1937,0.000812292098999,0.2830915451049804,0.9647549390792848,1.0,1.0,Tom Powers appeared as Brutus in an adaptation of a William Shakespeare play that was first produced in what year?
3,Neither.,Armchair General,0.0007767677307128,0.1734569072723388,0.1991392076015472,0.0,0.0,"Which magazine, Nintendo Power or Armchair General, was produced by Weider History Group?"
4,"Yes, they are both bands.",a five-piece Alt-Country band,0.0007481575012207,0.381068468093872,0.3787379860877991,0.1818181818181818,0.1818181818181818,Are the Dead Winter Carpenters and Infamous Stringdusters both bands?
5,Jason Robards.,Jason Robards,0.0008611679077148,0.280134916305542,0.9788411259651184,1.0,1.0,Jocelyn Moorhouse directed the 1997 drama film starring which actor?
6,"Mary Todd Lincoln, the wife of Abraham Lincoln.",Abraham Lincoln,0.0007600784301757,0.5011296272277832,0.6534906029701233,0.4,0.4,The brother of T.A.D Fessenden was secretary of the treasury under wich president?
7,Kyushu.,Kyushu,0.0007822513580322,0.2785515785217285,0.9756972789764404,1.0,1.0,Enola Gay was one of the bombers that targeted the largest city on what Japanese island?
8,Chelsea.,Manchester United,0.0007886886596679,0.2036397457122802,0.6866753101348877,0.0,0.0,The player in which Ryan Green broke the record for youngest player spent his entire professional career with what team?
9,1959.,April 22,0.0008330345153808,0.2770886421203613,0.3553258776664734,0.0,0.0,On what day and month of the year did Nadezhda Alekseyevna Agaltsova receive the Lenin Prize?
10,English singer.,English singer,0.0007827281951904,0.2392349243164062,0.9721689224243164,1.0,1.0,"Roger Daltrey and David Gilmour, have what occupation, nationality in common?"
11,Ankara.,"4,587,558",0.0008261203765869,0.2058660984039306,0.0414918027818203,0.0,0.0,The city where Turkish Statistical Institute has its headquarters in has a population of what in the urban center?
12,Newark Airport.,Newark Liberty International Airport,0.0007481575012207,0.2201094627380371,0.8260073661804199,0.6666666666666666,0.6666666666666666,New Jersey's Route 65 begins near what airport owned by the cities of Elizabeth and Newark?
13,They are both singers.,singer,0.0007350444793701,0.3182597160339355,0.6449998617172241,0.4,0.4,Which other occupation is the American actress who stars as a Jewish-American girl who befriends a German prisoner of war in a made-for-television war drama?
14,Laramie.,"Laramie, Wyoming",0.000746726989746,0.2793910503387451,0.7326619625091553,0.6666666666666666,0.6666666666666666,KUWR is owned by the college located in what city?
15,Symbolism.,Symbolism,0.0007400512695312,0.2425220012664795,0.9119164943695068,1.0,1.0,Which  nineteenth-century art movement  was Francis Vielé-Griffin a poet of 
