idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Vietnam War,Vietnam War,0.3036923408508301,23.15369033813477,1.0000001192092896,1.0,1.0,Nuvein Magazine was started by Enrique Diaz while he was on the only battleship that provided gunfire support during what war?
1, Hawaii,"Waimānalo, Hawaii",0.3433184623718261,22.712077856063843,0.6543591618537903,0.5,0.5,Where is Azumazeki stable first sekitori from?
2, Camp Nou,Camp Nou,0.3613684177398681,23.13370442390442,0.9999999403953552,1.0,1.0,"What stadium is near both Palau de Gel and Mini Estadi in Barcelona, Catalonia, Spain?"
3, Condé Nast.,Condé Nast,0.3485119342803955,23.679362297058105,0.9807910323143004,1.0,1.0," Karl Templer is creative director of Interview and his work has appeared in publications internationally including Vogue Italia, Vogue Paris, and W, a monthly American fashion magazine published by who?"
4, Lost McLeod Mine,Lost McLeod Mine,0.3451752662658691,23.440873622894287,1.0,1.0,1.0,"20 people have lost their lives searching for what mine, Lost McLeod Mine or Northland Pyrite Mine?"
5, European Central Bank,the Financial Stability Board,0.349008560180664,23.255818128585812,0.5415743589401245,0.0,0.0,"On 5th August 2011 a ""secret"" letter to Italian government was written by Jean Claude Trichet and the Chairman of what?"
6, Texas Instruments.,Texas Instruments,0.3388922214508056,23.305100679397583,0.9664025902748108,1.0,1.0,Where did the namesake of the Kilby International Awards take part in the realization of the integrated circuit at?
7, Jude Law,Jude Law,0.3485498428344726,22.941357612609863,1.0,1.0,1.0,What English actor received an Honorary César in 2007 and the Empire Hero Award in 2010?
8, Xzibit,Jayceon Terrell Taylor,0.3516619205474853,23.501084804534912,0.0897047221660614,0.0,0.0,Dylan Dresdow has mixed songs for which American rapper known in the west coast hip-hop scene?
9, Muammar Gaddafi,Muammar Gaddafi,0.3586370944976806,23.69757580757141,1.0,1.0,1.0,Which leading Libyan revolutionary was killed in the Second Gulf of Sidra offensive?
10, Cypripedium,Cypripedium,0.3457033634185791,23.453555583953857,1.0,1.0,1.0,"What genus is more widespread, Fargesia or Cypripedium?"
11, Gina Rodriguez,Gina Alexis Rodriguez,0.3566253185272217,22.99379873275757,0.9405072927474976,0.8,0.8,"The first season of Jane the Virgin, premiered in 2014, it consisted of 22 episodes and stars which American actress, of Puerto Rican descent?"
12," Peter O'Meara portrayed Norman Dike in the HBO miniseries ""Band of Brothers"".",Band of Brothers,0.3606860637664795,26.91633462905884,0.5390592813491821,0.375,0.375,What was the name of the miniseries where Damian Lewis played an officer known for commanding Easy Company of the 2nd Battalion?
13, Yes.,no,0.3554573059082031,23.09087872505188,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
14, Poster Children,Poster Children,0.3536217212677002,23.009220838546756,1.0,1.0,1.0,"Which band was formed first, Goldfinger or Poster Children?"
15, Brian Eno,The Chieftains,0.3431370258331299,23.20778250694275,0.0936114192008972,0.0,0.0,What musical group is responsible for the soundtrack for an epic romantic adventure drama film that stars Tom Cruise and Nicole Kidman?
16, 1978,1978,0.3566322326660156,23.16549706459045,1.0,1.0,1.0,When was the interior of the location of the 1997 MTV Video Music Awards declared a city landmark?
17," October 6, 2008.",6 October 2008,0.3531451225280761,24.376749277114868,0.9536889791488647,1.0,0.6666666666666666,"British musician and DJ Andrew ""Mr Scruff"" Carthy released his fourth studio album, Ninja Tuna, on which date?"
18, Stillwater County.,Stillwater County,0.3515400886535644,23.367647886276245,0.98392915725708,1.0,1.0,Both Absarokee and Beehive Montana share the same zipcode and are located in which county?
19, Khemri,Khemri,0.3587753772735595,23.17907166481018,1.0,1.0,1.0,What is the name of the Undead Nation in the Warhammer Fantasy universe which is home of the Tomb King? 
20, 1989,1989,0.3456480503082275,23.273601293563843,0.9999999403953552,1.0,1.0,"What ""Red"" album follow up beat out James Reid's second studio album on the Philippine iTunes pop chart?"
21, No.,no,0.3601431846618652,22.97609829902649,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
22, Dennis Farina,Dennis Farina,0.3577899932861328,23.34139895439148,1.0,1.0,1.0,You Kill Me starred which former Chicago police officer?
23, Yes.,yes,0.3629262447357178,23.09167170524597,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
24, Cristian Castro,Cristian Castro,0.3480172157287597,23.23754286766052,1.0,1.0,1.0,"Name a Mexican pop/rock singer born in the 70s who acts on the telenovela ""El derecho de nacer (TV series)"""
25, Yes.,yes,0.3490583896636963,23.036895036697388,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
26, TCU,Texas Christian University,0.3530089855194092,23.062026023864743,0.3713389635086059,0.0,0.0,Which university has a mascot that is a horned frog: Texas Christian University or Emory University?
27, Whippets are larger than Jack Russell Terriers.,Whippets,0.3451411724090576,24.81843066215515,0.6332348585128784,0.25,0.25,"Which dog breed is larger, Whippets or Jack Russell Terriers?"
28, North Terrace and King William Road.,North Terrace and King William Road,0.3694005012512207,24.128072023391724,0.9891370534896852,1.0,1.0,The Parliament of South Australia is located in the building on the corner of what roads?
29," ""Chocolate""",Chocolate,0.359447717666626,23.22326231002808,0.866205096244812,1.0,1.0,"What song produced by English rock band The 1975 is featured on the film inspired by the novel ""Where Rainbow End""?"
30, Brooklyn.,Brooklyn,0.3464219570159912,23.02459406852722,0.9740222692489624,1.0,1.0,Which borough of New York City was the roller coaster the Texas Cyclone was modeled after located in?
31, The Kenworth T600.,Kenworth T600,0.3673007488250732,23.89409756660461,0.9339835047721864,0.8,0.8,"What aerodynamic semi truck first launched in 1984, was also given the name mammals commonly known for eating ants and termites?"
