idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Vanishing of the Bees.,Vanishing of the Bees,0.0005152225494384,1.0692353248596191,0.9787932634353638,1.0,1.0,"Between Restrepo and Vanishing of the Bees, which film suggests a link between neonicotinoid pesticides and CCD?"
1, 10 Years,10 Years,0.0005316734313964,0.5186800956726074,1.0,1.0,1.0,"Division is the fourth studio album by what American alternative metal band that was formed in 1999 in Knoxville, Tennessee?"
2, Pro Kabaddi League.,Kabaddi,0.0005092620849609,0.9038279056549072,0.7273894548416138,0.5,0.5,"UP Yoddha (UPY), is a sport that's team based, and originated in India, in Lucknow, Uttar Pradesh that plays in the which sports Pro League?"
3, The Diamond Jubilee of Queen Elizabeth II.,60th,0.0005431175231933,1.2645814418792725,0.2470460385084152,0.0,0.0,"Torteval, Guernsey contains a bird reservoir that was redeveloped to mark what anniversary?"
4," Tumen, Jilin",Tumen,0.0005049705505371,0.7661564350128174,0.699867844581604,0.6666666666666666,0.6666666666666666,"Which city is located closer to North Korea, Tumen, Jilin or Shanwei?"
5, Banzai Pipeline on the North Shore (O'ahu).,Hawaii,0.0004994869232177,1.7605829238891602,0.3428078889846802,0.0,0.0,Where is the surf reef break located in where Carol Philips compete against the men?
6," Tulsa, Oklahoma.","Tulsa, Oklahoma",0.000490665435791,0.6427111625671387,0.9791758060455322,1.0,1.0,"Where is the bronze sculpture located that portrays America's first major prima ballerina, among others? "
7," No, Allan Bloom was American and Heiner Müller was German.",no,0.0005009174346923,1.759239673614502,0.1406951546669006,0.1666666666666666,0.1666666666666666,Are Chris Marker and Yvonne Rainer American?
8, Tad.,Tad,0.0004951953887939,0.5159680843353271,0.8898828625679016,1.0,1.0,"Which was formed first, The Sounds or Tad?"
9," The Hedley Mascot Mine was in operation longer, from 1936 to 1949, while the Burwash Mine was in operation from 1935 to 1936.",The Hedley Mascot Mine,0.0005066394805908,4.744921445846558,0.7309529185295105,0.2962962962962963,0.2962962962962963,Which was in operation longer the Burwash Mine or the Hedley Mascot Mine?
10, Fabiana Udenio,Fabiana Udenio,0.0005049705505371,0.7640743255615234,1.0,1.0,1.0,Journey to the Center of the Earth stars what actress born in Argentina?
11, Calvin Klein.,Calvin Klein,0.0005056858062744,0.5264220237731934,0.957818329334259,1.0,1.0,"The Beast is an American crime drama series starring Patrick Swayze and Travis Fimmel, an Australian actor and former model, and is best known for his high-profile campaign, of which company?"
12," August 6, 1961","August 6, 1961",0.0004911422729492,1.0493850708007812,1.0,1.0,1.0,"Vostok 2, was a Soviet space mission which carried cosmonaut Gherman Titov into orbit for a full day on which date, Titov's number of orbits and flight time would be surpassed, until by American astronaut Gordon Cooper's Mercury-Atlas 9 spaceflight in May 1963?"
13, Nao,Nao,0.0006790161132812,0.394115686416626,1.0,1.0,1.0,The company headed by Masayoshi Son worked with the development of what robot?
14, Stagecoach robbery.,stagecoach robbery,0.0006959438323974,0.6405160427093506,0.9656916856765748,1.0,1.0,What crime did Frederick John Fulton's most notorious convicted criminal commit?
15, Bill Melendez.,Bill Melendez,0.0004982948303222,0.6405527591705322,0.971682906150818,1.0,1.0,Steven Cuitlahuac Melendez and Disney are connected by what American animator?
