idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Yes.,yes,0.3584058284759521,25.32548403739929,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
1, Kentucky Kingdom,Hurricane Bay.,0.3620505332946777,25.280632257461548,0.2452026307582855,0.0,0.0,"What is the name of the water park, in the amusement park, where the roller coaster Lightning Run is located ?"
2, RCA,RCA,0.3804688453674316,25.14388918876648,1.0,1.0,1.0,What company helped fund the building of the outer space roller coaster that inspired part of the Walt Disney World Quest: Magical Racing Tour?
3," 34,228","34,228",0.3776094913482666,25.6328444480896,1.0,1.0,1.0,What is the current capacity of the stadium used by a team coached by Mickey Arthur?
4, Mark Price,Steve Kerr,0.3729560375213623,25.39205288887024,0.1027983054518699,0.0,0.0,What seven time NBA champion was acquired by the Cleveland Cavaliers in the 1989 season?
5, The Red Shoes (2005),"""The Red Shoes""",0.35640549659729,26.331115007400516,0.8481107950210571,0.8571428571428571,0.8571428571428571,Which South Korean horror film starred Kim Sung-Soo? 
6," 2006 in Torino, Italy.",Italy,0.3717997074127197,26.9057137966156,0.6120700836181641,0.4,0.4,"In what country was Dino Zoff, the oldest winner of the World Cup, born?"
7, London,"South Kensington, London",0.3991339206695556,24.91696238517761,0.7711192965507507,0.5,0.5,John McAleese led an SAS team that stormed an embassy in what location?
8, Ricky Warwick,Ricky Warwick,0.3870484828948974,25.29354858398437,1.0000001192092896,1.0,1.0,Which musician in Circus Diablo is also the frontman for the Scottish hard rock band The Almighty?
9, Georgia.,Utah,0.369755744934082,25.16952157020569,0.5681267976760864,0.0,0.0,In which state was the company whose current executive is Steve Lund founded?
10," The Mercedes-Benz E-Class, the coupé and convertible versions of the fourth generation Mercedes-Benz E-Class automobile.",Mercedes-Benz E-Class,0.3776922225952148,29.850807905197144,0.8251877427101135,0.3478260869565217,0.3478260869565217,"The Mercedes-Benz E-Class (W213 and S213) series represent the fifth-generation of the Mercedes-Benz E-Class range of executive cars, including sedan (W213) and station wagon (S213) configurations, it is the successor to the W212/S212 E-Class models, which series represent the fourth-generation of the Mercedes-Benz E-Class range of executive cars, including sedan (W212) and station wagon (S212) configurations?"
11, The Monkees,The Monkees,0.3825280666351318,25.55351972579956,1.0,1.0,1.0,Which Los Angeles formed American rock and pop band stared in the 1968 musical Head?
12, Lee Jun-ho,Lee Jun-ho,0.3737335205078125,25.631277799606323,1.0000001192092896,1.0,1.0,Which member of the South Korean boy band 2PM is in the Korean television drama Good Manager?
13, United States,United States,0.3732187747955322,25.118507862091064,1.0000001192092896,1.0,1.0,Where is the owner of Next big sound provides analytics for online music available?
14, Chad Hugo,Chad Hugo,0.3952746391296386,25.308444261550903,1.0000001192092896,1.0,1.0,"The Neptunes are a two-member producing group consisting of Pharrell Williams, and who?"
