idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, African-American,African American,0.0005114078521728,0.9136207103729248,0.9617717266082764,1.0,1.0,"What was the race of the man whose ""St. Louis Blues.""  were depicted in Blue Rhythm?"
1, Lauren Weisberger's 2003 novel of the same name.,Lauren Weisberger's 2003 novel of the same name,0.0005311965942382,3.3927419185638428,0.974595069885254,1.0,1.0,"What was ""The Devil Wears Prada"" based off of?"
2, Executive Director of the Australia-Japan Research Centre.,Emeritus Professor of Economics,0.0005176067352294,2.507627248764038,0.3341577053070068,0.1666666666666666,0.1666666666666666,"What position did the  man hold who held Executive Director of the Australia-Japan Research Centre until 2002, who was born in a town located approximately 630 kilometres north of the New South Wales State capital, Sydney, 340 km south of Brisbane, Queensland and approximately 35 km west of the Tasman Sea coast ?"
3, Harold Wilson,Harold Wilson,0.0005297660827636,0.6985330581665039,1.0,1.0,1.0,The Public Records Act of 1967 was passed during which 1964-1970 Prime Minister?
4, Draymond Green,Draymond Green,0.000739574432373,1.1823298931121826,1.0,1.0,1.0,"The Cavaliers–Warriors rivalry is a National Basketball Association (NBA) rivalry between the Cleveland Cavaliers and the Golden State Warriors, the two teams feature 11 NBA All-Stars, including which American professional basketball player, and was named an NBA All-Star and All-NBA Team member the following two seasons?"
5, Tool.,Tool,0.0005171298980712,0.7065446376800537,0.9141275882720948,1.0,1.0,Who is the American rock band from California with a hit single Stinkfist?
6, The CIA.,the CIA,0.001028299331665,0.9266300201416016,0.9737504124641418,1.0,1.0,Which organization created the R. V. Jones Intelligence Award which honors those who are accomplished in the area of scientific military intelligence such as Reginald Victor Jones?
7, over 100 languages.,100,0.0005421638488769,1.371856689453125,0.3921327590942383,0.5,0.5,"The show will bring ten amateur baking contestants together in a bake-off competition of ""themed culinary challenges"" to find a best, over-all competitor, judging the competition will be pastry chef Feldeisen, a multiple James Beard Award nominee and the former executive pastry chef for Four Seasons Hotels Ltd., trading as Four Seasons Hotels and Resorts, is a Canadian international luxury hospitality company headquartered in Toronto, Ontario, it operates more than how many hotels worldwide?"
8, Pete's Tavern on Irving Place in New York City.,at Pete's Tavern on Irving Place in New York City,0.0015022754669189,2.731870174407959,0.9687362909317015,0.9523809523809524,0.9523809523809524,Raincoat is a 2004 Indian Hindi drama film which is an adaptation of a short story that was allegedly written at which tavern ?
9, Asian Paralympic Committee (APC),Asian Paralympic Committee,0.0005266666412353,2.5038387775421143,0.8976110816001892,0.8571428571428571,0.8571428571428571,"Japan Paralympic Committee is recognized by International Paralympic Committee (IPC), Ministry of Health and what other committee?"
10, The 7th State Senate district.,8th,0.0005145072937011,2.053924560546875,0.3827326893806457,0.0,0.0,"The Town of Hempstead in New York, United States is in what New York State Senate district?"
11," Pulitzer Prize and Tony nominations for ""Glengarry Glen Ross"" (1984) and ""Speed-the-Plow"" (1988).",Pulitzer Prize,0.0005161762237548,6.8351006507873535,0.4809300005435943,0.2352941176470588,0.2352941176470588,"Edward Albee and Oliver La Farge both won this award, one for a novel and one for a play?"
12, 1897,1892,0.000521183013916,0.978801965713501,0.7163902521133423,0.0,0.0,"What year was the trophy, in which the 1989-90 Calgary Flames won, commissioned?"
13, Michael Williams,Mike Will Made It,0.0005033016204833,0.7313833236694336,0.3562358617782593,0.0,0.0,What trap beat artist co-wrote and produced Pour It Up?
14, The Amazon rainforest.,Amazon rainforest,0.0005104541778564,1.39251446723938,0.9383839964866638,0.8,0.8,"Where is the legendary giant anaconda discovered that Vincent Castellanos, the American actor best known for his role in Anaconda from?"
15, Jules Massenet,Jules Émile Frédéric Massenet,0.0005269050598144,1.244208812713623,0.8725276589393616,0.5,0.5,"Which composer lived a longer life, Dmitri Shostakovich or Jules Massenet?"
16, They are both film directors.,film director,0.0008506774902343,1.612537145614624,0.7297666072845459,0.5714285714285715,0.5714285714285715,What is the occupation of Wang Quan'an and Donald Sawyer?
17, 22,25,0.0006337165832519,0.7147996425628662,0.7285479307174683,0.0,0.0,Dambai is the capital of one of how many districts in the Volta region?
18, 1940,1940,0.0005278587341308,0.93880295753479,0.9999999403953552,1.0,1.0,What year was the director of Snake Eyes born?
19, Musician,music,0.0005276203155517,0.7084417343139648,0.6964894533157349,0.0,0.0,What activity do both The Owl Service and Sigur Rós have in common?
20, Picric acid.,Turpenite,0.0005178451538085,1.1689248085021973,0.3367322087287903,0.0,0.0,The a German chemist who received the Nobel Prize in Chemistry in 1918 reported the smell of what war gas allegedly developed by the French chemist Eugène Turpin?
21, Rihanna,Rihanna,0.0005252361297607,0.4955863952636719,1.0000001192092896,1.0,1.0,New Zealand top 50 singles of 2014 contained a song by Eminem that had guest vocals from what Barbadian singer?
22, 1962,1962,0.0005242824554443,1.0098447799682615,1.0,1.0,1.0,The founder of the techno record label Metroplex was born in what year?
23, Ferula genus is more useful to humans.,Ferula,0.0005345344543457,2.2824323177337646,0.668110728263855,0.25,0.25,Is the Loasa genus or the Ferula genus more useful to humans?
24, Jeremy,Jeremy,0.0005407333374023,0.488600492477417,0.9999999403953552,1.0,1.0,"Which song, inspired by a high school student who shot himself in front of his English class, also appears with Yellow Ledbetter?"
25, Oxford United,Oxford United,0.0005311965942382,0.7100396156311035,1.0,1.0,1.0,The current assistant manager of Leicester City used to coach which team in the 2014-15 Season ?
26, Thomas Paine,Thomas Paine,0.0011684894561767,0.9309992790222168,0.9999999403953552,1.0,1.0,What English and American political activist wrote a book that helped Joseph L. Lewis leave theism?
27, American,English,0.0005671977996826,0.4805221557617187,0.5741005539894104,0.0,0.0,What language is spoken at both Lipscomb University and University of Debrecen?
28," ""A Long Way Home"" by Saroo Brierley.","""A Long Way Home""",0.000518798828125,3.176544189453125,0.7175344228744507,0.7272727272727273,0.7272727272727273,"The actor that played Jamal Malik in ""Slumdog Millionaire"" also starred with Rooney Mara in a 2016 film based on what non-fiction book?"
29, k-os,k-os,0.000533103942871,0.7129671573638916,1.0,1.0,1.0,Who released a song based on a metaphor rephgering to the pattern of behavior seen in a group of crabs trapped in a bucket?
30," Pittsburgh, Pennsylvania.","Pittsburgh, Pennsylvania",0.000516653060913,1.1555657386779783,0.9803575277328492,1.0,1.0,"What is the birthplace of the novelist who created the poem ""Sacred Emily?"""
31, 887,887,0.0005121231079101,0.7071645259857178,0.9999999403953552,1.0,1.0,What is the area of the town that Church of St. Anne is located in (in Acres)?
