idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Hayao Miyazaki,Studio Ghibli,0.0854630470275878,9.866594076156616,0.4429945945739746,0.0,0.0,Who produced the Academy Award winning animated film that Michiyo Yasuda provided the colour designs for?
1, TV Asahi,based in New York City,0.2256627082824707,9.5415518283844,0.2823523283004761,0.0,0.0,Where is the network that first aired Digimon Fusion located?
2," May 10, 1971","May 10, 1971",0.0496973991394043,10.103794574737549,1.0000001192092896,1.0,1.0,"When is the american Rapper who sang ""Flava in Ya Ear"" born "
3, Mikhail Kuzmin.,Mikhail Kuzmin,0.2271816730499267,9.87134861946106,0.9825000762939452,1.0,1.0,"Yury Yurkun, was a Russian writer and painter, lover of which poet, he was a Russian poet, musician and novelist, a prominent contributor to the Silver Age of Russian Poetry?"
4, Emperor of Japan.,Emperor of Japan,0.0482065677642822,9.660272121429443,0.9803759455680848,1.0,1.0,Emperor Go-Toba was what head of the Imperial Family in Japan?
5, Winona LaDuke,Winona LaDuke,0.0477495193481445,9.84464693069458,1.0,1.0,1.0,What native american woman was the first to receive an electoral vote for Vice President of the United States in 2016 was also nominated for Vice President of the United States in 2000?
6, The Brooklyn Robins.,Brooklyn Robins,0.0512831211090087,9.79717183113098,0.9718377590179444,0.8,0.8,Who advanced to their first World Series in 1916?
7, Barry Jenkins.,Barry Jenkins,0.0956854820251464,9.561604261398315,0.9739747047424316,1.0,1.0,The nominations for the 16th Vancouver Film Critics Circle Awards were four moninations went to an American coming-of-age drama film written and directed by who?
8, Virgin Group.,the Virgin Group,0.0490808486938476,9.58935570716858,0.9466126561164856,0.8,0.8,"Rosa Branson MBE is the daughter of Clive Branson and Noreen Branson, and a second cousin of Richard Branson who founded what group which controls more than 400 companies?"
9, Peter Jackson.,Peter Jackson,0.2239797115325927,9.56451654434204,0.9638718962669371,1.0,1.0,Nancy Steiner developed costumes for a 2009 supernatural drama film directed by whom?
10," December 28, 2011","December 28, 2011",0.0625648498535156,10.075582265853882,1.0,1.0,1.0,When was the one of the writer of  American Desperado except Evan Wright died?
11, Australian,Australian,0.1257994174957275,9.276731729507446,1.0000001192092896,1.0,1.0,Gary McCaffrie has collaborated with the actor and comedian of what nationality?
12, Grafton County,Grafton County,0.0873534679412841,9.683188676834106,1.000000238418579,1.0,1.0,Plymouth Regional High School is located in what county?
13, Alex Haley.,Alex Haley,0.2148585319519043,9.59839677810669,0.9767779111862184,1.0,1.0,"Roots: The Gift is a 1988 television film, it is the third installment of the ""Roots"" series, which traces the maternal family history of an African American author, starting with his fourth great-grandfather Kunta Kinte, a character in the novel Roots by which African American author?"
14," No, Tori Amos is not a member of the band Chagall Guevara.",no,0.0545995235443115,11.83527660369873,0.1203867942094802,0.1538461538461538,0.1538461538461538,Are Chris Marker and Yvonne Rainer American?
15, Brother's Keeper,Brother's Keeper,0.2236995697021484,9.570971488952637,1.0,1.0,1.0,What television drama on TVB is based on a bakery started by selling peanut brittle and ginger candy on a pushcart in Macau?
