idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Vietnam.,American,0.0013115406036376,2.305943489074707,0.380405992269516,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?
1,Georgia Power.,Georgia Power,0.0013220310211181,1.1661813259124756,0.9767221212387084,1.0,1.0,Which company started life running streetcars in the early 1900's and now operates hydroelectric dams?
2,Hakuna Matoma,Hakuna Matoma,0.0012083053588867,1.2145054340362549,1.0,1.0,1.0,"What is the name of the album by DJ Matoma with collaboration vocals of Jennifer Lopez, One Direction and Madcon?"
3,Roman Polanski.,Roman Polanski,0.0012247562408447,1.3421597480773926,0.978569507598877,1.0,1.0,Bernard Fresson played Scope in a 1976 psychological horror film that was directed by who?
4,Ralph Ceder worked in both film and television.,"Henry Kenneth Alfred ""Ken"" Russell",0.001190185546875,1.5313029289245603,0.207785427570343,0.0,0.0,"Who worked in both film and television, Ken Russell or Ralph Ceder?"
5,"600,000.","more than 500,000",0.0012338161468505,1.2087781429290771,0.7770989537239075,0.3333333333333333,0.3333333333333333,The album in which John Gatchell collaborated with Paul Simon in 1981 was performed in front of how many people?
6,2014,2014,0.0012538433074951,1.2275943756103516,1.0,1.0,1.0,What year did Rene Russo star in the American thriller film Nightcrawler?
7,John Gerard.,John Gerard,0.0012168884277343,1.27091383934021,0.9759476184844972,1.0,1.0,Which botanist published the most popular botany book of his time?
8,Berry College.,Berry College,0.0013861656188964,1.2627344131469729,0.97838294506073,1.0,1.0,"Possum Trot Church was built around 1850 in Rome, Georgia, United States, and was appropriated by Martha Berry as a Sunday school in 1900. the school grew to become which private, four-year liberal arts college with a Christian emphasis located in Mount Berry, Floyd County, Georgia, United States, just north of Rome?"
9,"Tim Kennedy has fought in the most championships, including the UFC, Strikeforce, and WEC.",Tim Kennedy,0.0011966228485107,1.9472966194152832,0.5414280891418457,0.25,0.25,"Who has fought in the most championships, Tim Kennedy or Jason Miller?"
10,Herman Yau,Wilson Yip,0.0012800693511962,1.2025868892669678,0.3506145477294922,0.0,0.0,Ashton Chen played one of  Ip Man's students in a martial arts film directed by who ?
