idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Slaughterhouse-Five,Slaughterhouse-Five,0.0506424903869628,9.739399909973145,1.0,1.0,1.0,What is the name of the novel that was used as a reference in the naming of So It Goes and is based on an event in the author's (Kurt Vonnegut) own life involving surviving the Allies' firebombing of Dresden in World War II as a prisoner-of-war?
1, mandolin,mandolin,0.0528345108032226,9.312840938568115,1.0,1.0,1.0,"What instrument did the first generation Lonesome Pine Fiddler, born in 1931, play?"
2, 2,two terms,0.0496072769165039,9.33216667175293,0.3660452365875244,0.0,0.0,For how many terms was this Indiana State Senate senator and Chief Justice of the Supreme Court of Indiana elected in the Indiana State Senate after whom the Howard Park Historic District is named?
3, Jeff Green,Jeff Green,0.0744464397430419,9.3185772895813,1.0000001192092896,1.0,1.0,Which Big East champion began his NBA career with the Celtics in 2007?
4, Yes.,yes,0.0510718822479248,9.304396867752075,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
5, Max Tegmark,Max Tegmark,0.0535964965820312,9.596538066864014,1.0,1.0,1.0,Who is the  Swedish-American cosmologist advisor at CSER|?
6, 1991,1991,0.0496253967285156,9.43511724472046,1.0,1.0,1.0,What year did the book come out that the film Dev Patel and Jeremy Irons starred in?
7, American,American,0.0615689754486084,9.173603057861328,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?
8, Meghan McCain,Meghan McCain,0.0525519847869873,9.342793226242064,1.0,1.0,1.0,Which current panelist on the view is a former Fox News host?
9," ""Dùbhghlas""","""dubh glas"", meaning ""black stream""",0.0804488658905029,9.981618404388428,0.4942220449447632,0.0,0.0,"What does the name of the first castle erected in 13th century, means what in Gaelic?"
10, Robert Louis Stevenson.,Robert Louis Stevenson,0.0460686683654785,9.560473680496216,0.980740249156952,1.0,1.0, Long John Silver was quartermaster under a fictional 18th-century pirate captain created by what writer?
11, Bianca Gascoigne.,Bianca Gascoigne,0.2208564281463623,9.848620891571043,0.9892776012420654,1.0,1.0,"Which child of a woman whose television career includes a presenting role on ITV1's ""Loose Women"" came sixth in the nineteenth series of Channel 5 reality show ""Celebrity Big Brother""."
12, RG3,RG3 or RGIII,0.0470974445343017,9.289698123931885,0.7979801297187805,0.5,0.5,"In the Washington Redskins 83rd season Robert Griffin III suffered a concussion and consequently missed the rest of the preseason, what was his nickname?"
13, Green Day.,Billie Joe Armstrong,0.064054250717163,9.466516733169556,0.4358725547790527,0.0,0.0,Kerplunk was released by the punk rock band who were formed by which lead vocalist?
14," 5,726","8,200",0.0460822582244873,9.578484773635864,0.1987152695655822,0.0,0.0,What is the population of the small town and civil parish where Bernie Calvert was born?
15, Good Charlotte has released more albums.,Good Charlotte,0.0528309345245361,9.930449485778809,0.6434453725814819,0.5,0.5,"Who has released more albums, Alex Clare or Good Charlotte?"
