idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Molly Shannon.,Molly Shannon,0.0009491443634033,1.8063230514526367,0.9803506135940552,1.0,1.0,"What star of ""Year of the Dog"" was also in ""Other People""?"
1,Adolf Hitler.,Adolf Hitler,0.0010497570037841,0.5916121006011963,0.955690622329712,1.0,1.0,Who was the Chancellor of Germany that Alfred Delp was falsely accused of attempting to overthrow?
2,2016,2016,0.0009515285491943,0.638350248336792,1.0,1.0,1.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?
3,nine.,nine,0.0010178089141845,0.5937175750732422,0.9047521352767944,1.0,1.0,How many members does the band who released the extended play (EP) Signal consist of?
4,Football.,The song was endorsed by African footballers Emmanuel Adebayor and Samuel Eto'o.,0.0009567737579345,0.5992372035980225,0.0983374416828155,0.1428571428571428,0.1428571428571428,What sport did Emmanuel Adebayor play?
5,Airlann.,Airlann,0.0010428428649902,0.6676273345947266,0.9759381413459778,1.0,1.0,What is the Ulster-Scots name for the island where Thomas de Thelwall held office as Master of the Rolls and clerk to the Privy Council?
6,Yes.,yes,0.0009870529174804,0.5982894897460938,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
7,"Yes, Alfred L. Werker directed more films than Jon Jost.",no,0.0009808540344238,1.1036577224731443,0.130674734711647,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
8,Institutes of Technology Act.,Institutes of Technology Act,0.0009989738464355,0.7198052406311035,0.987529456615448,1.0,1.0,Narinder Kumar Gupta is Professor of Mechanics at a public institution that was declared to be Institute of National Importance by Government of India under what?
9,Rihanna.,Rihanna,0.001004934310913,0.6080787181854248,0.9637503623962402,1.0,1.0,New Zealand top 50 singles of 2014 contained a song by Eminem that had guest vocals from what Barbadian singer?
10,A1.,A1,0.0009934902191162,0.6400723457336426,0.943388819694519,1.0,1.0,"Name the modern road which parallels the route of the Great North Road which began in London and passed a grade II listed public house in Hatfield known as the Red Lion, an example of a coaching inn or staging post providing accommodation and stabling for horses?"
11,Don Roos.,Don Roos,0.0009362697601318,0.6074471473693848,0.9755634069442748,1.0,1.0,Gwyneth Paltrow who starred in the movie Bounce was directed by who?
12,Dayton.,"Dayton, Ohio",0.0010132789611816,0.551671028137207,0.8957773447036743,0.6666666666666666,0.6666666666666666,Where was the team that replaced the team originally known as the Dayton Devils based?
13,2-9.,2–9,0.000981330871582,0.7041549682617188,0.8651285767555237,1.0,1.0,What was the final record for the Kansas State Wildcats football team in the year that Jim Dickey redshirted 18 players?
14,1992.,1992,0.0011723041534423,0.6805751323699951,0.9641321897506714,1.0,1.0,The most recent person to win the Crystal Palace F.C. Player of the Year for the second time is a footballer who was born in what year?
15,University of Michigan has more locations (4) than the University of Illinois system (3).,The University of Michigan,0.0009791851043701,1.1902530193328855,0.5901991724967957,0.4444444444444445,0.3333333333333333,In between University of Michigan and Universidade Positivo which one was moved to Ann Arbor in 1837?
