idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Interscope Records.,Universal Music Group,0.0012564659118652,2.4823813438415527,0.1924336850643158,0.0,0.0,"Who owned the record company that released the album ""San Franciso Dues""?"
1,Nancy Davis Reagan.,Nancy Davis Reagan,0.0014176368713378,1.2710328102111816,0.9832229614257812,1.0,1.0,What American film actress served as the First Lady of the United States from 1981 to 1989 starred in a 1957 black-and-white World War II submarine film drama from Columbia Pictures?
2,"Berkshire Hathaway, headquartered in Omaha, Nebraska, United States.","Omaha, Nebraska, United States",0.0012569427490234,1.6891725063323977,0.5302112102508545,0.6666666666666666,0.6666666666666666,In January 2016  Precision Castparts Corp. became a sibsidiary of a multinational conglomerate holding company headquartered where?
3,"January 26, 1978.","January 26, 1978",0.0011978149414062,1.4601280689239502,0.987009048461914,1.0,1.0,When was the sister of Maggie Keenan-Bolger born? 
4,Angela Lansbury.,Dame Angela Brigid Lansbury,0.0012876987457275,1.259791612625122,0.8511828184127808,0.6666666666666666,0.6666666666666666,We Need a Little Christmas was first performed by what British-American-Irish actress whose career has spanned seven decades?
5,Vivah.,Rajshri Productions,0.0012667179107666,1.2357444763183594,0.2399026751518249,0.0,0.0,Who produced and distributed the film in which Amrita Rao was most popular for her role in?
6,"Ryohei Otani was featured in a commercial for Dunkin' Donuts in 2003, which helped him gain popularity and land roles in Korean television dramas.",a commercial,0.0012738704681396,2.642185926437378,0.3520330190658569,0.1538461538461538,0.1538461538461538,"How did Dunkin' Donuts, a global donut company and coffeehouse, help propell Japanese actor and model Ryohei Otani into Korean entertainment in 2003?"
7,Real Sociedad.,Real Sociedad,0.0012447834014892,1.2324397563934326,0.981247067451477,1.0,1.0,Which club was involved in the race for La Liga title for the first time in many years in the 2002-03 season?
8,Yes.,yes,0.001199722290039,1.156975507736206,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
9,Liberace.,Władziu Valentino Liberace,0.001270055770874,1.136521577835083,0.5328472852706909,0.4,0.4,What is the name of that flamboyant American pianist that Scotty Plummer headlined for in the mid-1970's?
10,Smokin' Aces.,Smokin' Aces,0.0012338161468505,1.3753669261932373,0.984143853187561,1.0,1.0,"Charles Maury Wallace Sterling, is an American actor, that played Lester Tremor, in which action 2006 American crime film?"
11,Cliff Young.,Cliff Young,0.0012617111206054,1.2360126972198486,0.9815387725830078,1.0,1.0,"After which Australian potato farmer was ""Cliff Young Australian 6-day race"" renamed?"
12,Gerd von Rundstedt.,24 February 1953,0.001265525817871,1.4901504516601562,0.0861866921186447,0.0,0.0,When was the Field Marshal in the Wehrmacht of Nazi Germany during World War II died who was first issued Commando Order on 21 July 1942?
13,Karachi.,Karachi,0.0011928081512451,1.1306791305541992,0.9695783853530884,1.0,1.0,The largest bank by assets in Pakistan formed a Pakistani football club based in which city ?
14,"Franklin Pierce, the 14th President of the United States.",fourteenth,0.0013363361358642,1.743889570236206,0.4127230048179626,0.0,0.0,"""Tales from the Public Domain"" is which number episode of ""The Simpsons"" thirteenth season, The first segment puts Homer Simpson in the role of Odysseus in the ancient Greek epic poem the ""Odyssey"", Homer Jay Simpson is a fictional character and the main protagonist of the American animated television series ""The Simpsons"" as the patriarch of the eponymous family?"
15,Alone in Berlin.,Frantz,0.0012369155883789,1.2585484981536863,0.2036520391702652,0.0,0.0,"In addition to Cloud Atlas and the 2016 war drama directed by Vincent Perez, what other film did Stefan Arndt produce?"
