idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"San Diego State University was founded in 1897, while The Northcap University was founded in 1996.",San Diego State University,0.0007834434509277,2.2497153282165527,0.6382696628570557,0.4,0.4,The 2014 NBA Playoffs MVP attended what college? 
1,Shirley Jones.,Shirley Jones,0.0009131431579589,0.2392618656158447,0.9786975383758544,1.0,1.0,Who played the mother in the 1970ies American musical sitcom that also starred child actress Suzanne Crough?
2,"Brunswick, Victoria.","Brunswick, Victoria",0.000687837600708,0.2768270969390869,0.988922953605652,1.0,1.0,Which inner-city suburb is the birthplace of an alleged Australian contract killer missing since May 1985?
3,The Cincinnati Reds.,Cincinnati Reds,0.0007252693176269,0.2748470306396484,0.9417012929916382,0.8,0.8,Ted Simmons was often overshadowed by the Hall of Fame catcher who played for what team?
4,1945,1945,0.0007493495941162,0.2385258674621582,1.0000001192092896,1.0,1.0,"What year was the singer of ""wavelength"" born ?"
5,"September 27, 2017.","September 13, 2017",0.0006892681121826,0.4200553894042969,0.9511610865592957,0.6666666666666666,0.6666666666666666,"""Holiday Special"" is the third episode in the twenty-first season of the American animated television series ""South Park"", the twenty-first season of the American animated sitcom, premiered on Comedy Central on which date?"
6,"There is no information about a British counterpart of John Philip Sousa, the American composer of ""Semper Fidelis"".",Kenneth J. Alford,0.00071382522583,1.0331029891967771,0.2039988934993744,0.0,0.0,"The composer of the operetta ""Chris and the Wonderful Lamp"" shares a nickname with what other composer?"
7,"No, Charles Nordhoff was born in England, but Erich Fromm was an American writer.",no,0.0007238388061523,0.8495931625366211,0.1068002879619598,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?
8,Le Château de la Belle au Bois Dormant.,Sleeping Beauty Castle,0.0007438659667968,0.5885710716247559,0.3212312161922455,0.0,0.0,What castle is based on the late-19th century Neuschwanstein Castle in Germany and is at the center of Disneyland Paris?
9,Montagu House at 22 Portman Square.,Montagu House,0.0007529258728027,0.4922118186950683,0.7632346153259277,0.5,0.5,Which house in London was destroyed by the Luftwaffe in 1940?
10,Cachar district.,Cachar,0.0007684230804443,0.310450792312622,0.7359815835952759,0.6666666666666666,0.6666666666666666,The city where Shahid Sachindra Paul Road is in is the headquarters of what district?
11,Kiranjit Ahluwalia.,Kiranjit Ahluwalia,0.0006918907165527,0.4214413166046142,0.9871867895126344,1.0,1.0,Which Indian woman is Provoked  story based on
12,Yes.,no,0.0007736682891845,0.2023923397064209,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
13,Silesia.,"40,000 km2",0.000795841217041,0.2785499095916748,0.2262217104434967,0.0,0.0,"What is the area of this region of Central Europe located mostly in Poland, in which Złotniki Lubańskie was formerly part of the historic Upper Lusatia region at its border?"
14,"No, they have not performed in the same year according to the given context.",no,0.000657320022583,0.711514949798584,0.1854212880134582,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?
15,United States.,American,0.0007646083831787,0.2387056350708007,0.5898011326789856,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?
