idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,1910.,1910,0.0013728141784667,2.427969455718994,0.9679754376411438,1.0,1.0,The Cierva C.8 was built by Juan de la Cierva in association with a company founded in what year?
1,Colt M4 carbine.,M4 carbine,0.0013267993927001,1.4269378185272217,0.9107296466827391,0.8,0.8,Heckler & Koch HK416 is a rifle largely based on what variant of the M16A2?
2,"Limp Bizkit released a cover song, ""Home Sweet Home / Bittersweet Symphony"", off of George Michael's 1987 debut solo album.",Limp Bizkit,0.0012187957763671,2.613226413726806,0.6041080951690674,0.1818181818181818,0.1818181818181818,Which rock group released a cover song off of a pop singers 1987 debut solo album?
3,Monarcas Morelia.,Grupo Salinas,0.0012228488922119,1.3306477069854736,0.2469201683998108,0.0,0.0,In 2009 Christian Sánchez was transferred to a football team owned by who?
4,Yes.,yes,0.0012049674987792,1.0613646507263184,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
5,Switzerland.,Switzerland,0.0012586116790771,1.0860390663146973,0.9530508518218994,1.0,1.0,The 204th overall pick in the 2010 NHL draft played for a European club located in which country?
6,"No, Derrick Green is the vocalist of Sepultura, while Joey Tempest is the vocalist of Europe.",no,0.0012531280517578,2.095376968383789,0.1847030818462371,0.1176470588235294,0.1176470588235294,Are Chris Marker and Yvonne Rainer American?
7,United States.,United States,0.0011913776397705,1.1274728775024414,0.9286460876464844,1.0,1.0,Where is the owner of Next big sound provides analytics for online music available?
8,Albania national team.,Albania national team,0.0012464523315429,1.165806770324707,0.9859601855278016,1.0,1.0,For what team features manager Paolo Rodolfi and former player/current head coach Christian Panucci?
9,La La Land.,La La Land,0.0012381076812744,1.299109935760498,0.9795718789100648,1.0,1.0,Which movie that was a major winner during the 2016-2017 film award season was directed by Damien Chazelle?
10,1993.,1993,0.0012333393096923,1.226179122924805,0.9678646326065063,1.0,1.0,In what year was Bradley Orr's football playing nephew born?
11,Norman.,Norman,0.0012602806091308,1.1405460834503174,0.9637793302536012,1.0,1.0,Lynn McGruder attended college in what town?
12,"Jon Favreau directed the 2014 American comedy-drama film ""Chef"".",Jon Favreau,0.0012109279632568,1.7805354595184326,0.5759048461914062,0.3333333333333333,0.3333333333333333,Who directed the 2014 American comedy-drama film that is being remade as a Hindi film directed by Raja Krishna Menon?
13,"Mother Dairy and Safal, subsidiaries of the National Dairy Development Board, sell various frozen food products in India.",frozen vegetables,0.0012722015380859,2.135470151901245,0.394679307937622,0.0999999999999999,0.0999999999999999,What frozen food products are sold by the subsidiaries of the National Dairy Development Board in India?
14,"""The Impossible Dream (The Quest)""","""The Impossible Dream""",0.0012845993041992,1.3728837966918943,0.8879814147949219,0.7499999999999999,0.7499999999999999,"What popular song composed by Mitch Leigh, with lyrics written by Joe Darion was included on Elvis Inspirational?"
15,"Bazil Ashmawy hosted ""50 Ways To Kill Your Mammy"" and later hosted Baz's Culture Clash.",Bazil Ashmawy,0.0012495517730712,2.090625286102295,0.501422107219696,0.2222222222222222,0.2222222222222222,"Which Irish radio and television personality is featured in ""50 Ways to Kill You Mammy"" and also appears in his own television series Baz's Culture Clash?"
