idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,C. S. Lewis.,C. S. Lewis,0.0009882450103759,6.417343378067017,0.9848678112030028,1.0,1.0,"Susan Pevensie is a fictional character in ""The Chronicles of Narnia"" series, of seven fantasy novels, by who?"
1,The Selective Service Act of 1917.,Hugh S. Johnson,0.0008790493011474,0.5365304946899414,0.1646835952997207,0.0,0.0,Who drafted the Act which lead to the imprisonment and deaths of Joseph and Michael Hofer?
2,1923,7 September 1923,0.0008435249328613,0.2611606121063232,0.8314409255981445,0.5,0.5,"1962 film, Sergeants 3, featured British actor, producer, and socialite, born when?"
3,New Hampshire.,United States,0.0007140636444091,0.2491142749786377,0.4686570465564728,0.0,0.0,Where is the owner of Next big sound provides analytics for online music available?
4,1604.,1604,0.0008831024169921,0.3035964965820312,0.9670668244361876,1.0,1.0,"Saint Croix Island, long known to locals as Dochet Island, is a small uninhabited island in Maine near the mouth of the Saint Croix River that forms part of the Canada–United States border separating Maine from New Brunswick, the island was the site of an early attempt at French colonization by Pierre Dugua, Sieur de Mons in which year, Pierre Dugua de Mons, was a French merchant, explorer and colonizer?"
5,The information provided does not mention the 25th Presidente del Consiglio.,Ivanoe Bonomi,0.0005936622619628,0.7862439155578613,0.1598806679248809,0.0,0.0,Who was the 25th Presidente del Consiglio?
6,Sevilla Atlético.,Sevilla Atlético,0.0007498264312744,0.2990391254425049,0.9813482165336608,1.0,1.0,In which reserve team of Sevilla Federico San Emeterio Díaz played as a central midfielder?
7,1973,1973,0.0007326602935791,0.2573633193969726,1.0,1.0,1.0,What year was the incumbent Associate Attorney General born ?
8,SAS Group.,SAS Group,0.0006380081176757,0.2353475093841552,0.9784541130065918,1.0,1.0,What company owns Snowflake and has a minority ownership in Air Greenland?
9,"""Infinite Challenge""",Infinite Challenge,0.0006167888641357,0.3377807140350342,0.8715001940727234,1.0,1.0, Saturday Freedom was a show that competed against which highest-rated Saturday evening show?
10,Oghur languages.,Hunno-Bulgarian,0.0006031990051269,0.339463472366333,0.3686605095863342,0.0,0.0,"What is the name of the language group that includes those of the Onogurs, Bulgars, Khazars, and one of the languages spoken within the Hun empire?"
11,"Harvard Business Review is published 6 times a year, while SERVO Magazine is published monthly.",SERVO Magazine,0.0005683898925781,0.885521411895752,0.6231733560562134,0.2352941176470588,0.2352941176470588,Which is published more often Harvard Business Review or SERVO Magazine?
