idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Lobund Institute.,Lobund Institute for Animal Studies,0.4902057647705078,2.778047800064087,0.6626175045967102,0.5,0.5,Which institute involving animal life did Cavanaugh create at Notre Dame?
1,"They argue that child labour is a symptom of poverty and that banning it could lead to more harm, such as children turning to more dangerous professions or underground businesses.",only option for survival,0.777454137802124,2.769519090652466,0.0644505470991134,0.0,0.0,What do these scholars argue for keeping child labour as a practice?
2,India and Africa.,slums,0.6332883834838867,1.3585546016693115,0.1983389109373092,0.0,0.0,Where did the children mainly come from?
3,More than half.,more than half,0.2526793479919433,1.355576992034912,0.9653955698013306,1.0,1.0,What proportion of Estonian Russians see themselves as different from their Russian counterparts?
4,Boys and girls in Brazil.,Boys and girls,0.5827925205230713,1.4646282196044922,0.640956699848175,0.7499999999999999,0.7499999999999999,Who were the victims of industrial accidents?
5,The A-series.,the A-series,0.2783699035644531,1.1059722900390625,0.972833514213562,1.0,1.0,What was McTaggart's first series called?
6,Professor of Chemistry and Physics.,Professor of Chemistry and Physics,0.3094708919525146,1.4562935829162598,0.9760823249816896,1.0,1.0,What professorship did Father Josh Carrier hold at Notre Dame?
7,"The second law of thermodynamics, as it arises in statistical mechanics, is a probabilistic law, stating that it is overwhelmingly likely that net entropy will increase.",not an absolute law,0.5692031383514404,2.5323326587677,0.3181947767734527,0.0666666666666666,0.0666666666666666,"What kind of law is the second law of thermodynamics, as it arises in statistical mechanics?"
8,Full-time work and sometimes part-time work.,full-time work,0.5388033390045166,1.416294813156128,0.8456478118896484,0.5454545454545454,0.5454545454545454,What hinders schooling for child labourers?
9,Aristotle's definition of topos.,Aristotle's,0.3882262706756592,1.0738978385925293,0.6157328486442566,0.5714285714285715,0.5714285714285715,Whose definition of topos did Alhazen reject?
10,The Alliance for Catholic Education program offers a Master of Education program.,Alliance for Catholic Education,0.4553148746490478,1.8149869441986084,0.8388580083847046,0.5,0.5,Which program at Notre Dame offers a Master of Education degree?
11,"Albert Zahm, the brother of John Zahm, built an early wind tunnel at Notre Dame.",an early wind tunnel,0.4713869094848633,2.167718410491944,0.43567556142807,0.4210526315789474,0.4210526315789474,What did the brother of John Zahm construct at Notre Dame?
12,The Central Collegiate Hockey Association.,Central Collegiate Hockey Association,0.4705610275268554,1.506251096725464,0.977038025856018,0.888888888888889,0.888888888888889,"Where did the Fighting Irish hockey team compete prior to a move to Hockey East, in terms of conference?"
13,The third type of solution argues that the laws are not time-reversal symmetric.,the laws are not time-reversal symmetric,0.4699327945709228,1.7000536918640137,0.8355544805526733,0.6666666666666666,0.6666666666666666,What does the third type of solution to the problem of the direction of time argue?
14,An a priori notion.,a priori notion,1.0681865215301514,1.182509183883667,0.9446253776550292,0.8571428571428571,0.8571428571428571,What did Kant describe time as?
15,25th riskiest country for child labor uncertainties.,25th,0.5695075988769531,1.7046847343444824,0.2453529834747314,0.25,0.25,What was the Phillipines ranked as?
16,13 years old.,13,0.390599250793457,1.413747787475586,0.6933684349060059,0.5,0.5,How many nurses does Princess Margaret have on staff?
17,"Mach argued that if another object were introduced into the universe, the water in the bucket could possibly have a slight curve.",the bucket could be seen as rotating,0.2683494091033935,1.8289697170257568,0.492011696100235,0.2068965517241379,0.2068965517241379,What did Mach argue would happen if another object were introduce in the bucket's universe?
18,Mali.,Mali,0.3550648689270019,1.262230396270752,0.9725584387779236,1.0,1.0,What is the third largest exporter of gold in Africa?
19,114 million.,114,0.6206612586975098,1.3626630306243896,0.6709126830101013,0.6666666666666666,0.6666666666666666,How many suras are in the Quran?
20,"Eric F. Wieschaus, a Medicine Nobel Prize winner.",Eric F. Wieschaus,0.3061521053314209,1.6633927822113037,0.7641677260398865,0.5454545454545454,0.5454545454545454,Which Notre Dame alum from the College of Science won a Nobel Prize?
21,Unclear definition of adolescence and how much time is needed for children to engage in activities crucial for their development.,unclear definition of adolescence,0.3661367893218994,2.275851964950561,0.7501056790351868,0.3333333333333333,0.3333333333333333,What is an issue in Africa with child labour definitions?
22,2,two,0.515495777130127,1.1024022102355957,0.8183472156524658,0.0,0.0,How many types are Nepali works of art typically divided into?
23,"The Kroc Institute for International Peace Studies focuses on research, education, and outreach on the causes of violent conflict and the conditions for sustainable peace.",International Peace studies,4.64017391204834,2.6284029483795166,0.6851552724838257,0.2142857142857142,0.2142857142857142,What does the Kroc Institute at Notre Dame focus on?
