idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Vietnam,American,0.0004911422729492,0.3329644203186035,0.3393975496292114,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?
1, Georgia Power.,Georgia Power,0.0004961490631103,0.5002715587615967,0.9767221212387084,1.0,1.0,Which company started life running streetcars in the early 1900's and now operates hydroelectric dams?
2, Hakuna Matoma,Hakuna Matoma,0.0008354187011718,0.6259429454803467,1.0,1.0,1.0,"What is the name of the album by DJ Matoma with collaboration vocals of Jennifer Lopez, One Direction and Madcon?"
3, Roman Polanski,Roman Polanski,0.0004820823669433,0.6190381050109863,1.0,1.0,1.0,Bernard Fresson played Scope in a 1976 psychological horror film that was directed by who?
4, Ralph Ceder,"Henry Kenneth Alfred ""Ken"" Russell",0.0014560222625732,0.5005824565887451,0.3535171151161194,0.0,0.0,"Who worked in both film and television, Ken Russell or Ralph Ceder?"
5," 600,000","more than 500,000",0.0004823207855224,0.6517133712768555,0.7697100639343262,0.3333333333333333,0.3333333333333333,The album in which John Gatchell collaborated with Paul Simon in 1981 was performed in front of how many people?
6, 2014,2014,0.0004844665527343,0.5041115283966064,1.0,1.0,1.0,What year did Rene Russo star in the American thriller film Nightcrawler?
7, John Gerard,John Gerard,0.0004711151123046,0.3777966499328613,1.0000001192092896,1.0,1.0,Which botanist published the most popular botany book of his time?
8, Berry College.,Berry College,0.0005009174346923,0.5334630012512207,0.97838294506073,1.0,1.0,"Possum Trot Church was built around 1850 in Rome, Georgia, United States, and was appropriated by Martha Berry as a Sunday school in 1900. the school grew to become which private, four-year liberal arts college with a Christian emphasis located in Mount Berry, Floyd County, Georgia, United States, just north of Rome?"
9, Tim Kennedy,Tim Kennedy,0.0004713535308837,0.3785789012908935,1.0,1.0,1.0,"Who has fought in the most championships, Tim Kennedy or Jason Miller?"
10, Wilson Yip,Wilson Yip,0.0004668235778808,0.5063960552215576,1.0,1.0,1.0,Ashton Chen played one of  Ip Man's students in a martial arts film directed by who ?
11, James St. James,James St. James,0.0004775524139404,0.6252543926239014,1.0,1.0,1.0,"Who wrote the memoir about a friend who was a club promoter, musician , writer and served 17 years in prison for manslaughter?"
12, Sigmund Jähn.,Sigmund Werner Paul Jähn,0.0004706382751464,0.9769389629364014,0.7781449556350708,0.7499999999999999,0.7499999999999999,"Who went to space first, Sigmund Jähn or Christer Fuglesang?"
13, 1958,1958,0.0004718303680419,0.5033071041107178,1.0000001192092896,1.0,1.0,People of the City is a novel by Cyprian Ekwensi that preempted the importance of a novel first published in what year?
14, New York City.,New York City,0.0004847049713134,0.6206600666046143,0.9656890034675598,1.0,1.0,Q: Staten Island and 125 Greenwich Street are both places in which City? A: New York City
15, No,no,0.0004711151123046,0.2580635547637939,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
