idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Incesticide,Incesticide,0.00099778175354,1.4211595058441162,1.0000001192092896,1.0,1.0,"Which Nirvana album featured The Vaselines, Dave Grohl, and Chad Channing?"
1,Middlesbrough Football Club.,Middlesbrough,0.0008997917175292,0.3885600566864013,0.824158787727356,0.5,0.5,Frank Spraggon played for which team Formed in 1876 ?
2,The Curia of the Roman Senate.,Arch of Octavian,0.0008184909820556,0.4307124614715576,0.458200603723526,0.2222222222222222,0.2222222222222222,What building was associated with a Roman politician and general who played a critical role in the transformation of the Roman Republic from an oligarchy into the autocratic Roman Empire?
3,Kwabre.,Mamponteng,0.0007915496826171,0.245915412902832,0.2543332874774933,0.0,0.0,What is the capital of the district that Kwabre West is located in?
4,Thomas.,Thomas,0.0007774829864501,0.2056107521057129,0.9662222266197203,1.0,1.0,"What is the middle name of the head coach of the team that played their home games at Memorial Stadium in Lawrence, Kansas in 2003?"
5,"""diva of Asia""",diva of Asia,0.0008060932159423,0.3538610935211181,0.9435343742370604,1.0,1.0,"Anna Magdalena, is a 1998 Hong Kong romantic fantasy comedy film, which stars Kelly Chen Ho, a Hong Kong Cantopop singer and actress, and has been referred to as a what?"
6,Britney Spears.,Britney Spears,0.0007460117340087,0.2753100395202636,0.9658371806144714,1.0,1.0,"The Outsyders were a production team that were first featured on a song by what female artist on her sixth studio album released on November 28, 2008, by Jive Records?"
7,"15,004","15,004-seat multi-purpose arena",0.0007531642913818,0.281261682510376,0.4048646986484527,0.5,0.5,Wichita Force plays at Intrust Bank Arena that seat how many people>?
8,Trieste.,Trieste,0.0007858276367187,0.2417545318603515,0.9796170592308044,1.0,1.0,In which northeaster Italian city was famed sprinter Derna Polazzo born?
9,2002.,2002,0.0009162425994873,0.2830619812011719,0.9519264101982116,1.0,1.0,In what year did the last fluent speaker of the language spoken by the Okehocking Tribe die?
10,Astro Pop cocktail.,Blue Hawaii,0.0007581710815429,0.2762994766235351,0.2020537853240966,0.0,0.0,"Which cocktail can be mixed with more than one alcoholic beverage, Blue Hawaii or Bloodhound?"
11,72.,over a hundred,0.0007863044738769,0.2417614459991455,0.5346544981002808,0.0,0.0,72 Miles as co-produced by an actor who has appeared in how many Hindi films?
12,Canada.,Canada,0.0007741451263427,0.1988759040832519,0.9222739934921264,1.0,1.0,"Afrophilya, is an international music festival founded in Montreal, Quebec, in which country, notable artists who have performed at the festival include South African Lorraine Klaasen daughter of Nelson Mandela's favourite singer Thandi Klaasen?"
13,Both bands have a multi-instrumentalist as a key member.,music,0.0007312297821044,0.5750737190246582,0.4261874556541443,0.0,0.0,What activity do both The Owl Service and Sigur Rós have in common?
14,Yes.,yes,0.000678539276123,0.1681835651397705,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
15,"No, Guideposts is a faith-based magazine, while QST is a magazine for amateur radio enthusiasts.",no,0.0007205009460449,0.905092477798462,0.1254530549049377,0.1176470588235294,0.1176470588235294,Are Chris Marker and Yvonne Rainer American?
