idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Billboard Hot 100 chart.,"Billboard"" Hot 100",0.0009205341339111,1.687009572982788,0.8389685750007629,0.7499999999999999,0.7499999999999999,808 peaked at number eight on what?
1,20 April 2014.,20 April 2014,0.0009691715240478,0.4070942401885986,0.9740078449249268,1.0,1.0,"The Fireworks incident, was a very serious case of Football hooliganism which took place on Easter Sunday, on which date, after a 30 minute recess in which marketing director Edwin van der Sar addressed the crowd?"
2,Lower Saxony.,North Rhine-Westphalia,0.0007534027099609,0.2809317111968994,0.596102237701416,0.0,0.0,Max Imdahl was born in a city that is located in what part of Germany?
3,There is no information about Nikolai Krivoruchko joining any faction of the Russian Social Democratic Labour Party.,Bolsheviks,0.0007543563842773,0.933297634124756,0.2807744443416595,0.0,0.0,Which faction of the Marxist Russian Social Democratic Labour Party did Nikolai Krivoruchko join?
4,The answer is Hurricane Earl.,Hurricane Earl,0.0007922649383544,0.352154016494751,0.8680418729782104,0.5714285714285715,0.5714285714285715,"What is the name of the hurricane that made landfall on Belize on August 4, 2016 and ultimately left 81 fatalities in Mexico?"
5,Plants.,genus,0.0007095336914062,0.1684520244598388,0.3638870120048523,0.0,0.0,Austrocylindropuntia and Ceratopteris are both examples of what taxonomic category?
6,Eamonn Walker and Christopher Eccleston.,Mekhi Phifer and Josh Hartnett,0.0007593631744384,0.4574384689331054,0.2909560203552246,0.2,0.2,"What two stars shared the screen with Andrew Keegan in the 2001 adaptation of William Shakespeare's ""Othello""?"
7,Virtus (bravery and military strength).,manliness,0.0007743835449218,0.4578981399536133,0.2975123524665832,0.0,0.0,Cincinnatus was named after a leader who exhibited what Roman virtue?
8,Film industry.,film,0.0007667541503906,0.2397241592407226,0.7330793738365173,0.6666666666666666,0.6666666666666666,"Food, Inc. and Triumph of the Will, are which form of entertainment?"
9,I don't have enough information to answer your question.,1966,0.000777244567871,0.5302350521087646,0.1191442012786865,0.0,0.0,"In which year was this American musician who wrote all songs of the album ""Brighten the Corners"" born?"
10,The ABA.,American Basketball Association,0.0007445812225341,0.2740581035614013,0.3976369500160217,0.0,0.0,"Which professional sports league, founded in 1967, did coach Lou Carnesecca work in before coaching the St. John's Redmen?"
11,"There is no information about the central Spalding building being founded. Ayscoughfee Hall is the landmark on the fen tour in central Spalding, England.",Maurice Johnson,0.000777244567871,1.3975818157196045,0.009508779272437,0.0,0.0,Who founded the central Spalding building that is a landmark on the fen tour?
12,Neither Sequoia nor Nandina is a type of category.,genus,0.0007710456848144,0.6366686820983887,0.163894236087799,0.0,0.0,Austrocylindropuntia and Ceratopteris are both examples of what taxonomic category?
13,Massachusetts.,Massachusetts,0.0008015632629394,0.2026910781860351,0.9563392400741576,1.0,1.0,Boris Groysberg is the Richard P. Chapman Professor of Business Administration at Harvard business school in which state?
14,"The Oklahoma Sooners, who play in the Big 12 Conference.",Big 12 Conference,0.0008113384246826,0.6378986835479736,0.6340047121047974,0.4615384615384615,0.4615384615384615,Stephen Todd Alexander played college football for a team that is a member of what conference ?
15,Anneke van Giersbergen.,Anneke van Giersbergen,0.0008282661437988,0.4265389442443847,0.988511562347412,1.0,1.0,"The Gentle Storm, is a Dutch musical project by which singer and lyricist, and composer and musician Arjen Anthony Lucassen, a Dutch singer, songwriter, multi-instrumentalist musician and producer?"
