idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"Aechmea has more species, with 255 species, while Lysichiton has only 2 species.",Aechmea,0.3186008930206299,4.867227077484131,0.39174485206604,0.1428571428571428,0.1428571428571428,"Which has more species, Lysichiton or Aechmea?"
1,Horse & Hound,Horse & Hound,0.3288252353668213,2.705607891082764,1.0000001192092896,1.0,1.0,Which  equestrian weekly magazine of the United Kingdom is Mark Phillips a columnist in 
2,"Robert Rossen was born first, on March 16, 1908.",Robert Rossen,0.2440488338470459,2.823081016540528,0.6954995393753052,0.3636363636363636,0.3636363636363636,"Who was born first, Robert Rossen or Lamont Johnson?"
3,Jamie Lee Curtis.,Jamie Lee Curtis,0.6577298641204834,2.45190954208374,0.9737326502799988,1.0,1.0,"What BAFTA and Golden Globe award winning actress became famous as a ""scream queen"" in the Halloween franchise?"
4,Elisabeth of Bohemia,"Frederick V, Elector Palatine",0.2574272155761719,2.027688503265381,0.3540108203887939,0.0,0.0,"Who was the father of the person ""Principles of Philosophy"" was dedicated to?"
5,Christian Brothers University.,Christian Brothers University,0.4889798164367676,2.268446922302246,0.9852373600006104,1.0,1.0,Which of the following is located near the Liberty Bowl Memorial Stadium: San Diego State University or Christian Brothers University?
6,Ubisoft,Ubisoft,0.3507766723632812,2.201350212097168,1.0000001192092896,1.0,1.0,Desmond Miles is a character in a game developed by what company?
7,"October 8, 1943","October 8, 1943",0.3465602397918701,2.72077751159668,1.0,1.0,1.0,What is the birthdate of the author  that Tim Jacobus illustrated for?
8,"No, they are not both Japanese. Tomoko Kawase is Japanese, but Steve Miller is American.",no,0.3835279941558838,3.414329290390014,0.1017511785030365,0.125,0.125,Are Chris Marker and Yvonne Rainer American?
9,David Hasselhoff.,David Hasselhoff,0.2719836235046386,1.9677300453186035,0.9852629899978638,1.0,1.0,"Nicknamed ""The Hoff"", which is actor/singer released his seventh studio album in 1993?"
