idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Mexican Drug War.,The Mexican Drug War,0.0011837482452392,2.677225351333618,0.9888447523117064,1.0,1.0,"Which theater of the United States' War on Drugs inspired the film ""El Infierno""?"
1,Ridgeland.,"24,047",0.0013134479522705,1.1990540027618408,0.1929171085357666,0.0,0.0, WJMI (99.7 FM) is a radio station whose studios are located in a city with a population of what at the 2010 census?
2,The Invisible (2007),War of the Worlds,0.0011684894561767,1.304231882095337,0.3305783569812774,0.2857142857142857,0.2857142857142857,Which 2005 movie featured the lead from a 2007 movie based on a Swedish YA novel?
3,Jon Fratelli (born 1979) is younger than Max Cavalera (born 1969).,Jon Fratelli,0.0011358261108398,2.238579511642456,0.6357103586196899,0.3076923076923077,0.3076923076923077,"Which of these musicians is Scottish, David Glen Eisley or Jon Fratelli?"
4,1936,1936,0.0012202262878417,1.2944660186767578,1.0000001192092896,1.0,1.0,The 1964 Mediterranean Grand Prix was won by a Swiss driver born in what year?
5,Pueblo Bonito.,Pueblo Bonito,0.0011718273162841,1.2931420803070068,0.9881494641304016,1.0,1.0,What is the largest and best-known great house in an area hosting the densest and most exceptional concentration of pueblos in the American Southwest?
6,David Michôd.,David Michôd,0.0011799335479736,1.3071327209472656,0.9831251502037048,1.0,1.0,"An Australian actor and filmmaker had a film, based on a story he created, directed by who?"
7,Frank L. Anderson and Barry Poltermann directed the film adaptation of Charles Nelson Reilly's life.,Frank L. Anderson and Barry Poltermann,0.0012257099151611,2.1194026470184326,0.4872720837593078,0.5454545454545454,0.5454545454545454,"Which two men directed the film adaptation of an American actor, comedian, director, and drama teacher's life?"
8,"Cynthia Lennon unveiled the John Lennon Peace Monument in Liverpool, England.",Peace & Harmony,0.0012290477752685,1.734023094177246,0.2933920621871948,0.1538461538461538,0.1538461538461538,"The mother of Julian Lennon unveiled what monument in Liverpool, England? "
9,19th century.,19th century,0.0012178421020507,1.350898504257202,0.9663059115409852,1.0,1.0,"The Blue Lacy, official breed of Texas, and Chesapeake Bay Retriever, are both dog breeds developed during which century?"
10,Drake Bell.,Drake Bell,0.0012209415435791,1.1860036849975586,0.9802059531211852,1.0,1.0,"Which actor known for starring in Nickelodeon shows replaced Freddie Prinze Jr in the sequel to ""Shark Bait""?"
11,The BMW X1.,BMW X1,0.0012454986572265,1.4029996395111084,0.9351106286048888,0.8,0.8,Which compact luxury crossover SUV is the new BMW X2 modeled after?
12,"Immingham Power Station, located in North Lincolnshire, England.","South Killingholme North Lincolnshire, England",0.0012168884277343,1.7945387363433838,0.3730015158653259,0.4615384615384615,0.4615384615384615,Where is the power station located that provides Lindsey Oil Refinery with electricity for their fractionation processes?
13,The main character in Danny McBride's 2003 film was Kenny Powers.,Selene,0.0011653900146484,1.9261319637298584,0.0754523798823356,0.0,0.0,Who was the main character in Danny McBride's 2003 film?
14,Atmel AVR ATmega8.,AVR,0.0011904239654541,1.4236207008361816,0.7072174549102783,0.5,0.5,which family of microcontrollers was NanoVM developed to run on 
15,1953-1964.,1953 to 1964,0.0012099742889404,1.4622724056243896,0.951020121574402,0.8,0.8,Which years were the line of cars that the Ferrari TR were closely related to built?
16,"March 11, 1936","March 11, 1936",0.0012454986572265,1.4321403503417969,1.0,1.0,1.0,When was the Associate of the Supreme Court of the United States who ruled that a defendant cannot prospectively waive the protections of the Speedy trial Act born?
17,Prince.,Prince,0.0012359619140625,1.0917375087738037,0.9613879919052124,1.0,1.0,What is the name of American recording artist who released Girl 6 and was backed by The New Power Generation band? 
18,"No, Mohammad Bakri is an actor and film director, while Peter Billingsley is an actor, director, and producer.",yes,0.0012235641479492,2.351613759994507,0.1706064343452453,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
19,U.S. Route 81.,U.S. Route 81,0.001178503036499,1.3364698886871338,0.9804583787918092,1.0,1.0,Sunray is a community located south of which Route that was established in 1926?
20,Asclepius.,medicine,0.0012092590332031,1.3366472721099854,0.2987968325614929,0.0,0.0,What was Telesphorus' father the god of in ancient Greek mythology?
21,"John Ashcroft, the 79th U.S. Attorney General, won the Missouri gubernatorial election of 1984.",79th,0.0012097358703613,2.293316125869751,0.1730200350284576,0.125,0.125,What number Attorney General of the United States won the Missouri gubernatorial election of 1984?
22,The Ignalina Nuclear Power Plant.,Ignalina Nuclear Power Plant,0.0012235641479492,1.5136408805847168,0.9169501662254332,0.888888888888889,0.888888888888889,For workers on what construction project was the town  Marija Kaznačenko was born in built?
23,1644.,1644,0.0013091564178466,1.2820725440979004,0.9720807075500488,1.0,1.0,"Cape Farewell is a headland in New Zealand, the most northerly point on the South Island, it was first mapped by Abel Tasman, he was a Dutch seafarer, explorer, and merchant, best known for his voyages of 1642 and which year, in the service of the Dutch East India Company (VOC)?"
24,American.,American,0.0012004375457763,1.2466371059417725,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?
25,Sempiternal.,Jordan Fish,0.0011923313140869,1.3495731353759766,0.1339886784553527,0.0,0.0,Antivist was on the first album that featured this former Worship keyboardist?
26,1933,1933,0.0012390613555908,1.2286036014556885,1.0000001192092896,1.0,1.0,"The Independent Social Democratic Party of Germany, a short-lived political party in Germany during the German Empire and ""Deutsches Reich"", existed from 1919 to what year?"
27,A portico.,Portico,0.0012102127075195,1.319131851196289,0.944628119468689,0.6666666666666666,0.6666666666666666,What type of porch leading to the entrance of a building was used in an ancient structure in Rome?
28,Jean-Baptiste Lully (1632-1687) lived earlier than Camille Saint-Saëns (1835-1921).,Jean-Baptiste Lully,0.001220703125,2.701033353805542,0.6655870079994202,0.3529411764705882,0.3529411764705882,Acis et Galatée is an operat by which Italian-born French composer?
29,Essex.,Essex,0.0012078285217285,1.1954312324523926,0.9717713594436646,1.0,1.0,Where was the band that Koolade was a part of formed in?
30,Bob Einstein.,Larry Middleman,0.0012068748474121,1.2073249816894531,0.3706583678722381,0.0,0.0,"The film ""Another Nice Mess"" is directed by an actor that played what roe on ""Arrested Development""? "
31,Mad Men.,Mad Men,0.00120210647583,1.2388947010040283,0.9506646394729614,1.0,1.0,Andre Jacquemetton is the producer of what drama television series created by Matthew Weiner?
