idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Yes,yes,0.0004808902740478,0.3278975486755371,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
1, Northern Georgia.,Kentucky,0.000533103942871,0.5387790203094482,0.5206857323646545,0.0,0.0,"William R. Vance, was the seventh mayor of Louisville, Kentucky from 1847 to 1850, during his administration, he conveyed the tract of land that became Cave Hill Cemetery, a Victorian era National Cemetery and arboretum located at 701 Baxter Avenue, Louisville, in which U.S. state?"
2, 70 mph.,70 mph,0.000495433807373,0.6730945110321045,0.9593270421028136,1.0,1.0,"The commerce of Zuber, Florida is supported by its proximity to an interstate that has what speed limit for its entire length in Florida?"
3, Ronnie McDowell,Ronald Dean McDowell,0.0004987716674804,0.5699405670166016,0.7230749726295471,0.4,0.4,"Paul Kelly, was an American singer-songwriter, and is best known for the soul songs ""Stealing in the Name of the Lord"",  he also wrote ""Personally"", which has been widely covered, and was a hit for which American country music artist, that's best known for his 1977 song ""The King Is Gone""?"
4, No,no,0.0004944801330566,0.2783894538879394,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
5, Max Joseph,Max Joseph,0.0004999637603759,0.4173612594604492,1.0,1.0,1.0,"The actress that rose to prominence after appearing in Robin Thicke's ""Blurred Lines"" video co-stars with Zac Efron in a 2015 film directed by who?"
6, Yes.,no,0.000500202178955,0.4069991111755371,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?
7, B & M,B & M,0.0005013942718505,0.542647123336792,1.0,1.0,1.0,What company formed in 1978 has Simon Arora as its CEO?
8, The Surface Transportation Board.,Surface Transportation Board,0.0005092620849609,0.7935380935668945,0.9615512490272522,0.8571428571428571,0.8571428571428571,Who governs the size classification of Caldwell County Railroad?
9," George Louis, Elector of Hanover",George I,0.0004925727844238,1.1817209720611572,0.479823350906372,0.2857142857142857,0.2857142857142857,James Hudson belongs to an order created by what monarch?
10, Disney Cruises.,Magical Cruise Company Limited,0.0005049705505371,0.665353536605835,0.5815247297286987,0.3333333333333333,0.3333333333333333,Tom McAlpin was the president of the company that was incorporated in 1996 as what?
11, The 1974 FIFA World Cup Final.,final match,0.0004961490631103,1.308516502380371,0.5659561157226562,0.25,0.25,"What match was the 1974 FIFA World Cup Final, where Johan Neeskens played?"
12, Dan Simmons,Dan Simmons,0.0005223751068115,0.4195585250854492,1.0,1.0,1.0,"What is the name of the author who wrote a series of two science fiction novels, about beings who have taken on the roles of the Greek gods, which makes references to a novel written by a Russian author known by the pen name Vladimir Sirin?"
13," November 18, 2011","November 18, 2011",0.0005021095275878,1.0597004890441897,0.9999999403953552,1.0,1.0,"When does the does arbadian singer Rihanna's the album Talk That Talk released whose sound is similar to ""Unapologetic""?"
14, Bill Cosby.,I Spy,0.0005035400390625,0.5471892356872559,0.1062964648008346,0.0,0.0,The 21st Primetime Emmy Awards were co-hosted by Merv Griffin and the man who landed a starring role in what 1960s television show?
15, They are all related to Disney.,Disney,0.0005066394805908,1.05603289604187,0.6296279430389404,0.2857142857142857,0.2857142857142857,What animation studio are both Susanne Blakeslee and the game Kingdom Hearts associated with?
