idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Mike Tyson,Michael Gerard Tyson,0.0544269084930419,8.464679479598999,0.8810763359069824,0.4,0.4,What heavyweight world champion boxer appeared on Le Noche del 10?
1, Josh Selig,Josh Selig,0.2143948078155517,8.625174045562744,1.0,1.0,1.0,"Small Potatoes is a British animated series of shorts aimed at pre-school children, the series is written and directed by which American television producer and director, and is the founder of Little Airplane Productions?"
2, InStyle was founded first in 1994.,InStyle,0.0497169494628906,9.469391345977783,0.5502510070800781,0.2857142857142857,0.2857142857142857,"Which monthly women's magazine was founded first, InStyle or All You?"
3, FedEx.,FedEx,0.0491058826446533,8.476123332977295,0.9616715312004088,1.0,1.0,Who was the corporate sponsor that had their name in front of the college football bowl game which featured a team in their 106th season lead by a second year coach beat Florida State University?
4, Kodi Smit-McPhee,Kodi Smit-McPhee,0.0512173175811767,9.108893156051636,1.0000001192092896,1.0,1.0,Dawn of the Planet of the Apes stars which Australian actor born in 1996?
5, Both are documentaries.,"The Real Dirt on Farmer John is a 2005 documentary film directed by Taggart Siegel about the life of Midwestern farmer John Peterson, operator of Angelic Organics.",0.0478365421295166,8.722023487091064,0.2908326685428619,0.0666666666666666,0.0666666666666666,What similarities are there between The Real Dirt on Farmer John and In the Realm of the Hackers?
6, 1988,1988,0.0497488975524902,8.592612266540527,1.0,1.0,1.0,"Alfrederick ""Al"" Joyner, is an American former athlete and now coach,he was also the husband of Olympic gold medalist, and record holder Florence Griffith Joyner, also known as Flo-Jo, was an American track and field athlete, she's considered the fastest woman of all time, based on the fact that the world records she set, in what year?"
7, 1981,1981,0.0487406253814697,8.605519771575928,1.0000001192092896,1.0,1.0,In what year did the ferry service for which Corporation Pier station served as a ticket office and waiting room stop operating?
8, Experimental rock,Experimental rock,0.0489475727081298,8.451905727386475,1.0,1.0,1.0,"Silver City is a band that is an example of which genre, also known as avant-rock?"
9, 1975,1975,0.0515341758728027,8.587533235549927,1.0,1.0,1.0,"What is the year of the event that occured first, Markus Zusak was born, or The Book Thief was published?"
10," He is also credited for launching the Marshall Plan to rebuild the economy of Western Europe, leading the Cold War against Soviet and Chinese communism, and intervening in the Korean War.",He is known for launching the Marshall Plan to rebuild the economy of Western Europe,0.0477998256683349,12.532117128372192,0.7884368896484375,0.608695652173913,0.608695652173913,What else is Harry Truman credited for besides creating the United States Central Intelligence agency (CIA)?
11," William ""Bull"" Nelson.","William ""Bull"" Nelson",0.0474207401275634,9.130979299545288,0.9700018763542176,1.0,1.0,"What naval officer took part in the battle, on what is now the grounds of the Blue Grass Army Depot?"
12, 2009,2009,0.0509793758392334,8.59171438217163,0.9999998211860656,1.0,1.0,"Blackjack Switch is a casino gambling game invented by Geoff Hall, and patented in what year, natural blackjacks are paid 1:1 instead of the standard 3:2, and a dealer hard 22 pushes all player hands except a natural, a croupier or dealer is someone appointed at a gambling table to assist in the conduct of the game, especially in the distribution of bets and payouts?"
13, Watchmen.,Watchmen,0.0571842193603515,8.629655599594116,0.9812091588974,1.0,1.0,which American comic-book limited series published by DC Comics was John Higgins a colourist for
14, American tourist.,American tourist,0.0508933067321777,8.6006600856781,0.9741692543029784,1.0,1.0,Lucy Elizabeth Fry played the lead in a television series that follows Eve who is a 19-year-old what?
15, Philip Pullman.,Philip Pullman,0.2090964317321777,8.742617130279541,0.9810035228729248,1.0,1.0,What author of several best-selling books also wrote The Scarlet Slippers?
