idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The rooms in the Belgian Suite are linked by narrow corridors.,by narrow corridors,0.0008978843688964,6.776156425476074,0.4966042041778564,0.4285714285714285,0.4285714285714285,How are the rooms in the Belgian Suite connected?
1,It is also an art gallery.,art gallery,0.0008502006530761,0.3907220363616943,0.8012039661407471,0.5,0.5,"Aside from being the home of the monarchy and a tourist attraction, what else is Buckingham Palace known for?"
2,Braque and Picasso.,Braque and Picasso,0.0007586479187011,0.3140881061553955,0.9787653684616088,1.0,1.0,Understanding who's work was the tradition meaning of Cubism formed on?
3,Juan Gris.,Juan Gris,0.0007026195526123,0.2744207382202148,0.9844105839729308,1.0,1.0,Who coined the phrase Analytic Cubsim? 
4,The Crown Estate owns Buckingham Palace and Windsor Castle.,Crown Estate,0.0007233619689941,0.4918651580810547,0.7044792175292969,0.3636363636363636,0.3636363636363636,Who owns Buckingham Palace and Windsor Castle?
5,Goring Great Garden.,Goring Great Garden,0.0007154941558837,0.3132727146148681,0.9819589257240297,1.0,1.0,What was the name of Lord Goring Garden?
6,"The purposes of minority leader writings include frustrating the majority party's ability to govern, attracting press and media attention, and launching a campaign against a ""do-nothing Congress"".",write books or articles that highlight minority party goals and achievements,0.0007214546203613,1.3652899265289309,0.6522738933563232,0.2,0.15,What are the purpose of minority leader writings?
7,The Majority Leader is the second-in-command to the Speaker of the House.,Speaker,0.0007159709930419,0.6739482879638672,0.3433700799942016,0.1333333333333333,0.1333333333333333,Who is the leader of the majority leader in House?
8,It is not mentioned in the text what Buckingham Palace was originally known as.,Buckingham House,0.0007193088531494,0.6775212287902832,0.5477030277252197,0.125,0.125,What was King George II's royal residence beginning in 1762?
9,Sir James Pennethorne.,Sir James Pennethorne.,0.0007290840148925,0.3506011962890625,1.0,1.0,1.0,Who was the student of Nash that designed the ballroom wing?
10,Dornier Do 17 bomber.,Dornier Do 17 bomber,0.0007083415985107,0.3865289688110351,0.9816239476203918,1.0,1.0,What type of aircraft was the German Plane?
11,Woman Walking.,Woman Walking,0.0007507801055908,0.2409570217132568,0.993730902671814,1.0,1.0,Which  Alexander Archipenko piece was similar to other Cubist scupltures of that time?
12,1762.,1762,0.0007390975952148,0.2768845558166504,0.9633775353431702,1.0,1.0,In what year was the Gold State Coach first used?
13,The first Duke of Buckingham and Normanby.,Duke of Buckingham and Normanby,0.0007202625274658,0.458425760269165,0.9425745010375975,0.8333333333333333,0.8333333333333333,The house which is the core of Buckingham was first built for who?
14,James Blaine of Maine.,James Blaine,0.000784158706665,0.3492522239685058,0.854963481426239,0.6666666666666666,0.6666666666666666,What prominent ex-speaker was nominated for minority role in 1875?
15,King George V.,George V,0.0007569789886474,0.2768778800964355,0.8678106069564819,0.8,0.8,Which king placed more emphasis on official entertaining and royal duties instead of lavish parties?
16,A King's Messenger.,King's Messenger,0.0007095336914062,0.276310920715332,0.8973678350448608,0.8571428571428571,0.8571428571428571,After the war what did Holmes become?
17,"£21,000.","£21,000",0.0007216930389404,0.3138589859008789,0.972305715084076,1.0,1.0,How much did George III pay for Buckingham House? 
18,"A minority leader can attempt to set some agenda for the House by employing discharge petitions to bring minority priorities to the floor, or by promoting and publicizing their party's agenda through various means.","may employ, or threaten to use, discharge petitions to try and bring minority priorities to the floor.",0.0007452964782714,1.506852149963379,0.7501316070556641,0.5,0.3846153846153846,How can a minority leader attempt to set some agenda for house?
19,The text does not mention the specific animals kept in the Royal Mews.,horses,0.000711441040039,0.6719868183135986,0.2618651390075683,0.0,0.0,"What enabled some tribes to expand territory, increase trade and capture more game?"
20,1905-1908.,"1905 and 1908,",0.0007483959197998,0.385927677154541,0.952204704284668,0.8,0.8,"During which years did the conscious begin to look for a new style in Germany, Italy, Russia, and Holland?"
21,The Throne Room.,the throne room,0.0007290840148925,0.2780771255493164,0.9784623384475708,1.0,1.0,The Ballroom replaced which other room in terms of importance and use?
